car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 61,,,,77,,arrived,arrived,2.0,,,
Car 61,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),2.0,,0.0,
Car 355,,,,78,,arrived,arrived,5.0,,,
Car 355,,10,9,,,start_charge,starting to charge at Charger 9 (fid=10),5.0,,0.0,
Car 182,,,,62,,arrived,arrived,7.0,,,
Car 182,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),7.0,,0.0,
Car 284,,,,37,,arrived,arrived,8.0,,,
Car 284,,67,10,,,start_charge,starting to charge at Charger 10 (fid=67),8.0,,0.0,
Car 319,,,,73,,arrived,arrived,11.0,,,
Car 492,,,,27,,arrived,arrived,11.0,,,
Car 319,,10,9,,,start_charge,starting to charge at Charger 9 (fid=10),11.0,,0.0,
Car 492,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),11.0,,0.0,
Car 78,,,,77,,arrived,arrived,13.0,,,
Car 78,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),13.0,,0.0,
Car 68,,,,56,,arrived,arrived,21.0,,,
Car 68,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),21.0,,0.0,
Car 144,,,,81,,arrived,arrived,23.0,,,
Car 144,,3,7,,,start_charge,starting to charge at Charger 7 (fid=3),23.0,,0.0,
Car 18,,,,15,,arrived,arrived,24.0,,,
Car 18,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),24.0,,0.0,
Car 236,,,,62,,arrived,arrived,25.0,,,
Car 236,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),25.0,,0.0,
Car 160,,,,5,,arrived,arrived,30.0,,,
Car 363,,,,66,,arrived,arrived,30.0,,,
Car 160,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),30.0,,0.0,
Car 363,,66,8,,,start_charge,starting to charge at Charger 8 (fid=66),30.0,,0.0,
Car 220,,,,5,,arrived,arrived,45.0,,,
Car 220,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),45.0,,0.0,
Car 108,,,,83,,arrived,arrived,49.0,,,
Car 108,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),49.0,,0.0,
Car 192,,,,90,,arrived,arrived,52.0,,,
Car 61,50.0,77,5,,,done,done charging,52.0,,,0.0
Car 192,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),52.0,,0.0,
Car 182,47.0,77,5,,,done,done charging,54.0,,,89.40588072381003
Car 489,,,,85,,arrived,arrived,56.0,,,
Car 489,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),56.0,,0.0,
Car 27,,,,80,,arrived,arrived,59.0,,,
Car 284,51.0,67,10,,,done,done charging,59.0,,,107.1141266920381
Car 27,,15,13,,,start_charge,starting to charge at Charger 13 (fid=15),59.0,,0.0,
Car 100,,,,63,,arrived,arrived,62.0,,,
Car 100,,10,9,,,start_charge,starting to charge at Charger 9 (fid=10),62.0,,0.0,
Car 68,45.0,19,3,,,done,done charging,66.0,,,47.45420779023396
Car 261,,,,4,,arrived,arrived,67.0,,,
Car 261,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),67.0,,0.0,
Car 216,,,,21,,arrived,arrived,69.0,,,
Car 216,,22,6,,,start_charge,starting to charge at Charger 6 (fid=22),69.0,,0.0,
Car 499,,,,14,,arrived,arrived,73.0,,,
Car 499,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),73.0,,0.0,
Car 143,,,,61,,arrived,arrived,78.0,,,
Car 331,,,,27,,arrived,arrived,78.0,,,
