car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 152,,,,82,,arrived,,arrived,11.0,,
Car 152,,91,5,,,start_charge,,starting to charge at Charger 5 (fid=91),11.0,,
Car 296,,,,22,,arrived,,arrived,21.0,,
Car 296,,28,10,,,start_charge,,starting to charge at Charger 10 (fid=28),21.0,,
Car 154,,,,5,,arrived,,arrived,22.0,,
Car 154,,59,16,,,start_charge,,starting to charge at Charger 16 (fid=59),22.0,,
Car 237,,,,66,,arrived,,arrived,26.0,,
Car 237,,11,7,,,start_charge,,starting to charge at Charger 7 (fid=11),26.0,,
Car 265,,,,59,,arrived,,arrived,32.0,,
Car 188,,,,84,,arrived,,arrived,33.0,,
Car 265,,,,,16,switch,,"Charger 16 (fid=59) not available, trying Charger 13 (fid=52)",33.0,13,
Car 188,,,,,5,switch,,"Charger 5 (fid=91) not available, trying Charger 16 (fid=59)",34.0,16,
Car 265,,52,13,,,start_charge,,starting to charge at Charger 13 (fid=52),35.19038757672103,,
Car 188,,,,,16,switch,,"Charger 16 (fid=59) not available, trying Charger 13 (fid=52)",38.159378417284884,13,
Car 2,,,,77,,arrived,,arrived,40.0,,
Car 2,,,,,13,switch,,"Charger 13 (fid=52) not available, trying Charger 15 (fid=4)",41.0,15,
Car 188,,,,,13,switch,,"Charger 13 (fid=52) not available, trying Charger 15 (fid=4)",41.349765994005914,15,
Car 2,,4,15,,,start_charge,,starting to charge at Charger 15 (fid=4),42.96301205316015,,
Car 188,,,,,15,switch,,"Charger 15 (fid=4) not available, trying Charger 3 (fid=17)",44.31277804716606,3,
Car 188,,17,3,,,start_charge,,starting to charge at Charger 3 (fid=17),46.75261600386276,,
Car 163,,,,32,,arrived,,arrived,56.0,,
Car 225,,,,40,,arrived,,arrived,56.0,,
Car 163,,30,0,,,start_charge,,starting to charge at Charger 0 (fid=30),56.0,,
Car 225,,,,,16,switch,,"Charger 16 (fid=59) not available, trying Charger 7 (fid=11)",57.0,7,
Car 152,48.0,91,5,,,done,,done charging,59.0,,114.33957705829991
Car 218,,,,58,,arrived,,arrived,60.0,,
Car 218,,,,,16,switch,,"Charger 16 (fid=59) not available, trying Charger 5 (fid=91)",61.0,5,
Car 225,,,,,7,switch,,"Charger 7 (fid=11) not available, trying Charger 13 (fid=52)",62.833701607555504,13,
Car 218,,91,5,,,start_charge,,starting to charge at Charger 5 (fid=91),64.15937841728488,,
Car 225,,,,,13,switch,,"Charger 13 (fid=52) not available, trying Charger 15 (fid=4)",67.2182198379131,15,
Car 147,,,,10,,arrived,,arrived,70.0,,
Car 147,,65,11,,,start_charge,,starting to charge at Charger 11 (fid=65),70.0,,
Car 225,,,,,15,switch,,"Charger 15 (fid=4) not available, trying Charger 6 (fid=6)",70.18123189107324,6,
Car 225,,6,6,,,start_charge,,starting to charge at Charger 6 (fid=6),72.05203979549174,,
Car 249,,,,72,,arrived,,arrived,84.0,,
Car 249,,18,8,,,start_charge,,starting to charge at Charger 8 (fid=18),84.0,,
Car 51,,,,50,,arrived,,arrived,100.0,,
Car 51,,,,,16,switch,,"Charger 16 (fid=59) not available, trying Charger 7 (fid=11)",101.0,7,
Car 283,,,,25,,arrived,,arrived,103.0,,
Car 283,,,,,10,switch,,"Charger 10 (fid=28) not available, trying Charger 1 (fid=48)",104.0,1,
Car 283,,48,1,,,start_charge,,starting to charge at Charger 1 (fid=48),105.05427848078216,,
Car 154,84.0,59,16,,,done,,done charging,106.0,,237.91966412027543
Car 51,,,,,7,switch,,"Charger 7 (fid=11) not available, trying Charger 13 (fid=52)",106.83370160755551,13,
Car 251,,,,57,,arrived,,arrived,107.0,,
Car 251,,,,,8,switch,,"Charger 8 (fid=18) not available, trying Charger 0 (fid=30)",108.0,0,
Car 251,,,,,0,switch,,"Charger 0 (fid=30) not available, trying Charger 9 (fid=32)",109.42312538439917,9,
Car 251,,32,9,,,start_charge,,starting to charge at Charger 9 (fid=32),109.74780520839735,,
Car 51,,,,,13,switch,,"Charger 13 (fid=52) not available, trying Charger 15 (fid=4)",111.2182198379131,15,
Car 165,,,,45,,arrived,,arrived,113.0,,
Car 165,,,,,7,switch,,"Charger 7 (fid=11) not available, trying Charger 15 (fid=4)",114.0,15,
