car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 705,,,,33,,arrived,arrived,0.0,,,
Car 705,,33,8,,,start_charge,starting to charge at Charger 8 (fid=33),0.0,,0.0,
Car 539,,,,80,,arrived,arrived,2.0,,,
Car 539,,36,29,,,start_charge,starting to charge at Charger 29 (fid=36),2.0,,0.0,
Car 299,,,,54,,arrived,arrived,3.0,,,
Car 299,,57,9,,,start_charge,starting to charge at Charger 9 (fid=57),3.0,,0.0,
Car 476,,,,5,,arrived,arrived,5.0,,,
Car 745,,,,18,,arrived,arrived,5.0,,,
Car 476,,59,24,,,start_charge,starting to charge at Charger 24 (fid=59),5.0,,0.0,
Car 745,,32,20,,,start_charge,starting to charge at Charger 20 (fid=32),5.0,,0.0,
Car 51,,,,53,,arrived,arrived,6.0,,,
Car 51,,59,24,,,start_charge,starting to charge at Charger 24 (fid=59),6.0,,0.0,
Car 297,,,,11,,arrived,arrived,9.0,,,
Car 711,,,,9,,arrived,arrived,9.0,,,
Car 297,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),9.0,,0.0,
Car 711,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),9.0,,0.0,
Car 629,,,,12,,arrived,arrived,14.0,,,
Car 629,,12,23,,,start_charge,starting to charge at Charger 23 (fid=12),14.0,,0.0,
Car 494,,,,4,,arrived,arrived,16.0,,,
Car 494,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),16.0,,0.0,
Car 237,,,,9,,arrived,arrived,21.0,,,
Car 433,,,,32,,arrived,arrived,21.0,,,
Car 510,,,,63,,arrived,arrived,21.0,,,
Car 237,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),21.0,,0.0,
Car 433,,32,21,,,start_charge,starting to charge at Charger 21 (fid=32),21.0,,0.0,
Car 510,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),21.0,,0.0,
Car 432,,,,15,,arrived,arrived,23.0,,,
Car 432,,59,24,,,start_charge,starting to charge at Charger 24 (fid=59),23.0,,0.0,
Car 660,,,,22,,arrived,arrived,26.0,,,
Car 660,,20,13,,,start_charge,starting to charge at Charger 13 (fid=20),26.0,,0.0,
Car 93,,,,45,,arrived,arrived,27.0,,,
Car 93,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),27.0,,0.0,
Car 471,,,,61,,arrived,arrived,29.0,,,
Car 471,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),29.0,,0.0,
Car 18,,,,57,,arrived,arrived,31.0,,,
Car 357,,,,18,,arrived,arrived,31.0,,,
Car 18,,57,9,,,start_charge,starting to charge at Charger 9 (fid=57),31.0,,0.0,
Car 357,,32,20,,,start_charge,starting to charge at Charger 20 (fid=32),31.0,,0.0,
Car 100,,,,37,,arrived,arrived,32.0,,,
Car 100,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),32.0,,0.0,
Car 587,,,,37,,arrived,arrived,35.0,,,
Car 587,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),35.0,,0.0,
Car 460,,,,18,,arrived,arrived,37.0,,,
Car 460,,32,20,,,start_charge,starting to charge at Charger 20 (fid=32),37.0,,0.0,
Car 466,,,,61,,arrived,arrived,42.0,,,
Car 466,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),42.0,,0.0,
Car 427,,,,73,,arrived,arrived,43.0,,,
Car 427,,8,27,,,start_charge,starting to charge at Charger 27 (fid=8),43.0,,0.0,
Car 400,,,,85,,arrived,arrived,46.0,,,
Car 400,,76,25,,,start_charge,starting to charge at Charger 25 (fid=76),46.0,,0.0,
Car 175,,,,51,,arrived,arrived,48.0,,,
Car 175,,59,24,,,start_charge,starting to charge at Charger 24 (fid=59),48.0,,0.0,
Car 309,,,,69,,arrived,arrived,49.0,,,
Car 369,,,,9,,arrived,arrived,49.0,,,
Car 309,,68,10,,,start_charge,starting to charge at Charger 10 (fid=68),49.0,,0.0,
Car 369,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),49.0,,0.0,
Car 41,,,,25,,arrived,arrived,50.0,,,
Car 41,,24,18,,,start_charge,starting to charge at Charger 18 (fid=24),50.0,,0.0,
Car 243,,,,83,,arrived,arrived,52.0,,,
Car 243,,83,22,,,start_charge,starting to charge at Charger 22 (fid=83),52.0,,0.0,
Car 161,,,,37,,arrived,arrived,53.0,,,
Car 680,,,,39,,arrived,arrived,53.0,,,
Car 161,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),53.0,,0.0,
Car 680,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),53.0,,0.0,
Car 187,,,,43,,arrived,arrived,54.0,,,
Car 187,,32,21,,,start_charge,starting to charge at Charger 21 (fid=32),54.0,,0.0,
Car 60,,,,62,,arrived,arrived,55.0,,,
Car 497,,,,35,,arrived,arrived,55.0,,,
Car 719,,,,58,,arrived,arrived,55.0,,,
Car 60,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),55.0,,0.0,
Car 497,,35,16,,,start_charge,starting to charge at Charger 16 (fid=35),55.0,,0.0,
Car 719,,59,24,,,start_charge,starting to charge at Charger 24 (fid=59),55.0,,0.0,
Car 500,,,,4,,arrived,arrived,56.0,,,
Car 500,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),56.0,,0.0,
Car 111,,,,52,,arrived,arrived,61.0,,,
Car 111,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),61.0,,0.0,
Car 217,,,,45,,arrived,arrived,63.0,,,
Car 217,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),63.0,,0.0,
Car 617,,,,18,,arrived,arrived,66.0,,,
Car 617,,32,20,,,start_charge,starting to charge at Charger 20 (fid=32),66.0,,0.0,
Car 711,58.0,9,7,,,done,done charging,67.0,,,0.0
Car 494,54.0,1,0,,,done,done charging,70.0,,,103.04602253846483
Car 237,49.0,9,7,,,done,done charging,70.0,,,0.0
Car 391,,,,8,,arrived,arrived,71.0,,,
Car 391,,8,27,,,start_charge,starting to charge at Charger 27 (fid=8),71.0,,0.0,
Car 51,66.0,59,24,,,done,done charging,72.0,,,50.31207397831017
Car 299,70.0,57,9,,,done,done charging,73.0,,,44.57710314722751
Car 510,53.0,63,11,,,done,done charging,74.0,,,0.0
Car 171,,,,1,,arrived,arrived,75.0,,,
Car 171,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),75.0,,0.0,
Car 530,,,,73,,arrived,arrived,76.0,,,
Car 433,55.0,32,21,,,done,done charging,76.0,,,0.0
Car 530,,8,27,,,start_charge,starting to charge at Charger 27 (fid=8),76.0,,0.0,
Car 476,74.0,59,24,,,done,done charging,79.0,,,135.69932225698372
Car 251,,,,51,,arrived,arrived,80.0,,,
Car 251,,59,24,,,start_charge,starting to charge at Charger 24 (fid=59),80.0,,0.0,
Car 49,,,,58,,arrived,arrived,85.0,,,
Car 119,,,,8,,arrived,arrived,85.0,,,
Car 49,,59,24,,,start_charge,starting to charge at Charger 24 (fid=59),85.0,,0.0,
Car 119,,8,27,,,start_charge,starting to charge at Charger 27 (fid=8),85.0,,0.0,
Car 629,72.0,12,23,,,done,done charging,86.0,,,0.0
Car 654,,,,4,,arrived,arrived,87.0,,,
Car 654,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),87.0,,0.0,
Car 122,,,,35,,arrived,arrived,88.0,,,
Car 705,88.0,33,8,,,done,done charging,88.0,,,0.0
Car 122,,35,16,,,start_charge,starting to charge at Charger 16 (fid=35),88.0,,0.0,
Car 296,,,,1,,arrived,arrived,89.0,,,
Car 340,,,,6,,arrived,arrived,89.0,,,
Car 542,,,,75,,arrived,arrived,89.0,,,
Car 466,47.0,61,6,,,done,done charging,89.0,,,0.0
Car 296,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),89.0,,0.0,
Car 340,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),89.0,,0.0,
Car 151,,,,42,,arrived,arrived,90.0,,,
Car 176,,,,22,,arrived,arrived,90.0,,,
Car 460,53.0,32,20,,,done,done charging,90.0,,,21.188406381802338
Car 151,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),90.0,,0.0,
Car 176,,20,13,,,start_charge,starting to charge at Charger 13 (fid=20),90.0,,0.0,
Car 438,,,,75,,arrived,arrived,92.0,,,
Car 745,88.0,32,20,,,done,done charging,93.0,,,21.188406381802338
Car 18,62.0,57,9,,,done,done charging,93.0,,,0.0
Car 542,,,,,24,switch,"Charger 24 (fid=59) not available, trying Charger 1 (fid=7)",94.0,1,,
Car 400,49.0,76,25,,,done,done charging,95.0,,,64.31247021377396
Car 542,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),95.34729128029684,,5.0,
Car 471,67.0,61,6,,,done,done charging,96.0,,,0.0
Car 438,,,,,24,switch,"Charger 24 (fid=59) not available, trying Charger 1 (fid=7)",97.0,1,,
Car 438,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),98.34729128029684,,5.0,
Car 292,,,,60,,arrived,arrived,99.0,,,
Car 403,,,,77,,arrived,arrived,99.0,,,
Car 292,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),99.0,,0.0,
Car 403,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),99.0,,0.0,
Car 539,98.0,36,29,,,done,done charging,100.0,,,52.380784959723385
Car 660,76.0,20,13,,,done,done charging,102.0,,,10.778708271420314
Car 41,52.0,24,18,,,done,done charging,102.0,,,13.11207066030741
Car 70,,,,3,,arrived,arrived,104.0,,,
Car 70,,12,23,,,start_charge,starting to charge at Charger 23 (fid=12),104.0,,0.0,
Car 165,,,,56,,arrived,arrived,105.0,,,
Car 410,,,,23,,arrived,arrived,105.0,,,
