car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 930,,,,15,,arrived,arrived,0.0,,,
Car 949,,,,90,,arrived,arrived,0.0,,,
Car 930,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),0.0,,0.0,
Car 949,,89,22,,,start_charge,starting to charge at Charger 22 (fid=89),0.0,,0.0,
Car 837,,,,21,,arrived,arrived,1.0,,,
Car 1458,,,,75,,arrived,arrived,1.0,,,
Car 837,,22,6,,,start_charge,starting to charge at Charger 6 (fid=22),1.0,,0.0,
Car 1458,,15,19,,,start_charge,starting to charge at Charger 19 (fid=15),1.0,,0.0,
Car 50,,,,72,,arrived,arrived,2.0,,,
Car 50,,72,24,,,start_charge,starting to charge at Charger 24 (fid=72),2.0,,0.0,
Car 578,,,,124,,arrived,arrived,3.0,,,
Car 643,,,,31,,arrived,arrived,3.0,,,
Car 1315,,,,62,,arrived,arrived,3.0,,,
Car 578,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),3.0,,0.0,
Car 643,,72,24,,,start_charge,starting to charge at Charger 24 (fid=72),3.0,,0.0,
Car 1315,,45,14,,,start_charge,starting to charge at Charger 14 (fid=45),3.0,,0.0,
Car 798,,,,115,,arrived,arrived,5.0,,,
Car 798,,22,6,,,start_charge,starting to charge at Charger 6 (fid=22),5.0,,0.0,
Car 973,,,,26,,arrived,arrived,7.0,,,
Car 973,,32,11,,,start_charge,starting to charge at Charger 11 (fid=32),7.0,,0.0,
Car 1290,,,,64,,arrived,arrived,9.0,,,
Car 1290,,5,13,,,start_charge,starting to charge at Charger 13 (fid=5),9.0,,0.0,
Car 1461,,,,81,,arrived,arrived,10.0,,,
Car 1461,,80,20,,,start_charge,starting to charge at Charger 20 (fid=80),10.0,,0.0,
Car 1092,,,,116,,arrived,arrived,14.0,,,
Car 1092,,80,20,,,start_charge,starting to charge at Charger 20 (fid=80),14.0,,0.0,
Car 741,,,,58,,arrived,arrived,16.0,,,
Car 741,,58,15,,,start_charge,starting to charge at Charger 15 (fid=58),16.0,,0.0,
Car 817,,,,22,,arrived,arrived,17.0,,,
Car 817,,22,6,,,start_charge,starting to charge at Charger 6 (fid=22),17.0,,0.0,
Car 756,,,,74,,arrived,arrived,20.0,,,
Car 756,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),20.0,,0.0,
Car 392,,,,62,,arrived,arrived,21.0,,,
Car 392,,45,14,,,start_charge,starting to charge at Charger 14 (fid=45),21.0,,0.0,
Car 1016,,,,25,,arrived,arrived,22.0,,,
Car 1159,,,,34,,arrived,arrived,22.0,,,
Car 1016,,25,12,,,start_charge,starting to charge at Charger 12 (fid=25),22.0,,0.0,
Car 1159,,72,24,,,start_charge,starting to charge at Charger 24 (fid=72),22.0,,0.0,
Car 528,,,,22,,arrived,arrived,23.0,,,
Car 528,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),23.0,,0.0,
Car 147,,,,33,,arrived,arrived,24.0,,,
Car 774,,,,11,,arrived,arrived,24.0,,,
Car 147,,72,24,,,start_charge,starting to charge at Charger 24 (fid=72),24.0,,0.0,
Car 774,,45,14,,,start_charge,starting to charge at Charger 14 (fid=45),24.0,,0.0,
Car 699,,,,1,,arrived,arrived,26.0,,,
Car 699,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),26.0,,0.0,
