car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 43,,,,55,,arrived,,arrived,24.0,,
Car 43,,20,1,,,start_charge,,starting to charge at Charger 1 (fid=20),24.0,,
Car 90,,,,90,,arrived,,arrived,29.0,,
Car 90,,84,3,,,start_charge,,starting to charge at Charger 3 (fid=84),29.0,,
Car 32,,,,32,,arrived,,arrived,46.0,,
Car 32,,42,0,,,start_charge,,starting to charge at Charger 0 (fid=42),46.0,,
Car 65,,,,85,,arrived,,arrived,55.0,,
Car 86,,,,17,,arrived,,arrived,56.0,,
Car 65,,,,,3,switch,,"Charger 3 (fid=84) not available, trying Charger 2 (fid=51)",56.0,2,
Car 86,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 0 (fid=42)",57.0,0,
Car 73,,,,118,,arrived,,arrived,59.0,,
Car 73,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 3 (fid=84)",60.0,3,
Car 65,,51,2,,,start_charge,,starting to charge at Charger 2 (fid=51),60.802931191679804,,
Car 86,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 2 (fid=51)",61.75384717764994,2,
Car 73,,,,,3,switch,,"Charger 3 (fid=84) not available, trying Charger 2 (fid=51)",68.40093940045233,2,
Car 86,,,,,2,switch,,"Charger 2 (fid=51) not available, trying Charger 3 (fid=84)",70.03401237562916,3,
Car 73,,,,,2,switch,,"Charger 2 (fid=51) not available, trying Charger 0 (fid=42)",74.20387059213213,0,
Car 86,,,,,,gave_up,3,"no alternate charger available, gave up",75.83694356730896,,
Car 90,47.0,84,3,,,done,,done charging,76.0,,98.48625658929825
Car 23,,,,115,,arrived,,arrived,80.0,,
Car 23,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 0 (fid=42)",81.0,0,
Car 73,,,,,,gave_up,0,"no alternate charger available, gave up",82.48403579011135,,
Car 23,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 2 (fid=51)",85.75384717764994,2,
Car 23,,,,,2,switch,,"Charger 2 (fid=51) not available, trying Charger 3 (fid=84)",94.03401237562917,3,
Car 43,74.0,20,1,,,done,,done charging,98.0,,155.21911261108303
Car 23,,84,3,,,start_charge,,starting to charge at Charger 3 (fid=84),98.83694356730898,,
Car 7,,,,116,,arrived,,arrived,101.0,,
Car 7,,20,1,,,start_charge,,starting to charge at Charger 1 (fid=20),101.0,,
Car 34,,,,24,,arrived,,arrived,120.0,,
Car 34,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 0 (fid=42)",121.0,0,
Car 34,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 2 (fid=51)",125.75384717764994,2,
Car 6,,,,64,,arrived,,arrived,126.0,,
Car 51,,,,21,,arrived,,arrived,127.0,,
Car 6,,,,,3,switch,,"Charger 3 (fid=84) not available, trying Charger 2 (fid=51)",127.0,2,
Car 51,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 0 (fid=42)",128.0,0,
Car 51,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 2 (fid=51)",132.75384717764993,2,
Car 6,,,,,2,switch,,"Charger 2 (fid=51) not available, trying Charger 1 (fid=20)",132.80293119167982,1,
Car 34,,,,,2,switch,,"Charger 2 (fid=51) not available, trying Charger 3 (fid=84)",134.03401237562917,3,
Car 32,89.0,42,0,,,done,,done charging,135.0,,193.9516413346895
Car 34,,,,,,gave_up,3,"no alternate charger available, gave up",139.836943567309,,
Car 6,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 0 (fid=42)",140.39508072693843,0,
Car 51,,,,,2,switch,,"Charger 2 (fid=51) not available, trying Charger 3 (fid=84)",141.03401237562915,3,
Car 6,,42,0,,,start_charge,,starting to charge at Charger 0 (fid=42),144.14892790458836,,
Car 51,,,,,,gave_up,3,"no alternate charger available, gave up",146.83694356730896,,
Car 0,,,,4,,arrived,,arrived,148.0,,
Car 0,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 1 (fid=20)",149.0,1,
Car 0,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 2 (fid=51)",153.75384717764993,2,
Car 0,,,,,2,switch,,"Charger 2 (fid=51) not available, trying Charger 3 (fid=84)",161.34599671290854,3,
Car 37,,,,18,,arrived,,arrived,165.0,,
Car 37,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 0 (fid=42)",166.0,0,
Car 0,,,,,,gave_up,3,"no alternate charger available, gave up",167.14892790458836,,
Car 37,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 2 (fid=51)",170.75384717764993,2,
Car 65,114.0,51,2,,,done,,done charging,174.80293119167982,,391.9784425031905
Car 37,,51,2,,,start_charge,,starting to charge at Charger 2 (fid=51),178.03401237562915,,
Car 27,,,,32,,arrived,,arrived,191.0,,
Car 27,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 1 (fid=20)",192.0,1,
Car 7,95.0,20,1,,,done,,done charging,196.0,,182.37194455885617
Car 27,,20,1,,,start_charge,,starting to charge at Charger 1 (fid=20),196.0,,
Car 23,98.0,84,3,,,done,,done charging,196.836943567309,,623.3420006011024
Car 11,,,,65,,arrived,,arrived,211.0,,
Car 50,,,,54,,arrived,,arrived,212.0,,
Car 11,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 1 (fid=20)",212.0,1,
Car 50,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 0 (fid=42)",213.0,0,
Car 11,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 2 (fid=51)",216.75384717764993,2,
Car 50,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 2 (fid=51)",217.75384717764993,2,
