car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 307,,,,58,,arrived,arrived,3.0,,,
Car 307,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),3.0,,0.0,
Car 49,,,,77,,arrived,arrived,13.0,,,
Car 49,,60,14,,,start_charge,starting to charge at Charger 14 (fid=60),13.0,,0.0,
Car 437,,,,5,,arrived,arrived,14.0,,,
Car 437,,73,15,,,start_charge,starting to charge at Charger 15 (fid=73),14.0,,0.0,
Car 86,,,,13,,arrived,arrived,15.0,,,
Car 86,,13,10,,,start_charge,starting to charge at Charger 10 (fid=13),15.0,,0.0,
Car 186,,,,57,,arrived,arrived,17.0,,,
Car 186,,18,12,,,start_charge,starting to charge at Charger 12 (fid=18),17.0,,0.0,
Car 390,,,,4,,arrived,arrived,22.0,,,
Car 390,,73,15,,,start_charge,starting to charge at Charger 15 (fid=73),22.0,,0.0,
Car 35,,,,90,,arrived,arrived,24.0,,,
Car 35,,90,11,,,start_charge,starting to charge at Charger 11 (fid=90),24.0,,0.0,
Car 164,,,,43,,arrived,arrived,27.0,,,
Car 183,,,,46,,arrived,arrived,27.0,,,
Car 491,,,,73,,arrived,arrived,27.0,,,
Car 164,,34,6,,,start_charge,starting to charge at Charger 6 (fid=34),27.0,,0.0,
Car 183,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),27.0,,0.0,
Car 491,,73,15,,,start_charge,starting to charge at Charger 15 (fid=73),27.0,,0.0,
Car 266,,,,58,,arrived,arrived,28.0,,,
Car 266,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),28.0,,0.0,
Car 124,,,,50,,arrived,arrived,30.0,,,
Car 124,,60,14,,,start_charge,starting to charge at Charger 14 (fid=60),30.0,,0.0,
Car 190,,,,50,,arrived,arrived,34.0,,,
Car 190,,60,14,,,start_charge,starting to charge at Charger 14 (fid=60),34.0,,0.0,
Car 189,,,,50,,arrived,arrived,35.0,,,
Car 189,,60,14,,,start_charge,starting to charge at Charger 14 (fid=60),35.0,,0.0,
Car 319,,,,54,,arrived,arrived,36.0,,,
Car 319,,14,16,,,start_charge,starting to charge at Charger 16 (fid=14),36.0,,0.0,
Car 197,,,,3,,arrived,arrived,44.0,,,
Car 197,,61,13,,,start_charge,starting to charge at Charger 13 (fid=61),44.0,,0.0,
