car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 739,,,,4,,arrived,arrived,0.0,,,
Car 739,,60,16,,,start_charge,starting to charge at Charger 16 (fid=60),0.0,,0.0,
Car 71,,,,62,,arrived,arrived,2.0,,,
Car 71,,60,16,,,start_charge,starting to charge at Charger 16 (fid=60),2.0,,0.0,
Car 66,,,,41,,arrived,arrived,3.0,,,
Car 129,,,,69,,arrived,arrived,3.0,,,
Car 210,,,,73,,arrived,arrived,3.0,,,
Car 66,,28,15,,,start_charge,starting to charge at Charger 15 (fid=28),3.0,,0.0,
Car 129,,69,13,,,start_charge,starting to charge at Charger 13 (fid=69),3.0,,0.0,
Car 210,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),3.0,,0.0,
Car 225,,,,86,,arrived,arrived,5.0,,,
Car 225,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),5.0,,0.0,
Car 193,,,,8,,arrived,arrived,6.0,,,
Car 631,,,,46,,arrived,arrived,6.0,,,
Car 193,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),6.0,,0.0,
Car 631,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),6.0,,0.0,
Car 253,,,,63,,arrived,arrived,8.0,,,
Car 390,,,,3,,arrived,arrived,8.0,,,
Car 253,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),8.0,,0.0,
Car 390,,12,10,,,start_charge,starting to charge at Charger 10 (fid=12),8.0,,0.0,
Car 223,,,,67,,arrived,arrived,12.0,,,
Car 223,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),12.0,,0.0,
Car 423,,,,4,,arrived,arrived,13.0,,,
Car 729,,,,27,,arrived,arrived,13.0,,,
Car 423,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),13.0,,0.0,
Car 729,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),13.0,,0.0,
Car 100,,,,82,,arrived,arrived,14.0,,,
Car 100,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),14.0,,0.0,
Car 211,,,,9,,arrived,arrived,15.0,,,
Car 347,,,,4,,arrived,arrived,15.0,,,
Car 211,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),15.0,,0.0,
Car 347,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),15.0,,0.0,
Car 302,,,,15,,arrived,arrived,18.0,,,
Car 634,,,,54,,arrived,arrived,18.0,,,
Car 302,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 634,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 52,,,,37,,arrived,arrived,19.0,,,
Car 52,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),19.0,,0.0,
Car 521,,,,118,,arrived,arrived,20.0,,,
Car 521,,83,14,,,start_charge,starting to charge at Charger 14 (fid=83),20.0,,0.0,
Car 74,,,,37,,arrived,arrived,21.0,,,
Car 74,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),21.0,,0.0,
