car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 35,,,,28,,arrived,arrived,0.0,,,
Car 35,,28,28,,,start_charge,starting to charge at Charger 28 (fid=28),0.0,,0.0,
Car 27,,,,84,,arrived,arrived,3.0,,,
Car 403,,,,54,,arrived,arrived,3.0,,,
Car 27,,82,25,,,start_charge,starting to charge at Charger 25 (fid=82),3.0,,0.0,
Car 403,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),3.0,,0.0,
Car 155,,,,53,,arrived,arrived,6.0,,,
Car 155,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),6.0,,0.0,
Car 401,,,,11,,arrived,arrived,9.0,,,
Car 401,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),9.0,,0.0,
Car 60,,,,37,,arrived,arrived,13.0,,,
Car 60,,63,29,,,start_charge,starting to charge at Charger 29 (fid=63),13.0,,0.0,
Car 58,,,,87,,arrived,arrived,20.0,,,
Car 58,,89,16,,,start_charge,starting to charge at Charger 16 (fid=89),20.0,,0.0,
Car 341,,,,9,,arrived,arrived,21.0,,,
Car 341,,63,29,,,start_charge,starting to charge at Charger 29 (fid=63),21.0,,0.0,
Car 197,,,,45,,arrived,arrived,27.0,,,
Car 197,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),27.0,,0.0,
Car 122,,,,57,,arrived,arrived,31.0,,,
Car 461,,,,18,,arrived,arrived,31.0,,,
Car 122,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),31.0,,0.0,
Car 461,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),31.0,,0.0,
Car 204,,,,37,,arrived,arrived,32.0,,,
Car 204,,63,29,,,start_charge,starting to charge at Charger 29 (fid=63),32.0,,0.0,
Car 279,,,,51,,arrived,arrived,48.0,,,
Car 279,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),48.0,,0.0,
Car 413,,,,69,,arrived,arrived,49.0,,,
Car 473,,,,9,,arrived,arrived,49.0,,,
Car 413,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),49.0,,0.0,
Car 473,,63,29,,,start_charge,starting to charge at Charger 29 (fid=63),49.0,,0.0,
Car 145,,,,25,,arrived,arrived,50.0,,,
Car 35,50.0,28,28,,,done,done charging,50.0,,,0.0
Car 145,,23,12,,,start_charge,starting to charge at Charger 12 (fid=23),50.0,,0.0,
Car 57,,,,37,,arrived,arrived,52.0,,,
Car 347,,,,83,,arrived,arrived,52.0,,,
Car 57,,63,29,,,start_charge,starting to charge at Charger 29 (fid=63),52.0,,0.0,
Car 347,,82,25,,,start_charge,starting to charge at Charger 25 (fid=82),52.0,,0.0,
Car 265,,,,37,,arrived,arrived,53.0,,,
Car 291,,,,43,,arrived,arrived,54.0,,,
Car 291,,32,27,,,start_charge,starting to charge at Charger 27 (fid=32),54.0,,0.0,
Car 164,,,,62,,arrived,arrived,55.0,,,
Car 164,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),55.0,,0.0,
Car 265,,,,,29,switch,"Charger 29 (fid=63) not available, trying Charger 23 (fid=4)",58.0,23,,
Car 265,,4,23,,,start_charge,starting to charge at Charger 23 (fid=4),58.65808063379886,,5.0,
Car 215,,,,52,,arrived,arrived,61.0,,,
Car 215,,52,22,,,start_charge,starting to charge at Charger 22 (fid=52),61.0,,0.0,
Car 321,,,,45,,arrived,arrived,63.0,,,
Car 321,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),63.0,,0.0,
Car 341,49.0,63,29,,,done,done charging,70.0,,,130.1890828180411
Car 495,,,,8,,arrived,arrived,71.0,,,
Car 495,,63,29,,,start_charge,starting to charge at Charger 29 (fid=63),71.0,,0.0,
Car 155,66.0,51,9,,,done,done charging,72.0,,,52.26007319168327
Car 403,70.0,31,13,,,done,done charging,73.0,,,85.54541461119372
Car 275,,,,1,,arrived,arrived,75.0,,,
Car 275,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),75.0,,0.0,
Car 103,,,,31,,arrived,arrived,80.0,,,
Car 355,,,,51,,arrived,arrived,80.0,,,
Car 103,,31,15,,,start_charge,starting to charge at Charger 15 (fid=31),80.0,,0.0,
Car 355,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),80.0,,0.0,
Car 153,,,,58,,arrived,arrived,85.0,,,
Car 223,,,,8,,arrived,arrived,85.0,,,
Car 27,82.0,82,25,,,done,done charging,85.0,,,13.796178963768313
Car 153,,5,24,,,start_charge,starting to charge at Charger 24 (fid=5),85.0,,0.0,
Car 226,,,,35,,arrived,arrived,88.0,,,
Car 226,,34,7,,,start_charge,starting to charge at Charger 7 (fid=34),88.0,,0.0,
Car 400,,,,1,,arrived,arrived,89.0,,,
Car 444,,,,6,,arrived,arrived,89.0,,,
Car 400,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),89.0,,0.0,
Car 444,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),89.0,,0.0,
Car 255,,,,42,,arrived,arrived,90.0,,,
Car 280,,,,22,,arrived,arrived,90.0,,,
Car 223,,,,,29,switch,"Charger 29 (fid=63) not available, trying Charger 23 (fid=4)",90.0,23,,
Car 255,,42,21,,,start_charge,starting to charge at Charger 21 (fid=42),90.0,,0.0,
Car 280,,23,12,,,start_charge,starting to charge at Charger 12 (fid=23),90.0,,0.0,
Car 223,,4,23,,,start_charge,starting to charge at Charger 23 (fid=4),90.65808063379886,,5.0,
Car 95,,,,34,,arrived,arrived,91.0,,,
Car 95,,34,7,,,start_charge,starting to charge at Charger 7 (fid=34),91.0,,0.0,
Car 122,62.0,31,13,,,done,done charging,93.0,,,60.66664080036635
Car 396,,,,60,,arrived,arrived,99.0,,,
Car 396,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),99.0,,0.0,
Car 145,52.0,23,12,,,done,done charging,102.0,,,18.500904031961415
Car 174,,,,3,,arrived,arrived,104.0,,,
Car 174,,3,5,,,start_charge,starting to charge at Charger 5 (fid=3),104.0,,0.0,
Car 269,,,,56,,arrived,arrived,105.0,,,
Car 269,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),105.0,,0.0,
Car 257,,,,61,,arrived,arrived,106.0,,,
Car 204,74.0,63,29,,,done,done charging,106.0,,,80.50333211118276
Car 257,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),106.0,,0.0,
Car 56,,,,5,,arrived,arrived,107.0,,,
Car 82,,,,14,,arrived,arrived,107.0,,,
Car 56,,4,23,,,start_charge,starting to charge at Charger 23 (fid=4),107.0,,0.0,
Car 82,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),107.0,,0.0,
Car 60,95.0,63,29,,,done,done charging,108.0,,,80.50333211118276
Car 197,81.0,17,2,,,done,done charging,108.0,,,141.4159812079012
Car 58,95.0,89,16,,,done,done charging,115.0,,,5.964109489270696
Car 247,,,,56,,arrived,arrived,117.0,,,
Car 247,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),117.0,,0.0,
Car 16,,,,38,,arrived,arrived,118.0,,,
Car 347,66.0,82,25,,,done,done charging,118.0,,,54.864408444796936
Car 16,,4,23,,,start_charge,starting to charge at Charger 23 (fid=4),118.0,,0.0,
Car 265,60.0,4,23,,,done,done charging,118.65808063379886,,,101.07430903055587
Car 431,,,,13,,arrived,arrived,120.0,,,
Car 431,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),120.0,,0.0,
Car 401,113.0,17,2,,,done,done charging,122.0,,,107.35151360364253
Car 57,72.0,63,29,,,done,done charging,124.0,,,80.50333211118276
Car 413,79.0,19,3,,,done,done charging,128.0,,,16.0105391851831
Car 321,66.0,17,2,,,done,done charging,129.0,,,141.4159812079012
Car 84,,,,77,,arrived,arrived,130.0,,,
Car 84,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),130.0,,0.0,
Car 264,,,,37,,arrived,arrived,131.0,,,
Car 264,,63,29,,,start_charge,starting to charge at Charger 29 (fid=63),131.0,,0.0,
Car 119,,,,54,,arrived,arrived,132.0,,,
Car 119,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),132.0,,0.0,
Car 444,45.0,17,2,,,done,done charging,134.0,,,69.04829628602889
Car 460,,,,8,,arrived,arrived,135.0,,,
Car 279,87.0,51,9,,,done,done charging,135.0,,,0.0
Car 460,,63,29,,,start_charge,starting to charge at Charger 29 (fid=63),135.0,,0.0,
Car 147,,,,82,,arrived,arrived,136.0,,,
Car 404,,,,56,,arrived,arrived,136.0,,,
Car 147,,82,25,,,start_charge,starting to charge at Charger 25 (fid=82),136.0,,0.0,
Car 404,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),136.0,,0.0,
Car 461,108.0,31,13,,,done,done charging,139.0,,,16.044241334509135
Car 473,94.0,63,29,,,done,done charging,143.0,,,130.1890828180411
Car 215,84.0,52,22,,,done,done charging,145.0,,,0.0
Car 291,93.0,32,27,,,done,done charging,147.0,,,32.81702699819801
Car 96,,,,1,,arrived,arrived,148.0,,,
Car 164,93.0,17,2,,,done,done charging,148.0,,,161.3068235537577
Car 96,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),148.0,,0.0,
Car 223,62.0,4,23,,,done,done charging,152.65808063379887,,,92.5075037226781
Car 484,,,,91,,arrived,arrived,153.0,,,
Car 484,,91,17,,,start_charge,starting to charge at Charger 17 (fid=91),153.0,,0.0,
Car 275,81.0,1,0,,,done,done charging,156.0,,,0.0
Car 495,86.0,63,29,,,done,done charging,157.0,,,37.72444878326495
