car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 137,,,,41,,arrived,,arrived,3.0,,
Car 137,,31,6,,,start_charge,,starting to charge at Charger 6 (fid=31),3.0,,
Car 124,,,,68,,arrived,,arrived,17.0,,
Car 171,,,,61,,arrived,,arrived,17.0,,
Car 124,,115,0,,,start_charge,,starting to charge at Charger 0 (fid=115),17.0,,
Car 171,,11,4,,,start_charge,,starting to charge at Charger 4 (fid=11),17.0,,
Car 136,,,,32,,arrived,,arrived,21.0,,
Car 136,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 7 (fid=22)",22.0,7,
Car 136,,22,7,,,start_charge,,starting to charge at Charger 7 (fid=22),23.790082392012966,,
Car 237,,,,24,,arrived,,arrived,32.0,,
Car 237,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",33.0,0,
Car 119,,,,45,,arrived,,arrived,35.0,,
Car 237,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 4 (fid=11)",35.79008239201296,4,
Car 119,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 7 (fid=22)",36.0,7,
Car 254,,,,32,,arrived,,arrived,37.0,,
Car 254,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 7 (fid=22)",38.0,7,
Car 72,,,,58,,arrived,,arrived,39.0,,
Car 72,,15,8,,,start_charge,,starting to charge at Charger 8 (fid=15),39.0,,
Car 237,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 6 (fid=31)",39.94153282996335,6,
Car 119,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 2 (fid=8)",40.533608589829555,2,
Car 254,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 4 (fid=11)",40.79008239201296,4,
Car 237,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 3 (fid=12)",45.29236559839916,3,
Car 254,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 6 (fid=31)",45.32369098184252,6,
Car 119,,8,2,,,start_charge,,starting to charge at Charger 2 (fid=8),47.19104843434704,,
Car 47,,,,51,,arrived,,arrived,49.0,,
Car 80,,,,42,,arrived,,arrived,49.0,,
Car 80,,47,5,,,start_charge,,starting to charge at Charger 5 (fid=47),49.0,,
Car 47,,,,,8,switch,,"Charger 8 (fid=15) not available, trying Charger 4 (fid=11)",50.0,4,
Car 254,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 3 (fid=12)",50.674523750278325,3,
Car 237,,12,3,,,start_charge,,starting to charge at Charger 3 (fid=12),52.961488165705376,,
Car 5,,,,41,,arrived,,arrived,56.0,,
Car 47,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 3 (fid=12)",56.54194509417758,3,
Car 169,,,,11,,arrived,,arrived,57.0,,
Car 5,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 5 (fid=47)",57.0,5,
Car 169,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 0 (fid=115)",58.0,0,
Car 5,,,,,5,switch,,"Charger 5 (fid=47) not available, trying Charger 9 (fid=28)",59.25578751060719,9,
Car 254,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 1 (fid=33)",59.34364631758454,1,
Car 276,,,,54,,arrived,,arrived,60.0,,
Car 5,,28,9,,,start_charge,,starting to charge at Charger 9 (fid=28),60.628141346026354,,
Car 276,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 0 (fid=115)",61.0,0,
Car 221,,,,67,,arrived,,arrived,62.0,,
Car 169,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 2 (fid=8)",62.15145043795039,2,
Car 47,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 2 (fid=8)",62.33245118453732,2,
Car 221,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 4 (fid=11)",63.0,4,
Car 276,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 6 (fid=31)",65.15145043795039,6,
Car 254,,33,1,,,start_charge,,starting to charge at Charger 1 (fid=33),67.87094169435797,,
Car 53,,,,14,,arrived,,arrived,68.0,,
Car 221,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 5 (fid=47)",68.35083276843581,5,
Car 169,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 7 (fid=22)",68.91668685201898,7,
Car 53,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 7 (fid=22)",69.0,7,
Car 276,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 7 (fid=22)",69.20035666322481,7,
Car 47,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 7 (fid=22)",70.92868705558672,7,
Car 53,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 4 (fid=11)",71.79008239201296,4,
Car 61,,,,43,,arrived,,arrived,72.0,,
Car 61,,,,,9,switch,,"Charger 9 (fid=28) not available, trying Charger 5 (fid=47)",73.0,5,
Car 221,,,,,5,switch,,"Charger 5 (fid=47) not available, trying Charger 9 (fid=28)",74.00429379402738,9,
Car 276,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 5 (fid=47)",74.17542652526195,5,
Car 61,,,,,5,switch,,"Charger 5 (fid=47) not available, trying Charger 6 (fid=31)",75.37235383541916,6,
Car 53,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 6 (fid=31)",76.32369098184252,6,
Car 221,,,,,9,switch,,"Charger 9 (fid=28) not available, trying Charger 1 (fid=33)",76.37664762944654,1,
