car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 57,,,,77,,arrived,arrived,2.0,,,
Car 57,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),2.0,,0.0,
Car 351,,,,78,,arrived,arrived,5.0,,,
Car 351,,10,9,,,start_charge,starting to charge at Charger 9 (fid=10),5.0,,0.0,
Car 178,,,,62,,arrived,arrived,7.0,,,
Car 178,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),7.0,,0.0,
Car 280,,,,37,,arrived,arrived,8.0,,,
Car 280,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),8.0,,0.0,
Car 315,,,,73,,arrived,arrived,11.0,,,
Car 488,,,,27,,arrived,arrived,11.0,,,
Car 315,,10,9,,,start_charge,starting to charge at Charger 9 (fid=10),11.0,,0.0,
Car 488,,32,16,,,start_charge,starting to charge at Charger 16 (fid=32),11.0,,0.0,
Car 74,,,,77,,arrived,arrived,13.0,,,
Car 74,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),13.0,,0.0,
Car 64,,,,56,,arrived,arrived,21.0,,,
Car 64,,71,20,,,start_charge,starting to charge at Charger 20 (fid=71),21.0,,0.0,
Car 140,,,,81,,arrived,arrived,23.0,,,
Car 140,,3,7,,,start_charge,starting to charge at Charger 7 (fid=3),23.0,,0.0,
Car 14,,,,15,,arrived,arrived,24.0,,,
Car 14,,15,19,,,start_charge,starting to charge at Charger 19 (fid=15),24.0,,0.0,
Car 232,,,,62,,arrived,arrived,25.0,,,
Car 232,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),25.0,,0.0,
Car 156,,,,5,,arrived,arrived,30.0,,,
Car 359,,,,66,,arrived,arrived,30.0,,,
Car 156,,64,22,,,start_charge,starting to charge at Charger 22 (fid=64),30.0,,0.0,
Car 359,,66,8,,,start_charge,starting to charge at Charger 8 (fid=66),30.0,,0.0,
Car 0,,,,32,,arrived,arrived,35.0,,,
Car 0,,32,15,,,start_charge,starting to charge at Charger 15 (fid=32),35.0,,0.0,
Car 216,,,,5,,arrived,arrived,45.0,,,
Car 216,,64,22,,,start_charge,starting to charge at Charger 22 (fid=64),45.0,,0.0,
Car 104,,,,83,,arrived,arrived,49.0,,,
Car 104,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),49.0,,0.0,
Car 188,,,,90,,arrived,arrived,52.0,,,
Car 57,50.0,77,5,,,done,done charging,52.0,,,0.0
Car 188,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),52.0,,0.0,
Car 178,47.0,77,5,,,done,done charging,54.0,,,89.40588072381003
Car 485,,,,85,,arrived,arrived,56.0,,,
Car 485,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),56.0,,0.0,
Car 23,,,,80,,arrived,arrived,59.0,,,
Car 280,51.0,4,14,,,done,done charging,59.0,,,101.07430903055587
Car 23,,15,13,,,start_charge,starting to charge at Charger 13 (fid=15),59.0,,0.0,
