car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 411,,,,41,,arrived,arrived,1.0,,,
Car 411,,42,25,,,start_charge,starting to charge at Charger 25 (fid=42),1.0,,0.0,
Car 203,,,,58,,arrived,arrived,3.0,,,
Car 203,,53,12,,,start_charge,starting to charge at Charger 12 (fid=53),3.0,,0.0,
Car 459,,,,60,,arrived,arrived,4.0,,,
Car 484,,,,116,,arrived,arrived,4.0,,,
Car 459,,77,14,,,start_charge,starting to charge at Charger 14 (fid=77),4.0,,0.0,
Car 484,,26,26,,,start_charge,starting to charge at Charger 26 (fid=26),4.0,,0.0,
Car 398,,,,25,,arrived,arrived,5.0,,,
Car 398,,25,15,,,start_charge,starting to charge at Charger 15 (fid=25),5.0,,0.0,
Car 414,,,,117,,arrived,arrived,7.0,,,
Car 414,,118,13,,,start_charge,starting to charge at Charger 13 (fid=118),7.0,,0.0,
Car 433,,,,38,,arrived,arrived,8.0,,,
Car 433,,37,27,,,start_charge,starting to charge at Charger 27 (fid=37),8.0,,0.0,
Car 552,,,,18,,arrived,arrived,11.0,,,
Car 552,,30,8,,,start_charge,starting to charge at Charger 8 (fid=30),11.0,,0.0,
Car 728,,,,73,,arrived,arrived,13.0,,,
Car 728,,37,27,,,start_charge,starting to charge at Charger 27 (fid=37),13.0,,0.0,
Car 333,,,,5,,arrived,arrived,14.0,,,
Car 333,,37,27,,,start_charge,starting to charge at Charger 27 (fid=37),14.0,,0.0,
Car 82,,,,57,,arrived,arrived,17.0,,,
Car 559,,,,16,,arrived,arrived,17.0,,,
Car 82,,57,11,,,start_charge,starting to charge at Charger 11 (fid=57),17.0,,0.0,
Car 559,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),17.0,,0.0,
Car 702,,,,4,,arrived,arrived,18.0,,,
Car 702,,37,27,,,start_charge,starting to charge at Charger 27 (fid=37),18.0,,0.0,
Car 734,,,,15,,arrived,arrived,20.0,,,
Car 734,,53,12,,,start_charge,starting to charge at Charger 12 (fid=53),20.0,,0.0,
Car 286,,,,4,,arrived,arrived,22.0,,,
Car 286,,37,27,,,start_charge,starting to charge at Charger 27 (fid=37),22.0,,0.0,
Car 601,,,,19,,arrived,arrived,23.0,,,
Car 601,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),23.0,,0.0,
Car 60,,,,43,,arrived,arrived,27.0,,,
Car 79,,,,46,,arrived,arrived,27.0,,,
Car 387,,,,73,,arrived,arrived,27.0,,,
Car 60,,26,10,,,start_charge,starting to charge at Charger 10 (fid=26),27.0,,0.0,
Car 79,,42,25,,,start_charge,starting to charge at Charger 25 (fid=42),27.0,,0.0,
Car 162,,,,58,,arrived,arrived,28.0,,,
Car 162,,53,12,,,start_charge,starting to charge at Charger 12 (fid=53),28.0,,0.0,
Car 20,,,,50,,arrived,arrived,30.0,,,
Car 20,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),30.0,,0.0,
Car 712,,,,59,,arrived,arrived,32.0,,,
Car 387,,,,,27,switch,"Charger 27 (fid=37) not available, trying Charger 17 (fid=10)",32.0,17,,
Car 712,,53,12,,,start_charge,starting to charge at Charger 12 (fid=53),32.0,,0.0,
Car 387,,10,17,,,start_charge,starting to charge at Charger 17 (fid=10),33.568794742214735,,5.0,
Car 86,,,,50,,arrived,arrived,34.0,,,
Car 86,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),34.0,,0.0,
Car 85,,,,50,,arrived,arrived,35.0,,,
Car 85,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),35.0,,0.0,
Car 215,,,,54,,arrived,arrived,36.0,,,
Car 215,,57,11,,,start_charge,starting to charge at Charger 11 (fid=57),36.0,,0.0,
Car 93,,,,3,,arrived,arrived,44.0,,,
