car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 279,,,,25,,arrived,arrived,0.0,,,
Car 586,,,,53,,arrived,arrived,0.0,,,
Car 279,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),0.0,,0.0,
Car 586,,59,24,,,start_charge,starting to charge at Charger 24 (fid=59),0.0,,0.0,
Car 172,,,,54,,arrived,arrived,3.0,,,
Car 172,,13,14,,,start_charge,starting to charge at Charger 14 (fid=13),3.0,,0.0,
Car 375,,,,25,,arrived,arrived,5.0,,,
Car 443,,,,21,,arrived,arrived,5.0,,,
Car 375,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),5.0,,0.0,
Car 443,,3,21,,,start_charge,starting to charge at Charger 21 (fid=3),5.0,,0.0,
Car 968,,,,38,,arrived,arrived,6.0,,,
Car 968,,4,13,,,start_charge,starting to charge at Charger 13 (fid=4),6.0,,0.0,
Car 995,,,,57,,arrived,arrived,7.0,,,
Car 995,,13,14,,,start_charge,starting to charge at Charger 14 (fid=13),7.0,,0.0,
Car 519,,,,76,,arrived,arrived,8.0,,,
Car 519,,85,5,,,start_charge,starting to charge at Charger 5 (fid=85),8.0,,0.0,
Car 205,,,,86,,arrived,arrived,9.0,,,
Car 393,,,,38,,arrived,arrived,9.0,,,
Car 205,,86,11,,,start_charge,starting to charge at Charger 11 (fid=86),9.0,,0.0,
Car 393,,4,13,,,start_charge,starting to charge at Charger 13 (fid=4),9.0,,0.0,
Car 130,,,,52,,arrived,arrived,12.0,,,
Car 881,,,,37,,arrived,arrived,12.0,,,
Car 130,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),12.0,,0.0,
Car 881,,4,13,,,start_charge,starting to charge at Charger 13 (fid=4),12.0,,0.0,
Car 724,,,,62,,arrived,arrived,14.0,,,
Car 724,,60,8,,,start_charge,starting to charge at Charger 8 (fid=60),14.0,,0.0,
Car 209,,,,124,,arrived,arrived,17.0,,,
Car 466,,,,46,,arrived,arrived,17.0,,,
Car 941,,,,77,,arrived,arrived,17.0,,,
Car 209,,124,25,,,start_charge,starting to charge at Charger 25 (fid=124),17.0,,0.0,
Car 466,,46,19,,,start_charge,starting to charge at Charger 19 (fid=46),17.0,,0.0,
Car 941,,60,8,,,start_charge,starting to charge at Charger 8 (fid=60),17.0,,0.0,
Car 914,,,,5,,arrived,arrived,19.0,,,
Car 914,,4,13,,,start_charge,starting to charge at Charger 13 (fid=4),19.0,,0.0,
Car 861,,,,75,,arrived,arrived,21.0,,,
Car 948,,,,45,,arrived,arrived,21.0,,,
Car 972,,,,10,,arrived,arrived,21.0,,,
Car 984,,,,73,,arrived,arrived,21.0,,,
