car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 178,,,,62,,arrived,,arrived,2.0,,,
Car 178,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),2.0,,0.0,
Car 173,,,,41,,arrived,,arrived,3.0,,,
Car 236,,,,69,,arrived,,arrived,3.0,,,
Car 317,,,,73,,arrived,,arrived,3.0,,,
Car 173,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),3.0,,0.0,
Car 236,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),3.0,,0.0,
Car 317,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),3.0,,0.0,
Car 332,,,,86,,arrived,,arrived,5.0,,,
Car 332,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),5.0,,0.0,
Car 300,,,,8,,arrived,,arrived,6.0,,,
Car 300,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),6.0,,0.0,
Car 360,,,,63,,arrived,,arrived,8.0,,,
Car 497,,,,3,,arrived,,arrived,8.0,,,
Car 360,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),8.0,,0.0,
Car 497,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),8.0,,0.0,
Car 330,,,,67,,arrived,,arrived,12.0,,,
Car 330,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),12.0,,0.0,
Car 207,,,,82,,arrived,,arrived,14.0,,,
Car 207,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),14.0,,0.0,
Car 318,,,,9,,arrived,,arrived,15.0,,,
Car 454,,,,4,,arrived,,arrived,15.0,,,
Car 318,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),15.0,,0.0,
Car 409,,,,15,,arrived,,arrived,18.0,,,
Car 159,,,,37,,arrived,,arrived,19.0,,,
Car 454,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",20.0,3,,
Car 181,,,,37,,arrived,,arrived,21.0,,,
Car 454,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),21.15699634276658,,5.0,
Car 455,,,,7,,arrived,,arrived,23.0,,,
Car 409,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",23.0,3,,
Car 455,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 159,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",24.0,3,,
Car 409,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),24.15699634276658,,5.0,
Car 181,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",26.0,3,,
Car 159,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",30.15699634276658,0,,
Car 50,,,,20,,arrived,,arrived,32.0,,,
Car 181,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",32.156996342766575,0,,
Car 159,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),33.150251909773736,,10.0,
Car 201,,,,37,,arrived,,arrived,35.0,,,
Car 181,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),35.150251909773736,,9.999999999999996,
Car 67,,,,31,,arrived,,arrived,37.0,,,
Car 50,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",37.0,2,,
Car 460,,,,38,,arrived,,arrived,40.0,,,
Car 201,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",40.0,3,,
Car 67,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",42.0,2,,
Car 50,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",43.156996342766575,0,,
Car 460,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",45.0,3,,
Car 50,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),45.326040526892584,,10.0,
Car 201,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",46.156996342766575,0,,
Car 67,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",48.156996342766575,0,,
Car 201,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),49.150251909773736,,10.0,
Car 460,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",51.156996342766575,0,,
Car 265,,,,64,,arrived,,arrived,52.0,,,
Car 265,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),52.0,,0.0,
Car 410,,,,32,,arrived,,arrived,53.0,,,
Car 324,,,,15,,arrived,,arrived,54.0,,,
Car 474,,,,55,,arrived,,arrived,55.0,,,
Car 67,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",55.326040526892584,1,,
Car 67,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),56.27126465032297,,15.0,
Car 410,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",58.0,3,,
Car 196,,,,37,,arrived,,arrived,59.0,,,
Car 350,,,,31,,arrived,,arrived,59.0,,,
Car 324,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",59.0,3,,
Car 460,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",59.150251909773736,1,,
Car 89,,,,51,,arrived,,arrived,60.0,,,
Car 330,48.0,19,3,,,done,,done charging,60.0,,,142.9987274978319
Car 474,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",60.0,2,,
Car 34,,,,61,,arrived,,arrived,62.0,,,
Car 280,,,,37,,arrived,,arrived,62.0,,,
Car 259,,,,5,,arrived,,arrived,64.0,,,
Car 423,,,,67,,arrived,,arrived,64.0,,,
Car 196,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",64.0,3,,
Car 350,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",64.0,2,,
Car 410,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",64.15699634276658,0,,
Car 352,,,,67,,arrived,,arrived,65.0,,,
Car 318,50.0,17,2,,,done,,done charging,65.0,,,232.13972624262385
Car 89,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",65.0,1,,
Car 474,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),65.0,,8.843003657233425,
Car 460,,,,,,gave_up,1,"no alternate charger available, gave up",65.09547603320412,,,
Car 324,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",65.15699634276658,0,,
Car 321,,,,4,,arrived,,arrived,66.0,,,
Car 34,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",67.0,0,,
Car 280,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",67.0,3,,
Car 173,65.0,19,3,,,done,,done charging,68.0,,,230.61599235307727
Car 423,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),68.0,,4.0,
Car 497,61.0,1,0,,,done,,done charging,69.0,,,79.21563543900055
Car 259,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",69.0,3,,
Car 321,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),69.0,,3.0,
Car 352,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",70.0,2,,
