car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 175,,,,62,,arrived,arrived,2.0,,,
Car 175,,45,5,,,start_charge,starting to charge at Charger 5 (fid=45),2.0,,0.0,
Car 170,,,,41,,arrived,arrived,3.0,,,
Car 233,,,,69,,arrived,arrived,3.0,,,
Car 314,,,,73,,arrived,arrived,3.0,,,
Car 170,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),3.0,,0.0,
Car 233,,68,15,,,start_charge,starting to charge at Charger 15 (fid=68),3.0,,0.0,
Car 314,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),3.0,,0.0,
Car 329,,,,86,,arrived,arrived,5.0,,,
Car 329,,84,8,,,start_charge,starting to charge at Charger 8 (fid=84),5.0,,0.0,
Car 297,,,,8,,arrived,arrived,6.0,,,
Car 297,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),6.0,,0.0,
Car 357,,,,63,,arrived,arrived,8.0,,,
Car 494,,,,3,,arrived,arrived,8.0,,,
Car 357,,4,17,,,start_charge,starting to charge at Charger 17 (fid=4),8.0,,0.0,
Car 494,,117,7,,,start_charge,starting to charge at Charger 7 (fid=117),8.0,,0.0,
Car 327,,,,67,,arrived,arrived,12.0,,,
Car 327,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),12.0,,0.0,
Car 204,,,,82,,arrived,arrived,14.0,,,
Car 204,,84,8,,,start_charge,starting to charge at Charger 8 (fid=84),14.0,,0.0,
Car 315,,,,9,,arrived,arrived,15.0,,,
Car 451,,,,4,,arrived,arrived,15.0,,,
Car 315,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),15.0,,0.0,
Car 451,,4,17,,,start_charge,starting to charge at Charger 17 (fid=4),15.0,,0.0,
Car 406,,,,15,,arrived,arrived,18.0,,,
Car 406,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 156,,,,37,,arrived,arrived,19.0,,,
Car 156,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),19.0,,0.0,
Car 178,,,,37,,arrived,arrived,21.0,,,
Car 178,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),21.0,,0.0,
Car 452,,,,7,,arrived,arrived,23.0,,,
Car 452,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 47,,,,20,,arrived,arrived,32.0,,,
Car 47,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),32.0,,0.0,
Car 198,,,,37,,arrived,arrived,35.0,,,
