car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 128,,,,38,,arrived,arrived,21.0,,
Car 128,,48,14,,,start_charge,starting to charge at Charger 14 (fid=48),21.0,,
Car 19,,,,21,,arrived,arrived,25.0,,
Car 19,,19,9,,,start_charge,starting to charge at Charger 9 (fid=19),25.0,,
Car 106,,,,29,,arrived,arrived,26.0,,
Car 106,,34,6,,,start_charge,starting to charge at Charger 6 (fid=34),26.0,,
Car 20,,,,72,,arrived,arrived,34.0,,
Car 20,,,,,9,switch,"Charger 9 (fid=19) not available, trying Charger 6 (fid=34)",35.0,6,
Car 32,,,,3,,arrived,arrived,37.0,,
Car 32,,3,17,,,start_charge,starting to charge at Charger 17 (fid=3),37.0,,
Car 20,,,,,6,switch,"Charger 6 (fid=34) not available, trying Charger 3 (fid=11)",37.91384096022089,3,
Car 20,,11,3,,,start_charge,starting to charge at Charger 3 (fid=11),40.53756676690765,,
Car 12,,,,70,,arrived,arrived,58.0,,
Car 12,,,,,9,switch,"Charger 9 (fid=19) not available, trying Charger 6 (fid=34)",59.0,6,
Car 12,,,,,6,switch,"Charger 6 (fid=34) not available, trying Charger 3 (fid=11)",61.91384096022089,3,
Car 69,,,,79,,arrived,arrived,65.0,,
Car 12,,,,,3,switch,"Charger 3 (fid=11) not available, trying Charger 5 (fid=22)",65.53756676690764,5,
Car 71,,,,82,,arrived,arrived,66.0,,
Car 69,,,,,17,switch,"Charger 17 (fid=3) not available, trying Charger 9 (fid=19)",66.0,9,
Car 71,,76,11,,,start_charge,starting to charge at Charger 11 (fid=76),66.0,,
Car 12,,22,5,,,start_charge,starting to charge at Charger 5 (fid=22),69.66727524349666,,
Car 69,,,,,9,switch,"Charger 9 (fid=19) not available, trying Charger 6 (fid=34)",70.52915737578222,6,
Car 170,,,,37,,arrived,arrived,72.0,,
Car 170,,63,4,,,start_charge,starting to charge at Charger 4 (fid=63),72.0,,
Car 69,,,,,6,switch,"Charger 6 (fid=34) not available, trying Charger 8 (fid=1)",73.44299833600311,8,
Car 69,,1,8,,,start_charge,starting to charge at Charger 8 (fid=1),77.23896256727215,,
Car 93,,,,53,,arrived,arrived,81.0,,
Car 93,,15,13,,,start_charge,starting to charge at Charger 13 (fid=15),81.0,,
Car 101,,,,76,,arrived,arrived,102.0,,
Car 101,,,,,11,switch,"Charger 11 (fid=76) not available, trying Charger 10 (fid=85)",103.0,10,
Car 32,67.0,3,17,,,done,done charging,104.0,,55.603480455973305
Car 101,,85,10,,,start_charge,starting to charge at Charger 10 (fid=85),104.34607238365462,,
Car 20,66.0,11,3,,,done,done charging,106.53756676690764,,186.630531106432
Car 24,,,,20,,arrived,arrived,110.0,,
Car 24,,,,,9,switch,"Charger 9 (fid=19) not available, trying Charger 5 (fid=22)",111.0,5,
Car 24,,,,,5,switch,"Charger 5 (fid=22) not available, trying Charger 6 (fid=34)",113.71738685274855,6,
Car 45,,,,20,,arrived,arrived,116.0,,
Car 190,,,,9,,arrived,arrived,117.0,,
Car 45,,,,,9,switch,"Charger 9 (fid=19) not available, trying Charger 5 (fid=22)",117.0,5,
Car 190,,11,3,,,start_charge,starting to charge at Charger 3 (fid=11),117.0,,
Car 24,,,,,6,switch,"Charger 6 (fid=34) not available, trying Charger 3 (fid=11)",117.82483286809371,3,
Car 45,,,,,5,switch,"Charger 5 (fid=22) not available, trying Charger 6 (fid=34)",119.71738685274855,6,
Car 99,,,,18,,arrived,arrived,120.0,,
Car 99,,,,,6,switch,"Charger 6 (fid=34) not available, trying Charger 9 (fid=19)",121.0,9,
Car 24,,,,,3,switch,"Charger 3 (fid=11) not available, trying Charger 2 (fid=30)",121.44855867478047,2,
Car 96,,,,61,,arrived,arrived,122.0,,
Car 96,,61,12,,,start_charge,starting to charge at Charger 12 (fid=61),122.0,,
Car 45,,,,,6,switch,"Charger 6 (fid=34) not available, trying Charger 3 (fid=11)",123.82483286809371,3,
Car 99,,,,,9,switch,"Charger 9 (fid=19) not available, trying Charger 3 (fid=11)",123.9138409602209,3,
Car 191,,,,50,,arrived,arrived,124.0,,
Car 128,103.0,48,14,,,done,done charging,124.0,,188.63380951559975
Car 191,,,,,12,switch,"Charger 12 (fid=61) not available, trying Charger 3 (fid=11)",125.0,3,
Car 24,,30,2,,,start_charge,starting to charge at Charger 2 (fid=30),126.15782263046569,,
Car 93,46.0,15,13,,,done,done charging,127.0,,148.80626090304315
Car 45,,,,,3,switch,"Charger 3 (fid=11) not available, trying Charger 2 (fid=30)",127.44855867478047,2,
Car 99,,,,,3,switch,"Charger 3 (fid=11) not available, trying Charger 5 (fid=22)",127.84994438168565,5,
Car 191,,,,,3,switch,"Charger 3 (fid=11) not available, trying Charger 8 (fid=1)",129.31554206071527,8,
Car 99,,,,,5,switch,"Charger 5 (fid=22) not available, trying Charger 2 (fid=30)",132.97965285827465,2,
Car 45,,,,,2,switch,"Charger 2 (fid=30) not available, trying Charger 17 (fid=3)",133.1578226304657,17,
Car 191,,,,,8,switch,"Charger 8 (fid=1) not available, trying Charger 13 (fid=15)",134.07317704102678,13,
Car 99,,,,,2,switch,"Charger 2 (fid=30) not available, trying Charger 17 (fid=3)",135.37815885753267,17,
Car 19,111.0,19,9,,,done,done charging,136.0,,52.22579306284636
Car 170,66.0,63,4,,,done,done charging,138.0,,159.66979173073472
Car 191,,15,13,,,start_charge,starting to charge at Charger 13 (fid=15),138.70622083398104,,
Car 45,,3,17,,,start_charge,starting to charge at Charger 17 (fid=3),139.2457128141455,,
Car 99,,,,,17,switch,"Charger 17 (fid=3) not available, trying Charger 8 (fid=1)",142.46604904121247,8,
Car 162,,,,54,,arrived,arrived,144.0,,
Car 162,,,,,6,switch,"Charger 6 (fid=34) not available, trying Charger 3 (fid=11)",145.0,3,
Car 106,120.0,34,6,,,done,done charging,146.0,,51.06657532665533
Car 99,,,,,8,switch,"Charger 8 (fid=1) not available, trying Charger 15 (fid=41)",146.02800879685816,15,
Car 162,,,,,3,switch,"Charger 3 (fid=11) not available, trying Charger 9 (fid=19)",148.62372580668676,9,
Car 77,,,,39,,arrived,arrived,151.0,,
Car 162,,19,9,,,start_charge,starting to charge at Charger 9 (fid=19),151.5598292281515,,
Car 77,,,,,12,switch,"Charger 12 (fid=61) not available, trying Charger 13 (fid=15)",152.0,13,
Car 99,,41,15,,,start_charge,starting to charge at Charger 15 (fid=41),153.9347861965443,,
Car 28,,,,58,,arrived,arrived,156.0,,
Car 28,,5,7,,,start_charge,starting to charge at Charger 7 (fid=5),156.0,,
Car 77,,,,,13,switch,"Charger 13 (fid=15) not available, trying Charger 3 (fid=11)",156.76516233645532,3,
Car 77,,,,,3,switch,"Charger 3 (fid=11) not available, trying Charger 6 (fid=34)",163.3071074306329,6,
Car 77,,34,6,,,start_charge,starting to charge at Charger 6 (fid=34),165.93083323731966,,
Car 69,92.0,1,8,,,done,done charging,169.23896256727215,,274.9421565562493
Car 66,,,,56,,arrived,arrived,171.0,,
Car 96,49.0,61,12,,,done,done charging,171.0,,73.86911372006875
Car 101,67.0,85,10,,,done,done charging,171.34607238365462,,112.12782955842924
Car 66,,,,,9,switch,"Charger 9 (fid=19) not available, trying Charger 6 (fid=34)",172.0,6,
Car 66,,,,,6,switch,"Charger 6 (fid=34) not available, trying Charger 3 (fid=11)",174.91384096022088,3,
