car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 735,,,,4,,arrived,arrived,0.0,,,
Car 735,,4,24,,,start_charge,starting to charge at Charger 24 (fid=4),0.0,,0.0,
Car 67,,,,62,,arrived,arrived,2.0,,,
Car 67,,60,16,,,start_charge,starting to charge at Charger 16 (fid=60),2.0,,0.0,
Car 62,,,,41,,arrived,arrived,3.0,,,
Car 125,,,,69,,arrived,arrived,3.0,,,
Car 206,,,,73,,arrived,arrived,3.0,,,
Car 62,,28,15,,,start_charge,starting to charge at Charger 15 (fid=28),3.0,,0.0,
Car 125,,69,13,,,start_charge,starting to charge at Charger 13 (fid=69),3.0,,0.0,
Car 206,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),3.0,,0.0,
Car 221,,,,86,,arrived,arrived,5.0,,,
Car 221,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),5.0,,0.0,
Car 189,,,,8,,arrived,arrived,6.0,,,
Car 627,,,,46,,arrived,arrived,6.0,,,
Car 189,,8,23,,,start_charge,starting to charge at Charger 23 (fid=8),6.0,,0.0,
Car 627,,42,29,,,start_charge,starting to charge at Charger 29 (fid=42),6.0,,0.0,
Car 249,,,,63,,arrived,arrived,8.0,,,
Car 386,,,,3,,arrived,arrived,8.0,,,
Car 249,,8,23,,,start_charge,starting to charge at Charger 23 (fid=8),8.0,,0.0,
Car 386,,12,10,,,start_charge,starting to charge at Charger 10 (fid=12),8.0,,0.0,
Car 219,,,,67,,arrived,arrived,12.0,,,
Car 219,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),12.0,,0.0,
Car 419,,,,4,,arrived,arrived,13.0,,,
Car 725,,,,27,,arrived,arrived,13.0,,,
Car 419,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),13.0,,0.0,
Car 725,,28,20,,,start_charge,starting to charge at Charger 20 (fid=28),13.0,,0.0,
