car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 81,,,,39,,arrived,,arrived,1.0,,
Car 81,,15,2,,,start_charge,,starting to charge at Charger 2 (fid=15),1.0,,
Car 249,,,,4,,arrived,,arrived,2.0,,
Car 249,,4,9,,,start_charge,,starting to charge at Charger 9 (fid=4),2.0,,
Car 193,,,,52,,arrived,,arrived,12.0,,
Car 193,,,,,9,switch,,"Charger 9 (fid=4) not available, trying Charger 5 (fid=89)",13.0,5,
Car 193,,89,5,,,start_charge,,starting to charge at Charger 5 (fid=89),17.810811273395828,,
Car 141,,,,49,,arrived,,arrived,20.0,,
Car 141,,26,4,,,start_charge,,starting to charge at Charger 4 (fid=26),20.0,,
Car 58,,,,54,,arrived,,arrived,23.0,,
Car 58,,33,1,,,start_charge,,starting to charge at Charger 1 (fid=33),23.0,,
Car 212,,,,28,,arrived,,arrived,25.0,,
Car 239,,,,18,,arrived,,arrived,25.0,,
Car 212,,,,,4,switch,,"Charger 4 (fid=26) not available, trying Charger 6 (fid=32)",26.0,6,
Car 239,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",26.0,0,
Car 212,,32,6,,,start_charge,,starting to charge at Charger 6 (fid=32),26.661965769069283,,
Car 239,,80,0,,,start_charge,,starting to charge at Charger 0 (fid=80),26.955824683577028,,
Car 110,,,,85,,arrived,,arrived,33.0,,
Car 110,,,,,5,switch,,"Charger 5 (fid=89) not available, trying Charger 7 (fid=84)",34.0,7,
Car 110,,84,7,,,start_charge,,starting to charge at Charger 7 (fid=84),35.41865483783145,,
Car 113,,,,52,,arrived,,arrived,54.0,,
Car 113,,,,,9,switch,,"Charger 9 (fid=4) not available, trying Charger 5 (fid=89)",55.0,5,
Car 71,,,,22,,arrived,,arrived,56.0,,
Car 71,,68,8,,,start_charge,,starting to charge at Charger 8 (fid=68),56.0,,
Car 234,,,,4,,arrived,,arrived,57.0,,
Car 234,,,,,9,switch,,"Charger 9 (fid=4) not available, trying Charger 0 (fid=80)",58.0,0,
Car 157,,,,61,,arrived,,arrived,60.0,,
Car 113,,,,,5,switch,,"Charger 5 (fid=89) not available, trying Charger 7 (fid=84)",60.81081127339583,7,
Car 157,,,,,2,switch,,"Charger 2 (fid=15) not available, trying Charger 9 (fid=4)",61.0,9,
Car 234,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",61.95663454013262,1,
Car 113,,,,,7,switch,,"Charger 7 (fid=84) not available, trying Charger 0 (fid=80)",63.229466111227275,0,
Car 234,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 8 (fid=68)",63.91245922370965,8,
Car 157,,,,,9,switch,,"Charger 9 (fid=4) not available, trying Charger 0 (fid=80)",66.4679468216689,0,
Car 234,,,,,8,switch,,"Charger 8 (fid=68) not available, trying Charger 2 (fid=15)",66.96179490290591,2,
Car 169,,,,21,,arrived,,arrived,67.0,,
Car 195,,,,61,,arrived,,arrived,68.0,,
Car 169,,,,,8,switch,,"Charger 8 (fid=68) not available, trying Charger 1 (fid=33)",68.0,1,
Car 233,,,,7,,arrived,,arrived,69.0,,
Car 195,,,,,2,switch,,"Charger 2 (fid=15) not available, trying Charger 9 (fid=4)",69.0,9,
Car 233,,,,,5,switch,,"Charger 5 (fid=89) not available, trying Charger 9 (fid=4)",70.0,9,
Car 113,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",70.06668357591396,1,
Car 157,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",70.42458136180153,1,
Car 169,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",71.04933567919626,0,
Car 113,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 2 (fid=15)",72.02250825949098,2,
Car 157,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 8 (fid=68)",72.38040604537855,8,
Car 249,71.0,4,9,,,done,,done charging,73.0,,46.59203422638995
Car 169,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 6 (fid=32)",73.00516036277328,6,
Car 195,,4,9,,,start_charge,,starting to charge at Charger 9 (fid=4),73.4679468216689,,
Car 106,,,,28,,arrived,,arrived,75.0,,
Car 157,,,,,8,switch,,"Charger 8 (fid=68) not available, trying Charger 3 (fid=46)",75.42974172457481,3,
Car 233,,,,,9,switch,,"Charger 9 (fid=4) not available, trying Charger 7 (fid=84)",75.81081127339583,7,
Car 106,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",76.0,0,
Car 234,,,,,2,switch,,"Charger 2 (fid=15) not available, trying Charger 3 (fid=46)",76.2276631033066,3,
Car 203,,,,33,,arrived,,arrived,77.0,,
