car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 39,,,,55,,arrived,arrived,24.0,,
Car 39,,54,17,,,start_charge,starting to charge at Charger 17 (fid=54),24.0,,
Car 86,,,,90,,arrived,arrived,29.0,,
Car 86,,84,3,,,start_charge,starting to charge at Charger 3 (fid=84),29.0,,
Car 28,,,,32,,arrived,arrived,46.0,,
Car 28,,30,6,,,start_charge,starting to charge at Charger 6 (fid=30),46.0,,
Car 61,,,,85,,arrived,arrived,55.0,,
Car 82,,,,17,,arrived,arrived,56.0,,
Car 61,,,,,3,switch,"Charger 3 (fid=84) not available, trying Charger 4 (fid=7)",56.0,4,
Car 82,,28,13,,,start_charge,starting to charge at Charger 13 (fid=28),56.0,,
Car 69,,,,118,,arrived,arrived,59.0,,
Car 69,,12,15,,,start_charge,starting to charge at Charger 15 (fid=12),59.0,,
Car 61,,7,4,,,start_charge,starting to charge at Charger 4 (fid=7),59.098502164139774,,
Car 86,47.0,84,3,,,done,done charging,76.0,,98.48625658929825
Car 19,,,,115,,arrived,arrived,80.0,,
Car 19,,20,1,,,start_charge,starting to charge at Charger 1 (fid=20),80.0,,
Car 39,74.0,54,17,,,done,done charging,98.0,,64.98221692428481
Car 3,,,,116,,arrived,arrived,101.0,,
Car 3,,,,,13,switch,"Charger 13 (fid=28) not available, trying Charger 1 (fid=20)",102.0,1,
Car 3,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",105.46114144582153,7,
Car 3,,69,7,,,start_charge,starting to charge at Charger 7 (fid=69),106.16635024743833,,
Car 82,61.0,28,13,,,done,done charging,117.0,,96.86735389093309
Car 30,,,,24,,arrived,arrived,120.0,,
Car 0,,,,5,,arrived,arrived,121.0,,
Car 30,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 13 (fid=28)",121.0,13,
Car 0,,65,12,,,start_charge,starting to charge at Charger 12 (fid=65),121.0,,
Car 30,,28,13,,,start_charge,starting to charge at Charger 13 (fid=28),123.46114144582153,,
Car 2,,,,64,,arrived,arrived,126.0,,
Car 2,,5,14,,,start_charge,starting to charge at Charger 14 (fid=5),126.0,,
Car 47,,,,21,,arrived,arrived,127.0,,
Car 47,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",128.0,7,
Car 47,,,,,7,switch,"Charger 7 (fid=69) not available, trying Charger 21 (fid=71)",129.7052088016168,21,
Car 47,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),131.04100200963148,,
Car 28,89.0,30,6,,,done,done charging,135.0,,69.3322342245153
Car 69,90.0,12,15,,,done,done charging,149.0,,351.040784978442
Car 33,,,,18,,arrived,arrived,165.0,,
Car 33,,31,19,,,start_charge,starting to charge at Charger 19 (fid=31),165.0,,
Car 61,114.0,7,4,,,done,done charging,173.09850216413977,,249.99950450910555
Car 19,98.0,20,1,,,done,done charging,178.0,,65.1206837689219
Car 23,,,,32,,arrived,arrived,191.0,,
Car 23,,30,6,,,start_charge,starting to charge at Charger 6 (fid=30),191.0,,
Car 3,95.0,69,7,,,done,done charging,201.16635024743834,,182.83890250803802
Car 7,,,,65,,arrived,arrived,211.0,,
Car 46,,,,54,,arrived,arrived,212.0,,
Car 7,,,,,12,switch,"Charger 12 (fid=65) not available, trying Charger 11 (fid=8)",212.0,11,
Car 46,,54,17,,,start_charge,starting to charge at Charger 17 (fid=54),212.0,,
Car 7,,8,11,,,start_charge,starting to charge at Charger 11 (fid=8),213.53448962911727,,
Car 0,99.0,65,12,,,done,done charging,220.0,,148.98279131023793
Car 47,96.0,71,21,,,done,done charging,227.04100200963148,,115.84813204561993
Car 30,108.0,28,13,,,done,done charging,231.4611414458215,,132.49472029854198
Car 55,,,,17,,arrived,arrived,236.0,,
Car 55,,42,0,,,start_charge,starting to charge at Charger 0 (fid=42),236.0,,
Car 23,53.0,30,6,,,done,done charging,244.0,,69.3322342245153
Car 2,119.0,5,14,,,done,done charging,245.0,,120.05978941580736
Car 31,,,,82,,arrived,arrived,264.0,,
Car 31,,84,3,,,start_charge,starting to charge at Charger 3 (fid=84),264.0,,
Car 95,,,,60,,arrived,arrived,267.0,,
Car 95,,51,2,,,start_charge,starting to charge at Charger 2 (fid=51),267.0,,
Car 92,,,,7,,arrived,arrived,268.0,,
Car 92,,7,4,,,start_charge,starting to charge at Charger 4 (fid=7),268.0,,
Car 33,108.0,31,19,,,done,done charging,273.0,,36.367493649220705
Car 7,68.0,8,11,,,done,done charging,281.5344896291173,,127.82298610546863
Car 57,,,,11,,arrived,arrived,295.0,,
Car 55,60.0,42,0,,,done,done charging,296.0,,76.57456013834664
Car 57,,,,,17,switch,"Charger 17 (fid=54) not available, trying Charger 21 (fid=71)",296.0,21,
Car 57,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),297.54498597643607,,
Car 41,,,,47,,arrived,arrived,298.0,,
Car 41,,47,9,,,start_charge,starting to charge at Charger 9 (fid=47),298.0,,
Car 46,95.0,54,17,,,done,done charging,307.0,,16.39703214846386
Car 38,,,,26,,arrived,arrived,309.0,,
Car 38,,20,1,,,start_charge,starting to charge at Charger 1 (fid=20),309.0,,
Car 18,,,,31,,arrived,arrived,311.0,,
Car 18,,30,6,,,start_charge,starting to charge at Charger 6 (fid=30),311.0,,
Car 81,,,,19,,arrived,arrived,325.0,,
Car 81,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",326.0,7,
Car 81,,69,7,,,start_charge,starting to charge at Charger 7 (fid=69),326.70520880161683,,
Car 41,45.0,47,9,,,done,done charging,343.0,,38.65072765977687
Car 29,,,,68,,arrived,arrived,344.0,,
Car 31,81.0,84,3,,,done,done charging,345.0,,139.8838898741503
Car 29,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",345.0,7,
Car 29,,,,,7,switch,"Charger 7 (fid=69) not available, trying Charger 21 (fid=71)",346.70520880161683,21,
Car 29,,,,,21,switch,"Charger 21 (fid=71) not available, trying Charger 19 (fid=31)",349.04100200963154,19,
Car 29,,31,19,,,start_charge,starting to charge at Charger 19 (fid=31),349.99136336043625,,
Car 98,,,,16,,arrived,arrived,352.0,,
Car 98,,54,17,,,start_charge,starting to charge at Charger 17 (fid=54),352.0,,
Car 57,55.0,71,21,,,done,done charging,352.54498597643607,,190.3141535219746
Car 92,98.0,7,4,,,done,done charging,366.0,,61.257881433004776
Car 40,,,,30,,arrived,arrived,373.0,,
Car 40,,,,,19,switch,"Charger 19 (fid=31) not available, trying Charger 21 (fid=71)",374.0,21,
Car 40,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),374.9503613508047,,
Car 97,,,,68,,arrived,arrived,375.0,,
Car 95,109.0,51,2,,,done,done charging,376.0,,217.9639886447333
Car 38,67.0,20,1,,,done,done charging,376.0,,127.91822920066575
Car 97,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",376.0,7,
Car 97,,,,,7,switch,"Charger 7 (fid=69) not available, trying Charger 21 (fid=71)",377.70520880161683,21,
Car 97,,,,,21,switch,"Charger 21 (fid=71) not available, trying Charger 19 (fid=31)",380.04100200963154,19,
Car 81,55.0,69,7,,,done,done charging,381.70520880161683,,47.649235244849564
Car 97,,,,,19,switch,"Charger 19 (fid=31) not available, trying Charger 16 (fid=56)",381.99136336043625,16,
Car 97,,56,16,,,start_charge,starting to charge at Charger 16 (fid=56),383.80545109188296,,
Car 18,88.0,30,6,,,done,done charging,399.0,,68.69636469196388
Car 68,,,,58,,arrived,arrived,409.0,,
Car 68,,7,4,,,start_charge,starting to charge at Charger 4 (fid=7),409.0,,
Car 98,64.0,54,17,,,done,done charging,416.0,,118.94727513613948
Car 74,,,,54,,arrived,arrived,418.0,,
Car 74,,54,17,,,start_charge,starting to charge at Charger 17 (fid=54),418.0,,
Car 52,,,,68,,arrived,arrived,425.0,,
Car 52,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",426.0,7,
Car 52,,69,7,,,start_charge,starting to charge at Charger 7 (fid=69),426.70520880161683,,
Car 89,,,,4,,arrived,arrived,432.0,,
Car 89,,51,2,,,start_charge,starting to charge at Charger 2 (fid=51),432.0,,
Car 29,90.0,31,19,,,done,done charging,439.99136336043625,,140.16353168230359
Car 1,,,,70,,arrived,arrived,457.0,,
Car 1,,,,,21,switch,"Charger 21 (fid=71) not available, trying Charger 19 (fid=31)",458.0,19,
Car 1,,31,19,,,start_charge,starting to charge at Charger 19 (fid=31),458.9503613508047,,
