car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 176,,,,8,,arrived,,arrived,1.0,,
Car 300,,,,39,,arrived,,arrived,1.0,,
Car 176,,4,3,,,start_charge,,starting to charge at Charger 3 (fid=4),1.0,,
Car 300,,39,1,,,start_charge,,starting to charge at Charger 1 (fid=39),1.0,,
Car 289,,,,24,,arrived,,arrived,5.0,,
Car 289,,,,,3,switch,,"Charger 3 (fid=4) not available, trying Charger 2 (fid=14)",6.0,2,
Car 289,,14,2,,,start_charge,,starting to charge at Charger 2 (fid=14),10.605267675783107,,
Car 226,,,,51,,arrived,,arrived,11.0,,
Car 226,,51,4,,,start_charge,,starting to charge at Charger 4 (fid=51),11.0,,
Car 81,,,,34,,arrived,,arrived,21.0,,
Car 81,,31,0,,,start_charge,,starting to charge at Charger 0 (fid=31),21.0,,
Car 127,,,,29,,arrived,,arrived,26.0,,
Car 127,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 2 (fid=14)",27.0,2,
Car 127,,,,,2,switch,,"Charger 2 (fid=14) not available, trying Charger 5 (fid=62)",28.47542490521976,5,
Car 127,,62,5,,,start_charge,,starting to charge at Charger 5 (fid=62),32.05016340996294,,
Car 220,,,,4,,arrived,,arrived,43.0,,
Car 220,,,,,5,switch,,"Charger 5 (fid=62) not available, trying Charger 4 (fid=51)",44.0,4,
Car 220,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 0 (fid=31)",47.82528400270691,0,
Car 220,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 2 (fid=14)",54.26576616091943,2,
Car 203,,,,85,,arrived,,arrived,55.0,,
Car 220,,,,,2,switch,,"Charger 2 (fid=14) not available, trying Charger 1 (fid=39)",55.741191066139194,1,
Car 203,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 0 (fid=31)",56.0,0,
Car 289,50.0,14,2,,,done,,done charging,60.60526767578311,,427.1706859720651
Car 191,,,,45,,arrived,,arrived,61.0,,
Car 300,61.0,39,1,,,done,,done charging,62.0,,52.906494900102736
Car 191,,,,,5,switch,,"Charger 5 (fid=62) not available, trying Charger 4 (fid=51)",62.0,4,
Car 220,,39,1,,,start_charge,,starting to charge at Charger 1 (fid=39),62.0,,
Car 203,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 2 (fid=14)",62.440482158212525,2,
Car 203,,14,2,,,start_charge,,starting to charge at Charger 2 (fid=14),62.915907063432286,,
Car 140,,,,33,,arrived,,arrived,65.0,,
Car 241,,,,61,,arrived,,arrived,65.0,,
Car 191,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 1 (fid=39)",65.82528400270691,1,
Car 140,,,,,3,switch,,"Charger 3 (fid=4) not available, trying Charger 2 (fid=14)",66.0,2,
Car 241,,,,,1,switch,,"Charger 1 (fid=39) not available, trying Charger 5 (fid=62)",66.0,5,
Car 288,,,,58,,arrived,,arrived,67.0,,
Car 288,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 5 (fid=62)",68.0,5,
Car 181,,,,19,,arrived,,arrived,69.0,,
Car 241,,,,,5,switch,,"Charger 5 (fid=62) not available, trying Charger 4 (fid=51)",69.74837960118691,4,
Car 77,,,,77,,arrived,,arrived,70.0,,
Car 178,,,,2,,arrived,,arrived,70.0,,
Car 181,,,,,2,switch,,"Charger 2 (fid=14) not available, trying Charger 0 (fid=31)",70.0,0,
Car 191,,,,,1,switch,,"Charger 1 (fid=39) not available, trying Charger 0 (fid=31)",70.68276756251538,0,
Car 77,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 5 (fid=62)",71.0,5,
Car 178,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 5 (fid=62)",71.0,5,
Car 181,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 5 (fid=62)",71.47542490521975,5,
Car 140,,,,,2,switch,,"Charger 2 (fid=14) not available, trying Charger 0 (fid=31)",71.60526767578311,0,
