car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 278,,,,41,,arrived,arrived,1.0,,,
Car 729,,,,115,,arrived,arrived,1.0,,,
Car 278,,44,11,,,start_charge,starting to charge at Charger 11 (fid=44),1.0,,0.0,
Car 729,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),1.0,,0.0,
Car 938,,,,77,,arrived,arrived,2.0,,,
Car 938,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),2.0,,0.0,
Car 70,,,,58,,arrived,arrived,3.0,,,
Car 1008,,,,9,,arrived,arrived,3.0,,,
Car 70,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),3.0,,0.0,
Car 1008,,8,8,,,start_charge,starting to charge at Charger 8 (fid=8),3.0,,0.0,
Car 326,,,,60,,arrived,arrived,4.0,,,
Car 351,,,,116,,arrived,arrived,4.0,,,
Car 866,,,,60,,arrived,arrived,4.0,,,
Car 928,,,,32,,arrived,arrived,4.0,,,
Car 326,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),4.0,,0.0,
Car 351,,116,17,,,start_charge,starting to charge at Charger 17 (fid=116),4.0,,0.0,
Car 866,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),4.0,,0.0,
Car 928,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),4.0,,0.0,
Car 265,,,,25,,arrived,arrived,5.0,,,
Car 265,,44,11,,,start_charge,starting to charge at Charger 11 (fid=44),5.0,,0.0,
Car 281,,,,117,,arrived,arrived,7.0,,,
Car 880,,,,64,,arrived,arrived,7.0,,,
Car 281,,118,16,,,start_charge,starting to charge at Charger 16 (fid=118),7.0,,0.0,
Car 880,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),7.0,,0.0,
Car 300,,,,38,,arrived,arrived,8.0,,,
Car 300,,44,11,,,start_charge,starting to charge at Charger 11 (fid=44),8.0,,0.0,
Car 694,,,,3,,arrived,arrived,9.0,,,
Car 694,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),9.0,,0.0,
Car 419,,,,18,,arrived,arrived,11.0,,,
Car 419,,30,7,,,start_charge,starting to charge at Charger 7 (fid=30),11.0,,0.0,
Car 595,,,,73,,arrived,arrived,13.0,,,
Car 1094,,,,8,,arrived,arrived,13.0,,,
Car 595,,8,8,,,start_charge,starting to charge at Charger 8 (fid=8),13.0,,0.0,
Car 1094,,8,8,,,start_charge,starting to charge at Charger 8 (fid=8),13.0,,0.0,
Car 200,,,,5,,arrived,arrived,14.0,,,
Car 200,,44,11,,,start_charge,starting to charge at Charger 11 (fid=44),14.0,,0.0,
Car 937,,,,55,,arrived,arrived,15.0,,,
Car 937,,56,10,,,start_charge,starting to charge at Charger 10 (fid=56),15.0,,0.0,
Car 426,,,,16,,arrived,arrived,17.0,,,
Car 426,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),17.0,,0.0,
Car 569,,,,4,,arrived,arrived,18.0,,,
Car 569,,8,8,,,start_charge,starting to charge at Charger 8 (fid=8),18.0,,0.0,
Car 982,,,,46,,arrived,arrived,19.0,,,
Car 982,,44,11,,,start_charge,starting to charge at Charger 11 (fid=44),19.0,,0.0,
Car 601,,,,15,,arrived,arrived,20.0,,,
Car 601,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),20.0,,0.0,
Car 153,,,,4,,arrived,arrived,22.0,,,
Car 153,,8,8,,,start_charge,starting to charge at Charger 8 (fid=8),22.0,,0.0,
Car 468,,,,19,,arrived,arrived,23.0,,,
Car 468,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),23.0,,0.0,
Car 683,,,,73,,arrived,arrived,25.0,,,
Car 723,,,,88,,arrived,arrived,25.0,,,
Car 767,,,,20,,arrived,arrived,25.0,,,
Car 723,,82,15,,,start_charge,starting to charge at Charger 15 (fid=82),25.0,,0.0,
Car 767,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),25.0,,0.0,
Car 254,,,,73,,arrived,arrived,27.0,,,
Car 29,,,,58,,arrived,arrived,28.0,,,
Car 29,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),28.0,,0.0,
Car 851,,,,118,,arrived,arrived,30.0,,,
Car 683,,,,,8,switch,"Charger 8 (fid=8) not available, trying Charger 11 (fid=44)",30.0,11,,
Car 851,,118,16,,,start_charge,starting to charge at Charger 16 (fid=118),30.0,,0.0,
Car 579,,,,59,,arrived,arrived,32.0,,,
Car 760,,,,58,,arrived,arrived,32.0,,,
Car 254,,,,,8,switch,"Charger 8 (fid=8) not available, trying Charger 11 (fid=44)",32.0,11,,
Car 579,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),32.0,,0.0,
Car 991,,,,50,,arrived,arrived,33.0,,,
Car 991,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),33.0,,0.0,
Car 82,,,,54,,arrived,arrived,36.0,,,
Car 748,,,,78,,arrived,arrived,36.0,,,
Car 82,,56,10,,,start_charge,starting to charge at Charger 10 (fid=56),36.0,,0.0,
Car 760,,,,,1,switch,"Charger 1 (fid=7) not available, trying Charger 0 (fid=1)",37.0,0,,
Car 683,,,,,11,switch,"Charger 11 (fid=44) not available, trying Charger 4 (fid=17)",37.52457637988825,4,,
Car 760,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),37.945224123430386,,5.0,
Car 683,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),38.278657691470485,,10.0,
