car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 160,,,,38,,arrived,arrived,2.0,,
Car 160,,65,12,,,start_charge,starting to charge at Charger 12 (fid=65),2.0,,
Car 181,,,,52,,arrived,arrived,6.0,,
Car 181,,7,4,,,start_charge,starting to charge at Charger 4 (fid=7),6.0,,
Car 157,,,,30,,arrived,arrived,7.0,,
Car 157,,31,19,,,start_charge,starting to charge at Charger 19 (fid=31),7.0,,
Car 37,,,,55,,arrived,arrived,24.0,,
Car 37,,55,22,,,start_charge,starting to charge at Charger 22 (fid=55),24.0,,
Car 84,,,,90,,arrived,arrived,29.0,,
Car 84,,88,28,,,start_charge,starting to charge at Charger 28 (fid=88),29.0,,
Car 143,,,,3,,arrived,arrived,31.0,,
Car 143,,81,27,,,start_charge,starting to charge at Charger 27 (fid=81),31.0,,
Car 131,,,,70,,arrived,arrived,34.0,,
Car 131,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),34.0,,
Car 142,,,,124,,arrived,arrived,37.0,,
Car 142,,20,1,,,start_charge,starting to charge at Charger 1 (fid=20),37.0,,
Car 119,,,,38,,arrived,arrived,39.0,,
Car 119,,,,,12,switch,"Charger 12 (fid=65) not available, trying Charger 0 (fid=42)",40.0,0,
Car 119,,42,0,,,start_charge,starting to charge at Charger 0 (fid=42),43.447135746784134,,
Car 26,,,,32,,arrived,arrived,46.0,,
Car 26,,30,6,,,start_charge,starting to charge at Charger 6 (fid=30),46.0,,
Car 59,,,,85,,arrived,arrived,55.0,,
Car 80,,,,17,,arrived,arrived,56.0,,
Car 59,,,,,28,switch,"Charger 28 (fid=88) not available, trying Charger 3 (fid=84)",56.0,3,
Car 80,,29,26,,,start_charge,starting to charge at Charger 26 (fid=29),56.0,,
Car 59,,84,3,,,start_charge,starting to charge at Charger 3 (fid=84),57.49174712269905,,
Car 67,,,,118,,arrived,arrived,59.0,,
Car 67,,,,,27,switch,"Charger 27 (fid=81) not available, trying Charger 15 (fid=12)",60.0,15,
Car 67,,12,15,,,start_charge,starting to charge at Charger 15 (fid=12),62.466095043530544,,
Car 160,68.0,65,12,,,done,done charging,70.0,,193.7226298173394
Car 84,47.0,88,28,,,done,done charging,76.0,,82.85843008429342
Car 17,,,,115,,arrived,arrived,80.0,,
Car 143,49.0,81,27,,,done,done charging,80.0,,189.62905836914547
Car 17,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",81.0,7,
Car 17,,69,7,,,start_charge,starting to charge at Charger 7 (fid=69),81.7052088016168,,
Car 181,78.0,7,4,,,done,done charging,84.0,,129.22513411697693
Car 171,,,,4,,arrived,arrived,89.0,,
Car 171,,65,12,,,start_charge,starting to charge at Charger 12 (fid=65),89.0,,
Car 189,,,,69,,arrived,arrived,95.0,,
Car 189,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",96.0,7,
Car 189,,,,,7,switch,"Charger 7 (fid=69) not available, trying Charger 21 (fid=71)",97.7052088016168,21,
Car 37,74.0,55,22,,,done,done charging,98.0,,26.146078282375615
Car 189,,,,,21,switch,"Charger 21 (fid=71) not available, trying Charger 19 (fid=31)",100.04100200963148,19,
Car 189,,,,,19,switch,"Charger 19 (fid=31) not available, trying Charger 22 (fid=55)",101.9913633604362,22,
Car 179,,,,70,,arrived,arrived,103.0,,
Car 189,,55,22,,,start_charge,starting to charge at Charger 22 (fid=55),103.09711137234397,,
Car 179,,,,,21,switch,"Charger 21 (fid=71) not available, trying Charger 19 (fid=31)",104.0,19,
Car 179,,,,,19,switch,"Charger 19 (fid=31) not available, trying Charger 22 (fid=55)",105.95036135080471,22,
Car 179,,,,,22,switch,"Charger 22 (fid=55) not available, trying Charger 1 (fid=20)",108.05610936271249,1,
Car 157,102.0,31,19,,,done,done charging,109.0,,25.074991303687927
Car 179,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",110.91948406392598,7,
Car 179,,,,,7,switch,"Charger 7 (fid=69) not available, trying Charger 16 (fid=56)",112.62469286554278,16,
Car 131,79.0,71,21,,,done,done charging,113.0,,49.57895646808552
Car 179,,56,16,,,start_charge,starting to charge at Charger 16 (fid=56),114.82421245419944,,
Car 80,61.0,29,26,,,done,done charging,117.0,,91.60456333602593
Car 28,,,,24,,arrived,arrived,120.0,,
Car 28,,29,26,,,start_charge,starting to charge at Charger 26 (fid=29),120.0,,
Car 142,89.0,20,1,,,done,done charging,126.0,,62.716429687833525
Car 45,,,,21,,arrived,arrived,127.0,,
Car 45,,20,1,,,start_charge,starting to charge at Charger 1 (fid=20),127.0,,
Car 102,,,,50,,arrived,arrived,129.0,,
Car 102,,51,2,,,start_charge,starting to charge at Charger 2 (fid=51),129.0,,
Car 119,91.0,42,0,,,done,done charging,134.44713574678414,,200.29108656762145
Car 26,89.0,30,6,,,done,done charging,135.0,,69.3322342245153
Car 133,,,,30,,arrived,arrived,136.0,,
Car 133,,31,19,,,start_charge,starting to charge at Charger 19 (fid=31),136.0,,
Car 202,,,,65,,arrived,arrived,152.0,,
Car 171,63.0,65,12,,,done,done charging,152.0,,109.82653339004865
Car 202,,65,12,,,start_charge,starting to charge at Charger 12 (fid=65),152.0,,
Car 67,90.0,12,15,,,done,done charging,152.46609504353054,,351.040784978442
