car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 739,,,,4,,arrived,arrived,0.0,,,
Car 739,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),0.0,,0.0,
Car 71,,,,62,,arrived,arrived,2.0,,,
Car 71,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),2.0,,0.0,
Car 66,,,,41,,arrived,arrived,3.0,,,
Car 129,,,,69,,arrived,arrived,3.0,,,
Car 210,,,,73,,arrived,arrived,3.0,,,
Car 66,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),3.0,,0.0,
Car 129,,69,13,,,start_charge,starting to charge at Charger 13 (fid=69),3.0,,0.0,
Car 210,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),3.0,,0.0,
Car 225,,,,86,,arrived,arrived,5.0,,,
Car 225,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),5.0,,0.0,
Car 193,,,,8,,arrived,arrived,6.0,,,
Car 631,,,,46,,arrived,arrived,6.0,,,
Car 193,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),6.0,,0.0,
Car 631,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),6.0,,0.0,
Car 253,,,,63,,arrived,arrived,8.0,,,
Car 390,,,,3,,arrived,arrived,8.0,,,
Car 253,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),8.0,,0.0,
Car 390,,12,10,,,start_charge,starting to charge at Charger 10 (fid=12),8.0,,0.0,
Car 223,,,,67,,arrived,arrived,12.0,,,
Car 223,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),12.0,,0.0,
Car 423,,,,4,,arrived,arrived,13.0,,,
Car 729,,,,27,,arrived,arrived,13.0,,,
Car 423,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),13.0,,0.0,
Car 729,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),13.0,,0.0,
Car 100,,,,82,,arrived,arrived,14.0,,,
Car 100,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),14.0,,0.0,
Car 211,,,,9,,arrived,arrived,15.0,,,
Car 347,,,,4,,arrived,arrived,15.0,,,
Car 211,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),15.0,,0.0,
Car 347,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),15.0,,0.0,
Car 302,,,,15,,arrived,arrived,18.0,,,
Car 634,,,,54,,arrived,arrived,18.0,,,
Car 302,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 634,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 52,,,,37,,arrived,arrived,19.0,,,
Car 52,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),19.0,,0.0,
Car 521,,,,118,,arrived,arrived,20.0,,,
Car 521,,21,7,,,start_charge,starting to charge at Charger 7 (fid=21),20.0,,0.0,
Car 74,,,,37,,arrived,arrived,21.0,,,
Car 74,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),21.0,,0.0,
Car 348,,,,7,,arrived,arrived,23.0,,,
Car 348,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 516,,,,76,,arrived,arrived,28.0,,,
Car 516,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),28.0,,0.0,
Car 522,,,,50,,arrived,arrived,29.0,,,
Car 522,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),29.0,,0.0,
Car 469,,,,69,,arrived,arrived,34.0,,,
Car 469,,69,13,,,start_charge,starting to charge at Charger 13 (fid=69),34.0,,0.0,
Car 94,,,,37,,arrived,arrived,35.0,,,
Car 94,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),35.0,,0.0,
Car 716,,,,78,,arrived,arrived,37.0,,,
Car 716,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),37.0,,0.0,
Car 353,,,,38,,arrived,arrived,40.0,,,
Car 353,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),40.0,,0.0,
Car 450,,,,62,,arrived,arrived,44.0,,,
Car 450,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),44.0,,0.0,
Car 418,,,,19,,arrived,arrived,45.0,,,
Car 418,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),45.0,,0.0,
Car 416,,,,88,,arrived,arrived,47.0,,,
Car 416,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),47.0,,0.0,
Car 158,,,,64,,arrived,arrived,52.0,,,
Car 572,,,,27,,arrived,arrived,52.0,,,
Car 158,,91,5,,,start_charge,starting to charge at Charger 5 (fid=91),52.0,,0.0,
Car 572,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),52.0,,0.0,
Car 303,,,,32,,arrived,arrived,53.0,,,
Car 303,,69,13,,,start_charge,starting to charge at Charger 13 (fid=69),53.0,,0.0,
Car 217,,,,15,,arrived,arrived,54.0,,,
Car 487,,,,34,,arrived,arrived,54.0,,,
Car 217,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),54.0,,0.0,
Car 487,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),54.0,,0.0,
Car 367,,,,55,,arrived,arrived,55.0,,,
Car 367,,69,13,,,start_charge,starting to charge at Charger 13 (fid=69),55.0,,0.0,
Car 550,,,,18,,arrived,arrived,56.0,,,
Car 550,,69,13,,,start_charge,starting to charge at Charger 13 (fid=69),56.0,,0.0,
Car 89,,,,37,,arrived,arrived,59.0,,,
Car 243,,,,31,,arrived,arrived,59.0,,,
Car 223,48.0,17,4,,,done,done charging,60.0,,,50.44993305249392
Car 173,,,,37,,arrived,arrived,62.0,,,
Car 152,,,,5,,arrived,arrived,64.0,,,
Car 316,,,,67,,arrived,arrived,64.0,,,
Car 89,,,,,6,switch,"Charger 6 (fid=73) not available, trying Charger 11 (fid=4)",64.0,11,,
Car 243,,,,,13,switch,"Charger 13 (fid=69) not available, trying Charger 3 (fid=19)",64.0,3,,
Car 152,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),64.0,,0.0,
Car 316,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),64.0,,0.0,
Car 243,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),64.19220335156282,,5.0,
Car 245,,,,67,,arrived,arrived,65.0,,,
Car 211,50.0,9,8,,,done,done charging,65.0,,,0.0
Car 245,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),65.0,,0.0,
Car 214,,,,4,,arrived,arrived,66.0,,,
Car 214,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),66.0,,0.0,
Car 173,,,,,6,switch,"Charger 6 (fid=73) not available, trying Charger 11 (fid=4)",67.0,11,,
Car 66,65.0,17,4,,,done,done charging,68.0,,,68.38117545054527
Car 74,47.0,73,6,,,done,done charging,68.0,,,52.18342097829892
Car 390,61.0,12,10,,,done,done charging,69.0,,,22.06140052218496
Car 566,,,,8,,arrived,arrived,70.0,,,
Car 52,51.0,73,6,,,done,done charging,70.0,,,52.18342097829892
Car 566,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),70.0,,0.0,
Car 89,,,,,11,switch,"Charger 11 (fid=4) not available, trying Charger 4 (fid=17)",70.35701606145038,4,,
Car 89,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),72.73195439647995,,10.0,
Car 100,59.0,89,9,,,done,done charging,73.0,,,40.36913406305186
Car 302,55.0,17,2,,,done,done charging,73.0,,,21.129393105329726
Car 173,,,,,11,switch,"Charger 11 (fid=4) not available, trying Charger 4 (fid=17)",73.35701606145038,4,,
Car 376,,,,71,,arrived,arrived,74.0,,,
Car 508,,,,64,,arrived,arrived,74.0,,,
Car 71,72.0,9,8,,,done,done charging,74.0,,,104.6165910599218
Car 508,,91,5,,,start_charge,starting to charge at Charger 5 (fid=91),74.0,,0.0,
Car 247,,,,82,,arrived,arrived,76.0,,,
Car 247,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),76.0,,0.0,
Car 257,,,,35,,arrived,arrived,78.0,,,
Car 376,,,,,13,switch,"Charger 13 (fid=69) not available, trying Charger 3 (fid=19)",79.0,3,,
Car 376,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),79.19220335156282,,5.0,
Car 173,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 8 (fid=9)",80.73195439647995,8,,
Car 395,,,,77,,arrived,arrived,81.0,,,
Car 395,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),81.0,,0.0,
Car 4,,,,33,,arrived,arrived,82.0,,,
Car 755,,,,67,,arrived,arrived,82.0,,,
Car 94,47.0,73,6,,,done,done charging,82.0,,,52.18342097829892
Car 257,,,,,13,switch,"Charger 13 (fid=69) not available, trying Charger 2 (fid=17)",83.0,2,,
Car 253,76.0,4,11,,,done,done charging,84.0,,,54.8181167954453
Car 729,71.0,19,3,,,done,done charging,84.0,,,52.8443321936994
Car 257,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),84.00080615908803,,5.0,
Car 173,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),84.17258899352272,,15.0,
Car 396,,,,54,,arrived,arrived,86.0,,,
Car 396,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),86.0,,0.0,
Car 193,81.0,73,6,,,done,done charging,87.0,,,46.809697563664486
Car 4,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 11 (fid=4)",87.0,11,,
Car 755,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 13 (fid=69)",87.0,13,,
Car 210,86.0,73,6,,,done,done charging,89.0,,,0.0
Car 423,76.0,4,11,,,done,done charging,89.0,,,0.0
Car 4,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),89.37493833502957,,5.0,
Car 730,,,,35,,arrived,arrived,90.0,,,
Car 503,,,,21,,arrived,arrived,92.0,,,
Car 503,,21,7,,,start_charge,starting to charge at Charger 7 (fid=21),92.0,,0.0,
Car 387,,,,4,,arrived,arrived,93.0,,,
Car 348,70.0,7,1,,,done,done charging,93.0,,,0.0
Car 387,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),93.0,,0.0,
Car 755,,,,,13,switch,"Charger 13 (fid=69) not available, trying Charger 3 (fid=19)",93.87239418959746,3,,
Car 755,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),94.06459754116028,,10.0,
Car 730,,,,,13,switch,"Charger 13 (fid=69) not available, trying Charger 2 (fid=17)",95.0,2,,
Car 612,,,,36,,arrived,arrived,96.0,,,
Car 612,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),96.0,,0.0,
Car 166,,,,72,,arrived,arrived,97.0,,,
Car 631,91.0,17,4,,,done,done charging,97.0,,,66.80031167595456
Car 516,69.0,89,9,,,done,done charging,97.0,,,67.37046285278666
Car 522,70.0,1,0,,,done,done charging,99.0,,,180.4542040102939
Car 313,,,,8,,arrived,arrived,100.0,,,
Car 462,,,,58,,arrived,arrived,100.0,,,
Car 676,,,,86,,arrived,arrived,100.0,,,
