car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 304,,,,58,,arrived,arrived,3.0,,,
Car 304,,2,22,,,start_charge,starting to charge at Charger 22 (fid=2),3.0,,0.0,
Car 499,,,,25,,arrived,arrived,5.0,,,
Car 499,,49,26,,,start_charge,starting to charge at Charger 26 (fid=49),5.0,,0.0,
Car 46,,,,77,,arrived,arrived,13.0,,,
Car 46,,60,15,,,start_charge,starting to charge at Charger 15 (fid=60),13.0,,0.0,
Car 434,,,,5,,arrived,arrived,14.0,,,
Car 434,,38,20,,,start_charge,starting to charge at Charger 20 (fid=38),14.0,,0.0,
Car 83,,,,13,,arrived,arrived,15.0,,,
Car 83,,13,10,,,start_charge,starting to charge at Charger 10 (fid=13),15.0,,0.0,
Car 183,,,,57,,arrived,arrived,17.0,,,
Car 183,,56,28,,,start_charge,starting to charge at Charger 28 (fid=56),17.0,,0.0,
Car 387,,,,4,,arrived,arrived,22.0,,,
Car 387,,38,20,,,start_charge,starting to charge at Charger 20 (fid=38),22.0,,0.0,
Car 32,,,,90,,arrived,arrived,24.0,,,
Car 32,,90,11,,,start_charge,starting to charge at Charger 11 (fid=90),24.0,,0.0,
Car 161,,,,43,,arrived,arrived,27.0,,,
Car 180,,,,46,,arrived,arrived,27.0,,,
Car 488,,,,73,,arrived,arrived,27.0,,,
Car 161,,49,26,,,start_charge,starting to charge at Charger 26 (fid=49),27.0,,0.0,
Car 180,,44,25,,,start_charge,starting to charge at Charger 25 (fid=44),27.0,,0.0,
Car 488,,73,16,,,start_charge,starting to charge at Charger 16 (fid=73),27.0,,0.0,
Car 263,,,,58,,arrived,arrived,28.0,,,
Car 263,,2,22,,,start_charge,starting to charge at Charger 22 (fid=2),28.0,,0.0,
Car 121,,,,50,,arrived,arrived,30.0,,,
Car 121,,50,21,,,start_charge,starting to charge at Charger 21 (fid=50),30.0,,0.0,
Car 187,,,,50,,arrived,arrived,34.0,,,
Car 187,,50,21,,,start_charge,starting to charge at Charger 21 (fid=50),34.0,,0.0,
Car 186,,,,50,,arrived,arrived,35.0,,,
Car 186,,50,21,,,start_charge,starting to charge at Charger 21 (fid=50),35.0,,0.0,
Car 316,,,,54,,arrived,arrived,36.0,,,
Car 316,,54,27,,,start_charge,starting to charge at Charger 27 (fid=54),36.0,,0.0,
Car 194,,,,3,,arrived,arrived,44.0,,,
Car 194,,3,19,,,start_charge,starting to charge at Charger 19 (fid=3),44.0,,0.0,
Car 174,,,,38,,arrived,arrived,49.0,,,
Car 174,,38,20,,,start_charge,starting to charge at Charger 20 (fid=38),49.0,,0.0,
Car 463,,,,60,,arrived,arrived,50.0,,,
Car 463,,60,15,,,start_charge,starting to charge at Charger 15 (fid=60),50.0,,0.0,
Car 206,,,,23,,arrived,arrived,53.0,,,
Car 206,,115,13,,,start_charge,starting to charge at Charger 13 (fid=115),53.0,,0.0,
Car 225,,,,9,,arrived,arrived,54.0,,,
Car 225,,10,9,,,start_charge,starting to charge at Charger 9 (fid=10),54.0,,0.0,
Car 66,,,,32,,arrived,arrived,59.0,,,
Car 487,,,,54,,arrived,arrived,59.0,,,
Car 66,,18,12,,,start_charge,starting to charge at Charger 12 (fid=18),59.0,,0.0,
Car 487,,54,27,,,start_charge,starting to charge at Charger 27 (fid=54),59.0,,0.0,
Car 499,57.0,49,26,,,done,done charging,62.0,,,20.81840575069937
Car 221,,,,85,,arrived,arrived,63.0,,,
Car 221,,89,7,,,start_charge,starting to charge at Charger 7 (fid=89),63.0,,0.0,
Car 163,,,,68,,arrived,arrived,66.0,,,
Car 163,,69,8,,,start_charge,starting to charge at Charger 8 (fid=69),66.0,,0.0,
Car 121,45.0,50,21,,,done,done charging,75.0,,,0.0
Car 45,,,,2,,arrived,arrived,77.0,,,
Car 45,,2,22,,,start_charge,starting to charge at Charger 22 (fid=2),77.0,,0.0,
Car 378,,,,37,,arrived,arrived,79.0,,,
Car 489,,,,80,,arrived,arrived,79.0,,,
Car 378,,73,16,,,start_charge,starting to charge at Charger 16 (fid=73),79.0,,0.0,
Car 489,,80,29,,,start_charge,starting to charge at Charger 29 (fid=80),79.0,,0.0,
Car 480,,,,10,,arrived,arrived,82.0,,,
