car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 416,,,,25,,arrived,arrived,0.0,,,
Car 723,,,,53,,arrived,arrived,0.0,,,
Car 416,,26,23,,,start_charge,starting to charge at Charger 23 (fid=26),0.0,,0.0,
Car 723,,59,5,,,start_charge,starting to charge at Charger 5 (fid=59),0.0,,0.0,
Car 309,,,,54,,arrived,arrived,3.0,,,
Car 309,,31,24,,,start_charge,starting to charge at Charger 24 (fid=31),3.0,,0.0,
Car 512,,,,25,,arrived,arrived,5.0,,,
Car 580,,,,21,,arrived,arrived,5.0,,,
Car 512,,26,23,,,start_charge,starting to charge at Charger 23 (fid=26),5.0,,0.0,
Car 580,,83,26,,,start_charge,starting to charge at Charger 26 (fid=83),5.0,,0.0,
Car 656,,,,76,,arrived,arrived,8.0,,,
Car 656,,82,9,,,start_charge,starting to charge at Charger 9 (fid=82),8.0,,0.0,
Car 342,,,,86,,arrived,arrived,9.0,,,
Car 530,,,,38,,arrived,arrived,9.0,,,
Car 342,,87,7,,,start_charge,starting to charge at Charger 7 (fid=87),9.0,,0.0,
Car 530,,47,15,,,start_charge,starting to charge at Charger 15 (fid=47),9.0,,0.0,
Car 267,,,,52,,arrived,arrived,12.0,,,
Car 267,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),12.0,,0.0,
Car 346,,,,124,,arrived,arrived,17.0,,,
Car 603,,,,46,,arrived,arrived,17.0,,,
Car 346,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),17.0,,0.0,
Car 603,,46,22,,,start_charge,starting to charge at Charger 22 (fid=46),17.0,,0.0,
Car 20,,,,2,,arrived,arrived,20.0,,,
Car 20,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),20.0,,0.0,
Car 335,,,,26,,arrived,arrived,22.0,,,
Car 335,,33,21,,,start_charge,starting to charge at Charger 21 (fid=33),22.0,,0.0,
Car 396,,,,73,,arrived,arrived,23.0,,,
Car 396,,73,28,,,start_charge,starting to charge at Charger 28 (fid=73),23.0,,0.0,
Car 444,,,,117,,arrived,arrived,24.0,,,
Car 444,,83,26,,,start_charge,starting to charge at Charger 26 (fid=83),24.0,,0.0,
Car 343,,,,115,,arrived,arrived,30.0,,,
Car 343,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),30.0,,0.0,
Car 168,,,,60,,arrived,arrived,36.0,,,
Car 168,,60,17,,,start_charge,starting to charge at Charger 17 (fid=60),36.0,,0.0,
Car 543,,,,34,,arrived,arrived,39.0,,,
Car 709,,,,7,,arrived,arrived,39.0,,,
Car 543,,35,16,,,start_charge,starting to charge at Charger 16 (fid=35),39.0,,0.0,
Car 709,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),39.0,,0.0,
Car 255,,,,1,,arrived,arrived,41.0,,,
Car 255,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),41.0,,0.0,
Car 492,,,,27,,arrived,arrived,42.0,,,
Car 754,,,,50,,arrived,arrived,42.0,,,
Car 492,,33,21,,,start_charge,starting to charge at Charger 21 (fid=33),42.0,,0.0,
Car 754,,60,17,,,start_charge,starting to charge at Charger 17 (fid=60),42.0,,0.0,
Car 752,,,,61,,arrived,arrived,43.0,,,
Car 752,,61,18,,,start_charge,starting to charge at Charger 18 (fid=61),43.0,,0.0,
Car 403,,,,25,,arrived,arrived,45.0,,,
Car 745,,,,30,,arrived,arrived,45.0,,,
Car 403,,49,13,,,start_charge,starting to charge at Charger 13 (fid=49),45.0,,0.0,
Car 745,,31,24,,,start_charge,starting to charge at Charger 24 (fid=31),45.0,,0.0,
Car 477,,,,33,,arrived,arrived,49.0,,,
Car 477,,32,11,,,start_charge,starting to charge at Charger 11 (fid=32),49.0,,0.0,
Car 242,,,,60,,arrived,arrived,54.0,,,
Car 242,,60,17,,,start_charge,starting to charge at Charger 17 (fid=60),54.0,,0.0,
Car 351,,,,78,,arrived,arrived,58.0,,,
