car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 71,,,,58,,arrived,arrived,39.0,,
Car 71,,86,10,,,start_charge,starting to charge at Charger 10 (fid=86),39.0,,
Car 46,,,,51,,arrived,arrived,49.0,,
Car 79,,,,42,,arrived,arrived,49.0,,
Car 46,,40,12,,,start_charge,starting to charge at Charger 12 (fid=40),49.0,,
Car 79,,47,5,,,start_charge,starting to charge at Charger 5 (fid=47),49.0,,
Car 4,,,,41,,arrived,arrived,56.0,,
Car 4,,31,6,,,start_charge,starting to charge at Charger 6 (fid=31),56.0,,
Car 52,,,,14,,arrived,arrived,68.0,,
Car 52,,33,13,,,start_charge,starting to charge at Charger 13 (fid=33),68.0,,
Car 60,,,,43,,arrived,arrived,72.0,,
Car 60,,28,9,,,start_charge,starting to charge at Charger 9 (fid=28),72.0,,
Car 35,,,,81,,arrived,arrived,83.0,,
Car 35,,,,,13,switch,"Charger 13 (fid=33) not available, trying Charger 3 (fid=12)",84.0,3,
Car 35,,12,3,,,start_charge,starting to charge at Charger 3 (fid=12),87.88008782611307,,
Car 87,,,,80,,arrived,arrived,88.0,,
Car 87,,,,,13,switch,"Charger 13 (fid=33) not available, trying Charger 7 (fid=22)",89.0,7,
Car 87,,22,7,,,start_charge,starting to charge at Charger 7 (fid=22),90.73667996780227,,
Car 4,49.0,31,6,,,done,done charging,105.0,,65.52816383322315
Car 46,58.0,40,12,,,done,done charging,107.0,,156.7588937011684
Car 32,,,,41,,arrived,arrived,116.0,,
Car 32,,31,6,,,start_charge,starting to charge at Charger 6 (fid=31),116.0,,
Car 76,,,,46,,arrived,arrived,122.0,,
Car 76,,,,,6,switch,"Charger 6 (fid=31) not available, trying Charger 9 (fid=28)",123.0,9,
Car 76,,,,,9,switch,"Charger 9 (fid=28) not available, trying Charger 5 (fid=47)",125.03401591731227,5,
Car 76,,,,,5,switch,"Charger 5 (fid=47) not available, trying Charger 11 (fid=34)",127.40636975273144,11,
Car 76,,34,11,,,start_charge,starting to charge at Charger 11 (fid=34),129.47566026780532,,
Car 71,91.0,86,10,,,done,done charging,130.0,,218.0914674097248
Car 79,81.0,47,5,,,done,done charging,130.0,,96.46446705352004
Car 35,48.0,12,3,,,done,done charging,135.88008782611308,,205.4257171260941
Car 98,,,,90,,arrived,arrived,136.0,,
Car 60,64.0,28,9,,,done,done charging,136.0,,97.34808666957991
Car 98,,86,10,,,start_charge,starting to charge at Charger 10 (fid=86),136.0,,
Car 52,77.0,33,13,,,done,done charging,145.0,,70.14902499955132
Car 56,,,,29,,arrived,arrived,150.0,,
Car 56,,33,13,,,start_charge,starting to charge at Charger 13 (fid=33),150.0,,
Car 32,49.0,31,6,,,done,done charging,165.0,,65.52816383322315
Car 87,105.0,22,7,,,done,done charging,195.73667996780227,,141.18079321360335
Car 53,,,,51,,arrived,arrived,196.0,,
Car 96,,,,8,,arrived,arrived,196.0,,
Car 53,,40,12,,,start_charge,starting to charge at Charger 12 (fid=40),196.0,,
Car 96,,8,2,,,start_charge,starting to charge at Charger 2 (fid=8),196.0,,
Car 74,,,,11,,arrived,arrived,207.0,,
Car 74,,11,4,,,start_charge,starting to charge at Charger 4 (fid=11),207.0,,
Car 27,,,,7,,arrived,arrived,217.0,,
Car 27,,,,,10,switch,"Charger 10 (fid=86) not available, trying Charger 3 (fid=12)",218.0,3,
Car 27,,12,3,,,start_charge,starting to charge at Charger 3 (fid=12),221.6548956910513,,
Car 61,,,,57,,arrived,arrived,227.0,,
Car 61,,,,,13,switch,"Charger 13 (fid=33) not available, trying Charger 0 (fid=115)",228.0,0,
Car 61,,115,0,,,start_charge,starting to charge at Charger 0 (fid=115),230.18382831783998,,
Car 76,102.0,34,11,,,done,done charging,231.47566026780532,,205.9066988811238
Car 98,98.0,86,10,,,done,done charging,234.0,,86.47972260189343
Car 34,,,,34,,arrived,arrived,235.0,,
Car 34,,34,11,,,start_charge,starting to charge at Charger 11 (fid=34),235.0,,
Car 81,,,,63,,arrived,arrived,237.0,,
Car 81,,,,,2,switch,"Charger 2 (fid=8) not available, trying Charger 4 (fid=11)",238.0,4,
Car 81,,,,,4,switch,"Charger 4 (fid=11) not available, trying Charger 6 (fid=31)",242.409150285496,6,
Car 81,,31,6,,,start_charge,starting to charge at Charger 6 (fid=31),246.7599830539318,,
Car 84,,,,14,,arrived,arrived,249.0,,
Car 84,,,,,13,switch,"Charger 13 (fid=33) not available, trying Charger 0 (fid=115)",250.0,0,
Car 56,101.0,33,13,,,done,done charging,251.0,,55.61811574307244
Car 84,,,,,0,switch,"Charger 0 (fid=115) not available, trying Charger 7 (fid=22)",253.18382831783998,7,
Car 84,,22,7,,,start_charge,starting to charge at Charger 7 (fid=22),254.97391070985296,,
Car 53,66.0,40,12,,,done,done charging,262.0,,156.7588937011684
Car 99,,,,116,,arrived,arrived,263.0,,
Car 99,,,,,7,switch,"Charger 7 (fid=22) not available, trying Charger 13 (fid=33)",264.0,13,
Car 99,,33,13,,,start_charge,starting to charge at Charger 13 (fid=33),265.7366799678023,,
Car 51,,,,74,,arrived,arrived,287.0,,
Car 51,,,,,3,switch,"Charger 3 (fid=12) not available, trying Charger 7 (fid=22)",288.0,7,
Car 89,,,,90,,arrived,arrived,289.0,,
Car 89,,86,10,,,start_charge,starting to charge at Charger 10 (fid=86),289.0,,
Car 34,55.0,34,11,,,done,done charging,290.0,,21.468748297054674
Car 27,69.0,12,3,,,done,done charging,290.6548956910513,,263.2217692732351
Car 51,,,,,7,switch,"Charger 7 (fid=22) not available, trying Charger 13 (fid=33)",293.6191106000823,13,
Car 61,65.0,115,0,,,done,done charging,295.18382831784,,159.53403158246306
Car 51,,,,,13,switch,"Charger 13 (fid=33) not available, trying Charger 0 (fid=115)",296.3557905678846,0,
Car 51,,115,0,,,start_charge,starting to charge at Charger 0 (fid=115),298.53961888572456,,
Car 74,97.0,11,4,,,done,done charging,304.0,,21.885254529647014
Car 39,,,,116,,arrived,arrived,310.0,,
Car 39,,,,,7,switch,"Charger 7 (fid=22) not available, trying Charger 13 (fid=33)",311.0,13,
Car 39,,,,,13,switch,"Charger 13 (fid=33) not available, trying Charger 0 (fid=115)",313.7366799678023,0,
Car 96,118.0,8,2,,,done,done charging,314.0,,51.031920891441445
Car 99,49.0,33,13,,,done,done charging,314.7366799678023,,179.2395452651498
Car 81,69.0,31,6,,,done,done charging,315.7599830539318,,335.130920267964
Car 39,,,,,0,switch,"Charger 0 (fid=115) not available, trying Charger 4 (fid=11)",316.92050828564226,4,
Car 39,,11,4,,,start_charge,starting to charge at Charger 4 (fid=11),320.0719587235927,,
Car 13,,,,34,,arrived,arrived,330.0,,
Car 13,,34,11,,,start_charge,starting to charge at Charger 11 (fid=34),330.0,,
Car 84,77.0,22,7,,,done,done charging,331.97391070985293,,183.87749212378696
Car 6,,,,62,,arrived,arrived,336.0,,
Car 6,,,,,4,switch,"Charger 4 (fid=11) not available, trying Charger 12 (fid=40)",337.0,12,
Car 6,,40,12,,,start_charge,starting to charge at Charger 12 (fid=40),340.4373992912205,,
Car 8,,,,15,,arrived,arrived,355.0,,
Car 8,,33,13,,,start_charge,starting to charge at Charger 13 (fid=33),355.0,,
Car 10,,,,124,,arrived,arrived,372.0,,
Car 63,,,,84,,arrived,arrived,372.0,,
Car 10,,,,,0,switch,"Charger 0 (fid=115) not available, trying Charger 7 (fid=22)",373.0,7,
Car 63,,,,,10,switch,"Charger 10 (fid=86) not available, trying Charger 3 (fid=12)",373.0,3,
Car 10,,22,7,,,start_charge,starting to charge at Charger 7 (fid=22),374.79008239201295,,
Car 37,,,,59,,arrived,arrived,376.0,,
Car 63,,12,3,,,start_charge,starting to charge at Charger 3 (fid=12),376.6548956910513,,
Car 37,,,,,12,switch,"Charger 12 (fid=40) not available, trying Charger 10 (fid=86)",377.0,10,
Car 37,,,,,10,switch,"Charger 10 (fid=86) not available, trying Charger 8 (fid=15)",383.88394003302324,8,
Car 37,,15,8,,,start_charge,starting to charge at Charger 8 (fid=15),388.86630758568924,,
Car 89,103.0,86,10,,,done,done charging,392.0,,86.47972260189343
Car 39,76.0,11,4,,,done,done charging,396.0719587235927,,327.72737963319236
Car 51,116.0,115,0,,,done,done charging,414.53961888572456,,461.67868723459776
Car 63,47.0,12,3,,,done,done charging,423.6548956910513,,316.4593450519787
Car 13,102.0,34,11,,,done,done charging,432.0,,21.468748297054674
Car 66,,,,76,,arrived,arrived,435.0,,
Car 66,,86,10,,,start_charge,starting to charge at Charger 10 (fid=86),435.0,,
