car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 150,,,,82,,arrived,arrived,11.0,,
Car 150,,91,5,,,start_charge,starting to charge at Charger 5 (fid=91),11.0,,
Car 152,,,,5,,arrived,arrived,22.0,,
Car 152,,64,20,,,start_charge,starting to charge at Charger 20 (fid=64),22.0,,
Car 186,,,,84,,arrived,arrived,33.0,,
Car 186,,,,,5,switch,"Charger 5 (fid=91) not available, trying Charger 20 (fid=64)",34.0,20,
Car 186,,,,,20,switch,"Charger 20 (fid=64) not available, trying Charger 16 (fid=59)",37.42049339903045,16,
Car 186,,59,16,,,start_charge,starting to charge at Charger 16 (fid=59),39.51889400513449,,
Car 0,,,,77,,arrived,arrived,40.0,,
Car 0,,52,13,,,start_charge,starting to charge at Charger 13 (fid=52),40.0,,
Car 161,,,,32,,arrived,arrived,56.0,,
Car 161,,30,0,,,start_charge,starting to charge at Charger 0 (fid=30),56.0,,
Car 150,48.0,91,5,,,done,done charging,59.0,,114.33957705829991
Car 145,,,,10,,arrived,arrived,70.0,,
Car 145,,65,11,,,start_charge,starting to charge at Charger 11 (fid=65),70.0,,
Car 49,,,,50,,arrived,arrived,100.0,,
Car 49,,50,19,,,start_charge,starting to charge at Charger 19 (fid=50),100.0,,
Car 152,84.0,64,20,,,done,done charging,106.0,,120.05978941580734
Car 186,70.0,59,16,,,done,done charging,109.51889400513448,,288.7205349756814
Car 163,,,,45,,arrived,arrived,113.0,,
Car 163,,11,7,,,start_charge,starting to charge at Charger 7 (fid=11),113.0,,
Car 0,74.0,52,13,,,done,done charging,114.0,,195.02585111817672
Car 96,,,,62,,arrived,arrived,117.0,,
Car 96,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 19 (fid=50)",118.0,19,
Car 192,,,,38,,arrived,arrived,122.0,,
Car 192,,48,1,,,start_charge,starting to charge at Charger 1 (fid=48),122.0,,
Car 96,,,,,19,switch,"Charger 19 (fid=50) not available, trying Charger 15 (fid=4)",122.4507867191084,15,
Car 39,,,,23,,arrived,arrived,124.0,,
Car 103,,,,77,,arrived,arrived,124.0,,
Car 131,,,,4,,arrived,arrived,124.0,,
Car 39,,23,18,,,start_charge,starting to charge at Charger 18 (fid=23),124.0,,
Car 103,,52,13,,,start_charge,starting to charge at Charger 13 (fid=52),124.0,,
Car 131,,4,15,,,start_charge,starting to charge at Charger 15 (fid=4),124.0,,
Car 161,70.0,30,0,,,done,done charging,126.0,,27.04582933904849
Car 96,,,,,15,switch,"Charger 15 (fid=4) not available, trying Charger 6 (fid=6)",127.15891624182301,6,
Car 3,,,,44,,arrived,arrived,129.0,,
Car 96,,6,6,,,start_charge,starting to charge at Charger 6 (fid=6),129.0297241462415,,
Car 3,,,,,1,switch,"Charger 1 (fid=48) not available, trying Charger 10 (fid=28)",130.0,10,
Car 3,,28,10,,,start_charge,starting to charge at Charger 10 (fid=28),131.05427848078216,,
Car 89,,,,58,,arrived,arrived,135.0,,
Car 89,,59,16,,,start_charge,starting to charge at Charger 16 (fid=59),135.0,,
Car 158,,,,16,,arrived,arrived,152.0,,
Car 86,,,,3,,arrived,arrived,153.0,,
Car 158,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 8 (fid=18)",153.0,8,
Car 86,,,,,19,switch,"Charger 19 (fid=50) not available, trying Charger 7 (fid=11)",154.0,7,
Car 158,,18,8,,,start_charge,starting to charge at Charger 8 (fid=18),155.22609463917667,,
Car 86,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 15 (fid=4)",158.45078671910838,15,
Car 86,,,,,15,switch,"Charger 15 (fid=4) not available, trying Charger 6 (fid=6)",161.4390675404569,6,
Car 120,,,,5,,arrived,arrived,163.0,,
Car 120,,63,17,,,start_charge,starting to charge at Charger 17 (fid=63),163.0,,
Car 86,,,,,6,switch,"Charger 6 (fid=6) not available, trying Charger 3 (fid=17)",164.3098754448754,3,
Car 86,,17,3,,,start_charge,starting to charge at Charger 3 (fid=17),166.4913302021733,,
Car 49,70.0,50,19,,,done,done charging,170.0,,56.47472676768731
Car 85,,,,21,,arrived,arrived,171.0,,
Car 85,,74,21,,,start_charge,starting to charge at Charger 21 (fid=74),171.0,,
