car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 614,,,,68,,arrived,arrived,0.0,,,
Car 614,,70,15,,,start_charge,starting to charge at Charger 15 (fid=70),0.0,,0.0,
Car 479,,,,52,,arrived,arrived,2.0,,,
Car 969,,,,91,,arrived,arrived,2.0,,,
Car 479,,52,13,,,start_charge,starting to charge at Charger 13 (fid=52),2.0,,0.0,
Car 969,,86,22,,,start_charge,starting to charge at Charger 22 (fid=86),2.0,,0.0,
Car 197,,,,3,,arrived,arrived,3.0,,,
Car 197,,51,20,,,start_charge,starting to charge at Charger 20 (fid=51),3.0,,0.0,
Car 467,,,,22,,arrived,arrived,4.0,,,
Car 589,,,,81,,arrived,arrived,4.0,,,
Car 467,,22,5,,,start_charge,starting to charge at Charger 5 (fid=22),4.0,,0.0,
Car 589,,6,11,,,start_charge,starting to charge at Charger 11 (fid=6),4.0,,0.0,
Car 566,,,,7,,arrived,arrived,5.0,,,
Car 566,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),5.0,,0.0,
Car 378,,,,62,,arrived,arrived,10.0,,,
Car 728,,,,60,,arrived,arrived,10.0,,,
Car 818,,,,73,,arrived,arrived,10.0,,,
Car 1067,,,,1,,arrived,arrived,10.0,,,
Car 378,,11,14,,,start_charge,starting to charge at Charger 14 (fid=11),10.0,,0.0,
Car 728,,11,14,,,start_charge,starting to charge at Charger 14 (fid=11),10.0,,0.0,
Car 818,,73,8,,,start_charge,starting to charge at Charger 8 (fid=73),10.0,,0.0,
Car 1067,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),10.0,,0.0,
Car 505,,,,23,,arrived,arrived,12.0,,,
Car 537,,,,15,,arrived,arrived,12.0,,,
Car 505,,32,24,,,start_charge,starting to charge at Charger 24 (fid=32),12.0,,0.0,
Car 537,,15,9,,,start_charge,starting to charge at Charger 9 (fid=15),12.0,,0.0,
Car 541,,,,29,,arrived,arrived,15.0,,,
Car 541,,29,23,,,start_charge,starting to charge at Charger 23 (fid=29),15.0,,0.0,
Car 694,,,,44,,arrived,arrived,18.0,,,
Car 694,,42,10,,,start_charge,starting to charge at Charger 10 (fid=42),18.0,,0.0,
Car 187,,,,4,,arrived,arrived,20.0,,,
Car 920,,,,91,,arrived,arrived,20.0,,,
Car 187,,6,11,,,start_charge,starting to charge at Charger 11 (fid=6),20.0,,0.0,
Car 920,,86,22,,,start_charge,starting to charge at Charger 22 (fid=86),20.0,,0.0,
Car 755,,,,55,,arrived,arrived,23.0,,,
Car 755,,30,19,,,start_charge,starting to charge at Charger 19 (fid=30),23.0,,0.0,
Car 655,,,,89,,arrived,arrived,24.0,,,
Car 655,,86,22,,,start_charge,starting to charge at Charger 22 (fid=86),24.0,,0.0,
Car 816,,,,54,,arrived,arrived,26.0,,,
Car 1046,,,,37,,arrived,arrived,26.0,,,
Car 816,,30,19,,,start_charge,starting to charge at Charger 19 (fid=30),26.0,,0.0,
Car 1046,,73,8,,,start_charge,starting to charge at Charger 8 (fid=73),26.0,,0.0,
Car 246,,,,37,,arrived,arrived,29.0,,,
Car 246,,73,8,,,start_charge,starting to charge at Charger 8 (fid=73),29.0,,0.0,
Car 239,,,,13,,arrived,arrived,30.0,,,
Car 696,,,,80,,arrived,arrived,30.0,,,
Car 239,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),30.0,,0.0,
Car 696,,36,25,,,start_charge,starting to charge at Charger 25 (fid=36),30.0,,0.0,
Car 268,,,,37,,arrived,arrived,31.0,,,
Car 268,,73,8,,,start_charge,starting to charge at Charger 8 (fid=73),31.0,,0.0,
Car 173,,,,2,,arrived,arrived,32.0,,,
