car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 81,,,,34,,arrived,,arrived,21.0,,
Car 81,,31,0,,,start_charge,,starting to charge at Charger 0 (fid=31),21.0,,
Car 77,,,,77,,arrived,,arrived,70.0,,
Car 77,,51,4,,,start_charge,,starting to charge at Charger 4 (fid=51),70.0,,
Car 51,,,,29,,arrived,,arrived,75.0,,
Car 51,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 2 (fid=14)",76.0,2,
Car 51,,14,2,,,start_charge,,starting to charge at Charger 2 (fid=14),76.47542490521975,,
Car 17,,,,9,,arrived,,arrived,88.0,,
Car 17,,62,5,,,start_charge,,starting to charge at Charger 5 (fid=62),88.0,,
Car 77,55.0,51,4,,,done,,done charging,125.0,,118.48373801680106
Car 51,49.0,14,2,,,done,,done charging,125.47542490521975,,94.83016654892972
Car 81,111.0,31,0,,,done,,done charging,132.0,,52.19073041078566
Car 21,,,,47,,arrived,,arrived,136.0,,
Car 21,,4,3,,,start_charge,,starting to charge at Charger 3 (fid=4),136.0,,
Car 63,,,,21,,arrived,,arrived,152.0,,
Car 63,,31,0,,,start_charge,,starting to charge at Charger 0 (fid=31),152.0,,
Car 82,,,,9,,arrived,,arrived,153.0,,
Car 82,,,,,5,switch,,"Charger 5 (fid=62) not available, trying Charger 3 (fid=4)",154.0,3,
Car 82,,,,,3,switch,,"Charger 3 (fid=4) not available, trying Charger 2 (fid=14)",159.13992869975957,2,
Car 82,,14,2,,,start_charge,,starting to charge at Charger 2 (fid=14),163.74519637554266,,
Car 17,78.0,62,5,,,done,,done charging,166.0,,199.22751596480768
Car 8,,,,17,,arrived,,arrived,177.0,,
Car 8,,,,,3,switch,,"Charger 3 (fid=4) not available, trying Charger 2 (fid=14)",178.0,2,
Car 11,,,,32,,arrived,,arrived,182.0,,
Car 11,,,,,3,switch,,"Charger 3 (fid=4) not available, trying Charger 2 (fid=14)",183.0,2,
Car 8,,,,,2,switch,,"Charger 2 (fid=14) not available, trying Charger 0 (fid=31)",183.6052676757831,0,
Car 0,,,,8,,arrived,,arrived,184.0,,
Car 0,,,,,3,switch,,"Charger 3 (fid=4) not available, trying Charger 5 (fid=62)",185.0,5,
Car 8,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 5 (fid=62)",185.08069258100286,5,
Car 8,,62,5,,,start_charge,,starting to charge at Charger 5 (fid=62),188.49448565750657,,
Car 11,,,,,2,switch,,"Charger 2 (fid=14) not available, trying Charger 0 (fid=31)",188.6052676757831,0,
Car 11,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 5 (fid=62)",190.08069258100286,5,
Car 0,,,,,5,switch,,"Charger 5 (fid=62) not available, trying Charger 2 (fid=14)",190.13992869975957,2,
Car 11,,,,,5,switch,,"Charger 5 (fid=62) not available, trying Charger 4 (fid=51)",194.49448565750657,4,
Car 0,,,,,2,switch,,"Charger 2 (fid=14) not available, trying Charger 0 (fid=31)",194.71466720450275,0,
Car 0,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 1 (fid=39)",196.1900921097225,1,
Car 11,,51,4,,,start_charge,,starting to charge at Charger 4 (fid=51),197.31976966021347,,
Car 0,,39,1,,,start_charge,,starting to charge at Charger 1 (fid=39),202.05356578707668,,
Car 21,70.0,4,3,,,done,,done charging,206.0,,315.95442586514196
Car 41,,,,7,,arrived,,arrived,232.0,,
Car 41,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 5 (fid=62)",233.0,5,
Car 41,,,,,5,switch,,"Charger 5 (fid=62) not available, trying Charger 0 (fid=31)",236.8252840027069,0,
