car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 416,,,,41,,arrived,,arrived,1.0,,,
Car 416,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),1.0,,0.0,
Car 208,,,,58,,arrived,,arrived,3.0,,,
Car 208,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),3.0,,0.0,
Car 464,,,,60,,arrived,,arrived,4.0,,,
Car 489,,,,116,,arrived,,arrived,4.0,,,
Car 464,,50,5,,,start_charge,,starting to charge at Charger 5 (fid=50),4.0,,0.0,
Car 489,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),4.0,,0.0,
Car 403,,,,25,,arrived,,arrived,5.0,,,
Car 403,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),5.0,,0.0,
Car 419,,,,117,,arrived,,arrived,7.0,,,
Car 419,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),7.0,,0.0,
Car 438,,,,38,,arrived,,arrived,8.0,,,
Car 438,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),8.0,,0.0,
Car 557,,,,18,,arrived,,arrived,11.0,,,
Car 557,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),11.0,,0.0,
Car 733,,,,73,,arrived,,arrived,13.0,,,
Car 733,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),13.0,,0.0,
Car 338,,,,5,,arrived,,arrived,14.0,,,
Car 338,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),14.0,,0.0,
Car 87,,,,57,,arrived,,arrived,17.0,,,
Car 564,,,,16,,arrived,,arrived,17.0,,,
Car 87,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),17.0,,0.0,
Car 564,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),17.0,,0.0,
Car 707,,,,4,,arrived,,arrived,18.0,,,
Car 739,,,,15,,arrived,,arrived,20.0,,,
Car 739,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),20.0,,0.0,
Car 291,,,,4,,arrived,,arrived,22.0,,,
Car 606,,,,19,,arrived,,arrived,23.0,,,
Car 707,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 2 (fid=17)",23.0,2,,
Car 606,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),23.0,,0.0,
Car 707,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),25.36280346164456,,5.0,
Car 65,,,,43,,arrived,,arrived,27.0,,,
Car 84,,,,46,,arrived,,arrived,27.0,,,
Car 392,,,,73,,arrived,,arrived,27.0,,,
Car 291,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 2 (fid=17)",27.0,2,,
Car 167,,,,58,,arrived,,arrived,28.0,,,
Car 167,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),28.0,,0.0,
Car 291,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),29.36280346164456,,5.0,
Car 25,,,,50,,arrived,,arrived,30.0,,,
Car 25,,50,5,,,start_charge,,starting to charge at Charger 5 (fid=50),30.0,,0.0,
Car 717,,,,59,,arrived,,arrived,32.0,,,
Car 65,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 3 (fid=19)",32.0,3,,
Car 84,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 3 (fid=19)",32.0,3,,
Car 392,,,,,4,switch,,"Charger 4 (fid=17) not available, trying Charger 2 (fid=17)",32.0,2,,
Car 717,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),32.0,,0.0,
Car 65,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),33.952733625270504,,5.0,
Car 91,,,,50,,arrived,,arrived,34.0,,,
Car 91,,50,5,,,start_charge,,starting to charge at Charger 5 (fid=50),34.0,,0.0,
Car 392,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),34.36280346164456,,5.0,
Car 90,,,,50,,arrived,,arrived,35.0,,,
