car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 461,,,,68,,arrived,arrived,0.0,,,
Car 461,,69,21,,,start_charge,starting to charge at Charger 21 (fid=69),0.0,,0.0,
Car 326,,,,52,,arrived,arrived,2.0,,,
Car 816,,,,91,,arrived,arrived,2.0,,,
Car 326,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),2.0,,0.0,
Car 816,,88,10,,,start_charge,starting to charge at Charger 10 (fid=88),2.0,,0.0,
Car 44,,,,3,,arrived,arrived,3.0,,,
Car 1406,,,,31,,arrived,arrived,3.0,,,
Car 44,,3,25,,,start_charge,starting to charge at Charger 25 (fid=3),3.0,,0.0,
Car 1406,,30,22,,,start_charge,starting to charge at Charger 22 (fid=30),3.0,,0.0,
Car 314,,,,22,,arrived,arrived,4.0,,,
Car 436,,,,81,,arrived,arrived,4.0,,,
Car 1313,,,,69,,arrived,arrived,4.0,,,
Car 1407,,,,60,,arrived,arrived,4.0,,,
Car 314,,20,23,,,start_charge,starting to charge at Charger 23 (fid=20),4.0,,0.0,
Car 436,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),4.0,,0.0,
Car 1313,,69,21,,,start_charge,starting to charge at Charger 21 (fid=69),4.0,,0.0,
Car 1407,,77,14,,,start_charge,starting to charge at Charger 14 (fid=77),4.0,,0.0,
Car 413,,,,7,,arrived,arrived,5.0,,,
Car 1148,,,,40,,arrived,arrived,5.0,,,
Car 1441,,,,26,,arrived,arrived,5.0,,,
Car 413,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),5.0,,0.0,
Car 1148,,3,25,,,start_charge,starting to charge at Charger 25 (fid=3),5.0,,0.0,
Car 1441,,26,9,,,start_charge,starting to charge at Charger 9 (fid=26),5.0,,0.0,
Car 1312,,,,45,,arrived,arrived,7.0,,,
Car 1312,,77,14,,,start_charge,starting to charge at Charger 14 (fid=77),7.0,,0.0,
Car 1215,,,,69,,arrived,arrived,8.0,,,
Car 1215,,69,21,,,start_charge,starting to charge at Charger 21 (fid=69),8.0,,0.0,
Car 1158,,,,66,,arrived,arrived,9.0,,,
Car 1158,,73,18,,,start_charge,starting to charge at Charger 18 (fid=73),9.0,,0.0,
Car 225,,,,62,,arrived,arrived,10.0,,,
Car 575,,,,60,,arrived,arrived,10.0,,,
Car 665,,,,73,,arrived,arrived,10.0,,,
Car 914,,,,1,,arrived,arrived,10.0,,,
Car 1000,,,,8,,arrived,arrived,10.0,,,
Car 1078,,,,40,,arrived,arrived,10.0,,,
Car 225,,77,14,,,start_charge,starting to charge at Charger 14 (fid=77),10.0,,0.0,
Car 575,,77,14,,,start_charge,starting to charge at Charger 14 (fid=77),10.0,,0.0,
Car 665,,73,18,,,start_charge,starting to charge at Charger 18 (fid=73),10.0,,0.0,
Car 914,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),10.0,,0.0,
Car 1000,,73,18,,,start_charge,starting to charge at Charger 18 (fid=73),10.0,,0.0,
Car 1078,,3,25,,,start_charge,starting to charge at Charger 25 (fid=3),10.0,,0.0,
Car 352,,,,23,,arrived,arrived,12.0,,,
Car 384,,,,15,,arrived,arrived,12.0,,,
