car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 94,,,,15,,arrived,arrived,18.0,,
Car 94,,34,5,,,start_charge,starting to charge at Charger 5 (fid=34),18.0,,
Car 5,,,,10,,arrived,arrived,28.0,,
Car 5,,78,24,,,start_charge,starting to charge at Charger 24 (fid=78),28.0,,
Car 67,,,,45,,arrived,arrived,64.0,,
Car 67,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),64.0,,
Car 72,,,,56,,arrived,arrived,79.0,,
Car 72,,54,3,,,start_charge,starting to charge at Charger 3 (fid=54),79.0,,
Car 97,,,,31,,arrived,arrived,84.0,,
Car 97,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),84.0,,
Car 87,,,,5,,arrived,arrived,86.0,,
Car 87,,91,23,,,start_charge,starting to charge at Charger 23 (fid=91),86.0,,
Car 34,,,,4,,arrived,arrived,92.0,,
Car 34,,63,7,,,start_charge,starting to charge at Charger 7 (fid=63),92.0,,
Car 58,,,,61,,arrived,arrived,93.0,,
Car 58,,39,10,,,start_charge,starting to charge at Charger 10 (fid=39),93.0,,
Car 94,82.0,34,5,,,done,done charging,100.0,,54.91627531627847
Car 49,,,,89,,arrived,arrived,118.0,,
Car 49,,,,,23,switch,"Charger 23 (fid=91) not available, trying Charger 8 (fid=52)",119.0,8,
Car 49,,52,8,,,start_charge,starting to charge at Charger 8 (fid=52),122.47414337563565,,
Car 72,45.0,54,3,,,done,done charging,124.0,,136.6523543049815
Car 8,,,,21,,arrived,arrived,128.0,,
Car 8,,19,25,,,start_charge,starting to charge at Charger 25 (fid=19),128.0,,
Car 97,49.0,18,16,,,done,done charging,133.0,,36.367493649220705
Car 87,47.0,91,23,,,done,done charging,133.0,,264.7499937710446
Car 43,,,,25,,arrived,arrived,143.0,,
Car 5,115.0,78,24,,,done,done charging,143.0,,124.59413078601186
Car 43,,,,,25,switch,"Charger 25 (fid=19) not available, trying Charger 5 (fid=34)",144.0,5,
Car 43,,34,5,,,start_charge,starting to charge at Charger 5 (fid=34),145.91384096022088,,
Car 67,98.0,62,11,,,done,done charging,162.0,,56.16052455308473
Car 34,73.0,63,7,,,done,done charging,165.0,,108.37045398266142
Car 28,,,,37,,arrived,arrived,168.0,,
Car 28,,37,17,,,start_charge,starting to charge at Charger 17 (fid=37),168.0,,
Car 58,87.0,39,10,,,done,done charging,180.0,,140.08442071973687
Car 96,,,,38,,arrived,arrived,191.0,,
Car 96,,46,12,,,start_charge,starting to charge at Charger 12 (fid=46),191.0,,
Car 49,71.0,52,8,,,done,done charging,193.47414337563566,,293.2240421718237
Car 0,,,,81,,arrived,arrived,202.0,,
Car 0,,,,,5,switch,"Charger 5 (fid=34) not available, trying Charger 20 (fid=80)",203.0,20,
Car 0,,80,20,,,start_charge,starting to charge at Charger 20 (fid=80),203.90118434244357,,
Car 81,,,,54,,arrived,arrived,205.0,,
Car 81,,54,3,,,start_charge,starting to charge at Charger 3 (fid=54),205.0,,
Car 33,,,,88,,arrived,arrived,206.0,,
Car 33,,91,23,,,start_charge,starting to charge at Charger 23 (fid=91),206.0,,
Car 8,86.0,19,25,,,done,done charging,214.0,,52.22579306284636
Car 12,,,,34,,arrived,arrived,223.0,,
Car 43,78.0,34,5,,,done,done charging,223.91384096022088,,118.88310303342537
Car 12,,34,5,,,start_charge,starting to charge at Charger 5 (fid=34),223.91384096022088,,
Car 38,,,,4,,arrived,arrived,237.0,,
Car 38,,6,4,,,start_charge,starting to charge at Charger 4 (fid=6),237.0,,
Car 31,,,,78,,arrived,arrived,239.0,,
Car 31,,78,24,,,start_charge,starting to charge at Charger 24 (fid=78),239.0,,
Car 51,,,,66,,arrived,arrived,240.0,,
Car 51,,66,6,,,start_charge,starting to charge at Charger 6 (fid=66),240.0,,
Car 37,,,,44,,arrived,arrived,245.0,,
Car 37,,33,0,,,start_charge,starting to charge at Charger 0 (fid=33),245.0,,
Car 40,,,,54,,arrived,arrived,253.0,,
Car 36,,,,71,,arrived,arrived,254.0,,
Car 40,,,,,3,switch,"Charger 3 (fid=54) not available, trying Charger 16 (fid=18)",254.0,16,
Car 36,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),254.0,,
Car 13,,,,61,,arrived,arrived,255.0,,
Car 13,,39,10,,,start_charge,starting to charge at Charger 10 (fid=39),255.0,,
Car 40,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 5 (fid=34)",256.4863968998627,5,
Car 28,90.0,37,17,,,done,done charging,258.0,,33.044706252886726
Car 33,52.0,91,23,,,done,done charging,258.0,,98.71822250498099
Car 40,,,,,5,switch,"Charger 5 (fid=34) not available, trying Charger 21 (fid=33)",258.2350413611778,21,
Car 40,,33,21,,,start_charge,starting to charge at Charger 21 (fid=33),258.55179326726756,,
Car 75,,,,118,,arrived,arrived,267.0,,
Car 75,,19,25,,,start_charge,starting to charge at Charger 25 (fid=19),267.0,,
Car 81,68.0,54,3,,,done,done charging,273.0,,16.39703214846386
Car 96,92.0,46,12,,,done,done charging,283.0,,114.00280394941964
Car 0,84.0,80,20,,,done,done charging,287.90118434244357,,171.74689002689308
Car 36,48.0,18,16,,,done,done charging,302.0,,69.37570493130052
Car 21,,,,30,,arrived,arrived,306.0,,
Car 21,,,,,0,switch,"Charger 0 (fid=33) not available, trying Charger 2 (fid=22)",307.0,2,
Car 21,,22,2,,,start_charge,starting to charge at Charger 2 (fid=22),309.0982804873375,,
Car 56,,,,62,,arrived,arrived,314.0,,
Car 56,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),314.0,,
Car 86,,,,32,,arrived,arrived,316.0,,
Car 86,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),316.0,,
Car 51,77.0,66,6,,,done,done charging,317.0,,77.99568257902447
Car 31,79.0,78,24,,,done,done charging,318.0,,35.47739190379948
Car 75,55.0,19,25,,,done,done charging,322.0,,369.9784878106685
Car 40,68.0,33,21,,,done,done charging,326.55179326726756,,161.49107842857282
Car 38,92.0,6,4,,,done,done charging,329.0,,155.83829843806083
Car 12,107.0,34,5,,,done,done charging,330.9138409602209,,21.833893360859815
Car 50,,,,38,,arrived,arrived,331.0,,
Car 50,,46,12,,,start_charge,starting to charge at Charger 12 (fid=46),331.0,,
Car 13,82.0,39,10,,,done,done charging,337.0,,140.08442071973687
Car 69,,,,50,,arrived,arrived,339.0,,
Car 69,,50,1,,,start_charge,starting to charge at Charger 1 (fid=50),339.0,,
Car 32,,,,37,,arrived,arrived,349.0,,
Car 32,,37,17,,,start_charge,starting to charge at Charger 17 (fid=37),349.0,,
Car 37,118.0,33,0,,,done,done charging,363.0,,166.33373852964974
Car 21,61.0,22,2,,,done,done charging,370.0982804873375,,116.4955497381929
Car 86,59.0,18,16,,,done,done charging,375.0,,38.33833168458127
Car 74,,,,61,,arrived,arrived,385.0,,
Car 74,,39,10,,,start_charge,starting to charge at Charger 10 (fid=39),385.0,,
Car 18,,,,4,,arrived,arrived,387.0,,
Car 18,,63,7,,,start_charge,starting to charge at Charger 7 (fid=63),387.0,,
Car 30,,,,28,,arrived,arrived,389.0,,
Car 69,50.0,50,1,,,done,done charging,389.0,,56.47472676768731
Car 30,,34,5,,,start_charge,starting to charge at Charger 5 (fid=34),389.0,,
Car 79,,,,13,,arrived,arrived,390.0,,
Car 79,,13,19,,,start_charge,starting to charge at Charger 19 (fid=13),390.0,,
Car 56,77.0,62,11,,,done,done charging,391.0,,24.88162672802508
Car 50,65.0,46,12,,,done,done charging,396.0,,114.00280394941964
Car 39,,,,115,,arrived,arrived,398.0,,
Car 39,,19,25,,,start_charge,starting to charge at Charger 25 (fid=19),398.0,,
Car 14,,,,115,,arrived,arrived,416.0,,
Car 14,,,,,25,switch,"Charger 25 (fid=19) not available, trying Charger 22 (fid=69)",417.0,22,
Car 14,,69,22,,,start_charge,starting to charge at Charger 22 (fid=69),417.5720196307905,,
Car 93,,,,42,,arrived,arrived,425.0,,
Car 93,,46,12,,,start_charge,starting to charge at Charger 12 (fid=46),425.0,,
Car 77,,,,2,,arrived,arrived,437.0,,
