car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 152,,,,82,,arrived,arrived,11.0,,
Car 152,,91,5,,,start_charge,starting to charge at Charger 5 (fid=91),11.0,,
Car 154,,,,5,,arrived,arrived,22.0,,
Car 154,,59,16,,,start_charge,starting to charge at Charger 16 (fid=59),22.0,,
Car 188,,,,84,,arrived,arrived,33.0,,
Car 188,,,,,5,switch,"Charger 5 (fid=91) not available, trying Charger 16 (fid=59)",34.0,16,
Car 188,,,,,16,switch,"Charger 16 (fid=59) not available, trying Charger 13 (fid=52)",38.159378417284884,13,
Car 2,,,,77,,arrived,arrived,40.0,,
Car 2,,52,13,,,start_charge,starting to charge at Charger 13 (fid=52),40.0,,
Car 188,,,,,13,switch,"Charger 13 (fid=52) not available, trying Charger 15 (fid=4)",41.349765994005914,15,
Car 188,,4,15,,,start_charge,starting to charge at Charger 15 (fid=4),43.31277804716606,,
Car 163,,,,32,,arrived,arrived,56.0,,
Car 163,,30,0,,,start_charge,starting to charge at Charger 0 (fid=30),56.0,,
Car 152,48.0,91,5,,,done,done charging,59.0,,114.33957705829991
Car 147,,,,10,,arrived,arrived,70.0,,
Car 147,,65,11,,,start_charge,starting to charge at Charger 11 (fid=65),70.0,,
Car 51,,,,50,,arrived,arrived,100.0,,
Car 51,,,,,16,switch,"Charger 16 (fid=59) not available, trying Charger 7 (fid=11)",101.0,7,
Car 51,,11,7,,,start_charge,starting to charge at Charger 7 (fid=11),105.83370160755551,,
Car 154,84.0,59,16,,,done,done charging,106.0,,237.91966412027543
Car 165,,,,45,,arrived,arrived,113.0,,
Car 188,70.0,4,15,,,done,done charging,113.31277804716606,,422.45699290834926
Car 2,74.0,52,13,,,done,done charging,114.0,,195.02585111817672
Car 165,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 15 (fid=4)",114.0,15,
Car 165,,4,15,,,start_charge,starting to charge at Charger 15 (fid=4),115.98828082134851,,
Car 98,,,,62,,arrived,arrived,117.0,,
Car 98,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 15 (fid=4)",118.0,15,
Car 98,,,,,15,switch,"Charger 15 (fid=4) not available, trying Charger 6 (fid=6)",120.98828082134851,6,
Car 194,,,,38,,arrived,arrived,122.0,,
Car 194,,48,1,,,start_charge,starting to charge at Charger 1 (fid=48),122.0,,
Car 98,,6,6,,,start_charge,starting to charge at Charger 6 (fid=6),122.85908872576701,,
Car 41,,,,23,,arrived,arrived,124.0,,
Car 105,,,,77,,arrived,arrived,124.0,,
Car 133,,,,4,,arrived,arrived,124.0,,
Car 41,,28,10,,,start_charge,starting to charge at Charger 10 (fid=28),124.0,,
Car 105,,52,13,,,start_charge,starting to charge at Charger 13 (fid=52),124.0,,
Car 133,,,,,15,switch,"Charger 15 (fid=4) not available, trying Charger 6 (fid=6)",125.0,6,
Car 163,70.0,30,0,,,done,done charging,126.0,,27.04582933904849
Car 133,,,,,6,switch,"Charger 6 (fid=6) not available, trying Charger 13 (fid=52)",127.8708079044185,13,
Car 5,,,,44,,arrived,arrived,129.0,,
Car 5,,,,,1,switch,"Charger 1 (fid=48) not available, trying Charger 10 (fid=28)",130.0,10,
Car 133,,,,,13,switch,"Charger 13 (fid=52) not available, trying Charger 7 (fid=11)",131.92997962646132,7,
Car 5,,,,,10,switch,"Charger 10 (fid=28) not available, trying Charger 2 (fid=49)",132.05427848078216,2,
Car 5,,49,2,,,start_charge,starting to charge at Charger 2 (fid=49),133.46020177182848,,
Car 91,,,,58,,arrived,arrived,135.0,,
Car 91,,59,16,,,start_charge,starting to charge at Charger 16 (fid=59),135.0,,
Car 133,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 3 (fid=17)",136.31449785681892,3,
Car 133,,17,3,,,start_charge,starting to charge at Charger 3 (fid=17),138.55045457898729,,
Car 160,,,,16,,arrived,arrived,152.0,,
Car 88,,,,3,,arrived,arrived,153.0,,
Car 160,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 8 (fid=18)",153.0,8,
Car 88,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 15 (fid=4)",154.0,15,
Car 160,,18,8,,,start_charge,starting to charge at Charger 8 (fid=18),155.22609463917667,,
Car 88,,,,,15,switch,"Charger 15 (fid=4) not available, trying Charger 6 (fid=6)",156.98828082134852,6,
