car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 908,,,,18,,arrived,arrived,1.0,,,
Car 908,,72,6,,,start_charge,starting to charge at Charger 6 (fid=72),1.0,,0.0,
Car 955,,,,40,,arrived,arrived,4.0,,,
Car 955,,62,25,,,start_charge,starting to charge at Charger 25 (fid=62),4.0,,0.0,
Car 384,,,,4,,arrived,arrived,6.0,,,
Car 384,,62,25,,,start_charge,starting to charge at Charger 25 (fid=62),6.0,,0.0,
Car 145,,,,3,,arrived,arrived,7.0,,,
Car 516,,,,7,,arrived,arrived,7.0,,,
Car 145,,75,14,,,start_charge,starting to charge at Charger 14 (fid=75),7.0,,0.0,
Car 516,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),7.0,,0.0,
Car 681,,,,68,,arrived,arrived,10.0,,,
Car 681,,69,29,,,start_charge,starting to charge at Charger 29 (fid=69),10.0,,0.0,
Car 455,,,,62,,arrived,arrived,12.0,,,
Car 696,,,,34,,arrived,arrived,12.0,,,
Car 455,,62,25,,,start_charge,starting to charge at Charger 25 (fid=62),12.0,,0.0,
Car 696,,34,18,,,start_charge,starting to charge at Charger 18 (fid=34),12.0,,0.0,
Car 644,,,,12,,arrived,arrived,13.0,,,
Car 792,,,,73,,arrived,arrived,13.0,,,
Car 644,,12,22,,,start_charge,starting to charge at Charger 22 (fid=12),13.0,,0.0,
Car 792,,10,8,,,start_charge,starting to charge at Charger 8 (fid=10),13.0,,0.0,
Car 370,,,,4,,arrived,arrived,16.0,,,
Car 975,,,,20,,arrived,arrived,16.0,,,
Car 370,,62,25,,,start_charge,starting to charge at Charger 25 (fid=62),16.0,,0.0,
Car 975,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),16.0,,0.0,
Car 321,,,,83,,arrived,arrived,17.0,,,
Car 321,,83,19,,,start_charge,starting to charge at Charger 19 (fid=83),17.0,,0.0,
Car 1034,,,,60,,arrived,arrived,19.0,,,
Car 1034,,62,25,,,start_charge,starting to charge at Charger 25 (fid=62),19.0,,0.0,
Car 114,,,,73,,arrived,arrived,26.0,,,
Car 258,,,,20,,arrived,arrived,26.0,,,
Car 114,,10,8,,,start_charge,starting to charge at Charger 8 (fid=10),26.0,,0.0,
Car 258,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),26.0,,0.0,
Car 539,,,,69,,arrived,arrived,27.0,,,
Car 539,,69,29,,,start_charge,starting to charge at Charger 29 (fid=69),27.0,,0.0,
Car 874,,,,52,,arrived,arrived,28.0,,,
Car 874,,52,13,,,start_charge,starting to charge at Charger 13 (fid=52),28.0,,0.0,
Car 945,,,,50,,arrived,arrived,30.0,,,
Car 436,,,,67,,arrived,arrived,35.0,,,
Car 945,,,,,25,switch,"Charger 25 (fid=62) not available, trying Charger 13 (fid=52)",35.0,13,,
Car 436,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),35.0,,0.0,
Car 506,,,,115,,arrived,arrived,36.0,,,
Car 506,,23,16,,,start_charge,starting to charge at Charger 16 (fid=23),36.0,,0.0,
Car 945,,52,13,,,start_charge,starting to charge at Charger 13 (fid=52),37.62251379032336,,5.0,
Car 620,,,,60,,arrived,arrived,38.0,,,
Car 319,,,,20,,arrived,arrived,40.0,,,
Car 319,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),40.0,,0.0,
Car 631,,,,80,,arrived,arrived,41.0,,,
Car 825,,,,8,,arrived,arrived,41.0,,,
Car 631,,81,21,,,start_charge,starting to charge at Charger 21 (fid=81),41.0,,0.0,
Car 825,,10,8,,,start_charge,starting to charge at Charger 8 (fid=10),41.0,,0.0,
