car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 38,,,,28,,arrived,arrived,0.0,,,
Car 38,,23,12,,,start_charge,starting to charge at Charger 12 (fid=23),0.0,,0.0,
Car 30,,,,84,,arrived,arrived,3.0,,,
Car 406,,,,54,,arrived,arrived,3.0,,,
Car 30,,89,15,,,start_charge,starting to charge at Charger 15 (fid=89),3.0,,0.0,
Car 406,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),3.0,,0.0,
Car 158,,,,53,,arrived,arrived,6.0,,,
Car 158,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),6.0,,0.0,
Car 404,,,,11,,arrived,arrived,9.0,,,
Car 404,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),9.0,,0.0,
Car 63,,,,37,,arrived,arrived,13.0,,,
Car 63,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),13.0,,0.0,
Car 0,,,,33,,arrived,arrived,14.0,,,
Car 0,,34,7,,,start_charge,starting to charge at Charger 7 (fid=34),14.0,,0.0,
Car 61,,,,87,,arrived,arrived,20.0,,,
Car 61,,89,15,,,start_charge,starting to charge at Charger 15 (fid=89),20.0,,0.0,
Car 344,,,,9,,arrived,arrived,21.0,,,
Car 344,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),21.0,,0.0,
Car 200,,,,45,,arrived,arrived,27.0,,,
Car 200,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),27.0,,0.0,
Car 125,,,,57,,arrived,arrived,31.0,,,
Car 464,,,,18,,arrived,arrived,31.0,,,
Car 125,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),31.0,,0.0,
Car 464,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),31.0,,0.0,
Car 207,,,,37,,arrived,arrived,32.0,,,
Car 207,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),32.0,,0.0,
Car 282,,,,51,,arrived,arrived,48.0,,,
Car 282,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),48.0,,0.0,
Car 416,,,,69,,arrived,arrived,49.0,,,
Car 476,,,,9,,arrived,arrived,49.0,,,
Car 416,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),49.0,,0.0,
Car 476,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),49.0,,0.0,
Car 148,,,,25,,arrived,arrived,50.0,,,
Car 38,50.0,23,12,,,done,done charging,50.0,,,30.352942526217433
Car 148,,23,12,,,start_charge,starting to charge at Charger 12 (fid=23),50.0,,0.0,
Car 60,,,,37,,arrived,arrived,52.0,,,
Car 350,,,,83,,arrived,arrived,52.0,,,
Car 60,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),52.0,,0.0,
Car 350,,89,15,,,start_charge,starting to charge at Charger 15 (fid=89),52.0,,0.0,
Car 268,,,,37,,arrived,arrived,53.0,,,
Car 268,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),53.0,,0.0,
Car 294,,,,43,,arrived,arrived,54.0,,,
Car 294,,23,17,,,start_charge,starting to charge at Charger 17 (fid=23),54.0,,0.0,
Car 167,,,,62,,arrived,arrived,55.0,,,
Car 167,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),55.0,,0.0,
Car 218,,,,52,,arrived,arrived,61.0,,,
Car 218,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),61.0,,0.0,
Car 324,,,,45,,arrived,arrived,63.0,,,
Car 324,,,,,2,switch,"Charger 2 (fid=17) not available, trying Charger 9 (fid=51)",68.0,9,,
Car 344,49.0,17,2,,,done,done charging,70.0,,,232.13972624262385
Car 498,,,,8,,arrived,arrived,71.0,,,
Car 498,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),71.0,,0.0,
Car 324,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),71.15622591677676,,5.0,
Car 158,66.0,51,9,,,done,done charging,72.0,,,52.26007319168327
Car 406,70.0,31,13,,,done,done charging,73.0,,,85.54541461119372
Car 0,60.0,34,7,,,done,done charging,74.0,,,5.505533579965259
Car 278,,,,1,,arrived,arrived,75.0,,,
Car 278,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),75.0,,0.0,
Car 106,,,,31,,arrived,arrived,80.0,,,
Car 358,,,,51,,arrived,arrived,80.0,,,
Car 106,,34,8,,,start_charge,starting to charge at Charger 8 (fid=34),80.0,,0.0,
Car 358,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),80.0,,0.0,
Car 156,,,,58,,arrived,arrived,85.0,,,
Car 226,,,,8,,arrived,arrived,85.0,,,
Car 30,82.0,89,15,,,done,done charging,85.0,,,31.56423515623855
Car 156,,2,14,,,start_charge,starting to charge at Charger 14 (fid=2),85.0,,0.0,
Car 229,,,,35,,arrived,arrived,88.0,,,
Car 229,,34,7,,,start_charge,starting to charge at Charger 7 (fid=34),88.0,,0.0,
Car 403,,,,1,,arrived,arrived,89.0,,,
Car 447,,,,6,,arrived,arrived,89.0,,,
Car 403,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),89.0,,0.0,
Car 447,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),89.0,,0.0,
Car 258,,,,42,,arrived,arrived,90.0,,,
Car 283,,,,22,,arrived,arrived,90.0,,,
Car 226,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 2 (fid=17)",90.0,2,,
Car 283,,23,12,,,start_charge,starting to charge at Charger 12 (fid=23),90.0,,0.0,
Car 98,,,,34,,arrived,arrived,91.0,,,
Car 98,,34,7,,,start_charge,starting to charge at Charger 7 (fid=34),91.0,,0.0,
Car 125,62.0,31,13,,,done,done charging,93.0,,,60.66664080036635
Car 258,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 8 (fid=34)",95.0,8,,
Car 258,,34,8,,,start_charge,starting to charge at Charger 8 (fid=34),95.81295898164912,,5.0,
Car 226,,,,,2,switch,"Charger 2 (fid=17) not available, trying Charger 13 (fid=31)",97.36280346164456,13,,
Car 226,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),97.94815350907356,,10.0,
Car 399,,,,60,,arrived,arrived,99.0,,,
Car 399,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),99.0,,0.0,
Car 148,52.0,23,12,,,done,done charging,102.0,,,18.500904031961415
Car 177,,,,3,,arrived,arrived,104.0,,,
Car 177,,3,5,,,start_charge,starting to charge at Charger 5 (fid=3),104.0,,0.0,
Car 272,,,,56,,arrived,arrived,105.0,,,
Car 272,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),105.0,,0.0,
Car 260,,,,61,,arrived,arrived,106.0,,,
Car 207,74.0,17,4,,,done,done charging,106.0,,,144.75845650600084
Car 260,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),106.0,,0.0,
Car 59,,,,5,,arrived,arrived,107.0,,,
Car 85,,,,14,,arrived,arrived,107.0,,,
Car 59,,23,17,,,start_charge,starting to charge at Charger 17 (fid=23),107.0,,0.0,
Car 85,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),107.0,,0.0,
Car 63,95.0,17,4,,,done,done charging,108.0,,,144.75845650600084
Car 200,81.0,17,2,,,done,done charging,108.0,,,141.4159812079012
Car 268,60.0,17,4,,,done,done charging,113.0,,,144.75845650600084
Car 61,95.0,89,15,,,done,done charging,115.0,,,5.964109489270696
Car 250,,,,56,,arrived,arrived,117.0,,,
Car 250,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),117.0,,0.0,
Car 19,,,,38,,arrived,arrived,118.0,,,
Car 350,66.0,89,15,,,done,done charging,118.0,,,91.05311496591708
Car 19,,23,17,,,start_charge,starting to charge at Charger 17 (fid=23),118.0,,0.0,
Car 434,,,,13,,arrived,arrived,120.0,,,
Car 434,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),120.0,,0.0,
Car 404,113.0,17,2,,,done,done charging,122.0,,,107.35151360364253
Car 60,72.0,17,4,,,done,done charging,124.0,,,144.75845650600084
Car 416,79.0,19,3,,,done,done charging,128.0,,,16.0105391851831
Car 87,,,,77,,arrived,arrived,130.0,,,
Car 267,,,,37,,arrived,arrived,131.0,,,
Car 267,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),131.0,,0.0,
Car 122,,,,54,,arrived,arrived,132.0,,,
Car 122,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),132.0,,0.0,
Car 447,45.0,17,2,,,done,done charging,134.0,,,69.04829628602889
Car 463,,,,8,,arrived,arrived,135.0,,,
Car 282,87.0,51,9,,,done,done charging,135.0,,,0.0
Car 87,,,,,9,switch,"Charger 9 (fid=51) not available, trying Charger 0 (fid=1)",135.0,0,,
Car 463,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),135.0,,0.0,
Car 150,,,,82,,arrived,arrived,136.0,,,
Car 407,,,,56,,arrived,arrived,136.0,,,
Car 150,,89,15,,,start_charge,starting to charge at Charger 15 (fid=89),136.0,,0.0,
Car 407,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),136.0,,0.0,
Car 87,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),136.84494513589746,,5.0,
Car 324,66.0,51,9,,,done,done charging,137.15622591677675,,,177.1905918411081
