car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 147,,,,37,,arrived,arrived,3.0,,,
Car 147,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),3.0,,0.0,
Car 163,,,,24,,arrived,arrived,4.0,,,
Car 163,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),4.0,,0.0,
Car 373,,,,86,,arrived,arrived,9.0,,,
Car 373,,83,9,,,start_charge,starting to charge at Charger 9 (fid=83),9.0,,0.0,
Car 157,,,,62,,arrived,arrived,10.0,,,
Car 157,,61,8,,,start_charge,starting to charge at Charger 8 (fid=61),10.0,,0.0,
Car 71,,,,73,,arrived,arrived,12.0,,,
Car 232,,,,45,,arrived,arrived,12.0,,,
Car 71,,78,5,,,start_charge,starting to charge at Charger 5 (fid=78),12.0,,0.0,
Car 232,,61,8,,,start_charge,starting to charge at Charger 8 (fid=61),12.0,,0.0,
Car 31,,,,51,,arrived,arrived,18.0,,,
Car 31,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),18.0,,0.0,
Car 330,,,,10,,arrived,arrived,22.0,,,
Car 330,,78,5,,,start_charge,starting to charge at Charger 5 (fid=78),22.0,,0.0,
Car 122,,,,35,,arrived,arrived,32.0,,,
Car 122,,30,7,,,start_charge,starting to charge at Charger 7 (fid=30),32.0,,0.0,
Car 230,,,,30,,arrived,arrived,33.0,,,
Car 230,,30,7,,,start_charge,starting to charge at Charger 7 (fid=30),33.0,,0.0,
Car 407,,,,21,,arrived,arrived,34.0,,,
Car 407,,83,9,,,start_charge,starting to charge at Charger 9 (fid=83),34.0,,0.0,
Car 56,,,,68,,arrived,arrived,35.0,,,
Car 56,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),35.0,,0.0,
Car 171,,,,62,,arrived,arrived,36.0,,,
Car 344,,,,13,,arrived,arrived,36.0,,,
Car 171,,61,8,,,start_charge,starting to charge at Charger 8 (fid=61),36.0,,0.0,
Car 344,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),36.0,,0.0,
Car 116,,,,71,,arrived,arrived,39.0,,,
Car 116,,30,7,,,start_charge,starting to charge at Charger 7 (fid=30),39.0,,0.0,
Car 140,,,,89,,arrived,arrived,41.0,,,
