car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 74,,,,34,,arrived,arrived,21.0,,
Car 74,,35,27,,,start_charge,starting to charge at Charger 27 (fid=35),21.0,,
Car 70,,,,77,,arrived,arrived,70.0,,
Car 70,,51,4,,,start_charge,starting to charge at Charger 4 (fid=51),70.0,,
Car 44,,,,29,,arrived,arrived,75.0,,
Car 44,,36,19,,,start_charge,starting to charge at Charger 19 (fid=36),75.0,,
Car 10,,,,9,,arrived,arrived,88.0,,
Car 10,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),88.0,,
Car 44,49.0,36,19,,,done,done charging,124.0,,45.16554293237638
Car 70,55.0,51,4,,,done,done charging,125.0,,118.48373801680106
Car 74,111.0,35,27,,,done,done charging,132.0,,20.34719147672096
Car 14,,,,47,,arrived,arrived,136.0,,
Car 14,,47,18,,,start_charge,starting to charge at Charger 18 (fid=47),136.0,,
Car 56,,,,21,,arrived,arrived,152.0,,
Car 56,,117,21,,,start_charge,starting to charge at Charger 21 (fid=117),152.0,,
Car 75,,,,9,,arrived,arrived,153.0,,
Car 75,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 14 (fid=8)",154.0,14,
Car 75,,8,14,,,start_charge,starting to charge at Charger 14 (fid=8),155.41990452322676,,
Car 10,78.0,9,8,,,done,done charging,166.0,,44.85426999366072
Car 100,,,,67,,arrived,arrived,169.0,,
Car 100,,67,16,,,start_charge,starting to charge at Charger 16 (fid=67),169.0,,
Car 1,,,,17,,arrived,arrived,177.0,,
Car 1,,22,13,,,start_charge,starting to charge at Charger 13 (fid=22),177.0,,
Car 4,,,,32,,arrived,arrived,182.0,,
Car 4,,,,,18,switch,"Charger 18 (fid=47) not available, trying Charger 13 (fid=22)",183.0,13,
Car 4,,,,,13,switch,"Charger 13 (fid=22) not available, trying Charger 12 (fid=38)",186.41372478224253,12,
Car 4,,38,12,,,start_charge,starting to charge at Charger 12 (fid=38),190.18555673072223,,
Car 14,70.0,47,18,,,done,done charging,206.0,,38.65072765977687
Car 34,,,,7,,arrived,arrived,232.0,,
Car 34,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),232.0,,
Car 75,89.0,8,14,,,done,done charging,244.41990452322676,,118.27804678478897
Car 89,,,,61,,arrived,arrived,247.0,,
Car 89,,39,1,,,start_charge,starting to charge at Charger 1 (fid=39),247.0,,
Car 38,,,,5,,arrived,arrived,250.0,,
Car 38,,4,3,,,start_charge,starting to charge at Charger 3 (fid=4),250.0,,
Car 56,108.0,117,21,,,done,done charging,260.0,,46.21359923619796
Car 100,100.0,67,16,,,done,done charging,269.0,,79.95229551673691
Car 1,92.0,22,13,,,done,done charging,269.0,,123.41129530597148
Car 4,80.0,38,12,,,done,done charging,270.1855567307222,,276.3073441500892
Car 13,,,,124,,arrived,arrived,297.0,,
Car 13,,20,6,,,start_charge,starting to charge at Charger 6 (fid=20),297.0,,
Car 38,49.0,4,3,,,done,done charging,299.0,,74.00372403287581
Car 34,71.0,52,10,,,done,done charging,303.0,,129.22513411697693
Car 9,,,,26,,arrived,arrived,330.0,,
Car 9,,25,28,,,start_charge,starting to charge at Charger 28 (fid=25),330.0,,
Car 67,,,,74,,arrived,arrived,331.0,,
Car 89,84.0,39,1,,,done,done charging,331.0,,140.08442071973687
Car 67,,83,25,,,start_charge,starting to charge at Charger 25 (fid=83),331.0,,
Car 52,,,,38,,arrived,arrived,338.0,,
Car 52,,38,12,,,start_charge,starting to charge at Charger 12 (fid=38),338.0,,
Car 60,,,,76,,arrived,arrived,342.0,,
Car 84,,,,42,,arrived,arrived,342.0,,
Car 60,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),342.0,,
Car 84,,47,18,,,start_charge,starting to charge at Charger 18 (fid=47),342.0,,
Car 35,,,,66,,arrived,arrived,345.0,,
Car 88,,,,1,,arrived,arrived,345.0,,
Car 35,,62,5,,,start_charge,starting to charge at Charger 5 (fid=62),345.0,,
Car 88,,,,,10,switch,"Charger 10 (fid=52) not available, trying Charger 7 (fid=12)",346.0,7,
Car 88,,12,7,,,start_charge,starting to charge at Charger 7 (fid=12),348.2809003875444,,
Car 85,,,,78,,arrived,arrived,361.0,,
Car 85,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),361.0,,
Car 3,,,,28,,arrived,arrived,364.0,,
Car 3,,36,19,,,start_charge,starting to charge at Charger 19 (fid=36),364.0,,
Car 16,,,,40,,arrived,arrived,376.0,,
Car 16,,51,4,,,start_charge,starting to charge at Charger 4 (fid=51),376.0,,
Car 13,88.0,20,6,,,done,done charging,385.0,,62.716429687833525
Car 88,45.0,12,7,,,done,done charging,393.2809003875444,,147.4898430203793
Car 60,52.0,52,10,,,done,done charging,394.0,,275.2064855260303
Car 35,52.0,62,5,,,done,done charging,397.0,,244.94728891814506
Car 67,70.0,83,25,,,done,done charging,401.0,,113.60314670714376
Car 33,,,,48,,arrived,arrived,424.0,,
Car 33,,,,,18,switch,"Charger 18 (fid=47) not available, trying Charger 12 (fid=38)",425.0,12,
Car 85,65.0,9,8,,,done,done charging,426.0,,168.69505642881103
Car 33,,,,,12,switch,"Charger 12 (fid=38) not available, trying Charger 13 (fid=22)",428.84481426482074,13,
Car 51,,,,30,,arrived,arrived,431.0,,
Car 51,,22,13,,,start_charge,starting to charge at Charger 13 (fid=22),431.0,,
Car 63,,,,29,,arrived,arrived,432.0,,
Car 9,102.0,25,28,,,done,done charging,432.0,,41.47463925926397
Car 63,,,,,13,switch,"Charger 13 (fid=22) not available, trying Charger 18 (fid=47)",433.0,18,
Car 33,,,,,13,switch,"Charger 13 (fid=22) not available, trying Charger 16 (fid=67)",433.61664621330044,16,
Car 63,,,,,18,switch,"Charger 18 (fid=47) not available, trying Charger 16 (fid=67)",436.4137247822425,16,
Car 33,,67,16,,,start_charge,starting to charge at Charger 16 (fid=67),437.0370812290992,,
Car 3,76.0,36,19,,,done,done charging,440.0,,50.428333487283524
