car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 101,,,,37,,arrived,arrived,1.0,,,
Car 101,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),1.0,,0.0,
Car 90,,,,4,,arrived,arrived,5.0,,,
Car 90,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),5.0,,0.0,
Car 382,,,,3,,arrived,arrived,7.0,,,
Car 382,,77,12,,,start_charge,starting to charge at Charger 12 (fid=77),7.0,,0.0,
Car 27,,,,46,,arrived,arrived,11.0,,,
Car 27,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),11.0,,0.0,
Car 169,,,,31,,arrived,arrived,14.0,,,
Car 169,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),14.0,,0.0,
Car 351,,,,73,,arrived,arrived,26.0,,,
Car 495,,,,20,,arrived,arrived,26.0,,,
Car 351,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),26.0,,0.0,
Car 495,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),26.0,,0.0,
Car 142,,,,53,,arrived,arrived,28.0,,,
Car 142,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),28.0,,0.0,
Car 21,,,,4,,arrived,arrived,43.0,,,
Car 21,,77,12,,,start_charge,starting to charge at Charger 12 (fid=77),43.0,,0.0,
Car 307,,,,57,,arrived,arrived,48.0,,,
Car 307,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),48.0,,0.0,
Car 389,,,,81,,arrived,arrived,50.0,,,
Car 406,,,,77,,arrived,arrived,50.0,,,
Car 389,,3,10,,,start_charge,starting to charge at Charger 10 (fid=3),50.0,,0.0,
Car 406,,77,12,,,start_charge,starting to charge at Charger 12 (fid=77),50.0,,0.0,
Car 4,,,,74,,arrived,arrived,55.0,,,
Car 90,50.0,63,11,,,done,done charging,55.0,,,54.8181167954453
Car 4,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),55.0,,0.0,
Car 347,,,,58,,arrived,arrived,57.0,,,
Car 347,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),57.0,,0.0,
Car 101,61.0,63,11,,,done,done charging,62.0,,,80.50333211118276
Car 42,,,,56,,arrived,arrived,65.0,,,
Car 42,,71,17,,,start_charge,starting to charge at Charger 17 (fid=71),65.0,,0.0,
Car 89,,,,54,,arrived,arrived,67.0,,,
Car 190,,,,36,,arrived,arrived,67.0,,,
Car 89,,14,15,,,start_charge,starting to charge at Charger 15 (fid=14),67.0,,0.0,
Car 190,,36,16,,,start_charge,starting to charge at Charger 16 (fid=36),67.0,,0.0,
Car 155,,,,15,,arrived,arrived,70.0,,,
Car 382,63.0,77,12,,,done,done charging,70.0,,,114.71650315889154
Car 155,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),70.0,,0.0,
Car 116,,,,54,,arrived,arrived,72.0,,,
Car 116,,14,15,,,start_charge,starting to charge at Charger 15 (fid=14),72.0,,0.0,
Car 15,,,,16,,arrived,arrived,77.0,,,
Car 15,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),77.0,,0.0,
Car 209,,,,17,,arrived,arrived,79.0,,,
Car 209,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),79.0,,0.0,
Car 261,,,,37,,arrived,arrived,81.0,,,
Car 261,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),81.0,,0.0,
Car 73,,,,76,,arrived,arrived,88.0,,,
Car 73,,87,8,,,start_charge,starting to charge at Charger 8 (fid=87),88.0,,0.0,
Car 418,,,,51,,arrived,arrived,91.0,,,
Car 418,,77,12,,,start_charge,starting to charge at Charger 12 (fid=77),91.0,,0.0,
Car 55,,,,1,,arrived,arrived,92.0,,,
Car 55,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),92.0,,0.0,
Car 49,,,,77,,arrived,arrived,96.0,,,
Car 49,,77,12,,,start_charge,starting to charge at Charger 12 (fid=77),96.0,,0.0,
Car 268,,,,68,,arrived,arrived,98.0,,,
Car 268,,68,5,,,start_charge,starting to charge at Charger 5 (fid=68),98.0,,0.0,
Car 448,,,,70,,arrived,arrived,99.0,,,
Car 448,,71,17,,,start_charge,starting to charge at Charger 17 (fid=71),99.0,,0.0,
Car 377,,,,54,,arrived,arrived,100.0,,,
