car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 177,,,,62,,arrived,arrived,2.0,,,
Car 177,,45,5,,,start_charge,starting to charge at Charger 5 (fid=45),2.0,,0.0,
Car 172,,,,41,,arrived,arrived,3.0,,,
Car 235,,,,69,,arrived,arrived,3.0,,,
Car 316,,,,73,,arrived,arrived,3.0,,,
Car 172,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),3.0,,0.0,
Car 235,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),3.0,,0.0,
Car 316,,45,5,,,start_charge,starting to charge at Charger 5 (fid=45),3.0,,0.0,
Car 331,,,,86,,arrived,arrived,5.0,,,
Car 331,,84,8,,,start_charge,starting to charge at Charger 8 (fid=84),5.0,,0.0,
Car 299,,,,8,,arrived,arrived,6.0,,,
Car 299,,45,5,,,start_charge,starting to charge at Charger 5 (fid=45),6.0,,0.0,
Car 359,,,,63,,arrived,arrived,8.0,,,
Car 496,,,,3,,arrived,arrived,8.0,,,
Car 359,,45,5,,,start_charge,starting to charge at Charger 5 (fid=45),8.0,,0.0,
Car 496,,117,7,,,start_charge,starting to charge at Charger 7 (fid=117),8.0,,0.0,
Car 329,,,,67,,arrived,arrived,12.0,,,
Car 329,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),12.0,,0.0,
Car 206,,,,82,,arrived,arrived,14.0,,,
Car 206,,84,8,,,start_charge,starting to charge at Charger 8 (fid=84),14.0,,0.0,
Car 317,,,,9,,arrived,arrived,15.0,,,
Car 453,,,,4,,arrived,arrived,15.0,,,
Car 317,,45,5,,,start_charge,starting to charge at Charger 5 (fid=45),15.0,,0.0,
Car 453,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),15.0,,0.0,
Car 408,,,,15,,arrived,arrived,18.0,,,
Car 408,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 158,,,,37,,arrived,arrived,19.0,,,
Car 158,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),19.0,,0.0,
Car 180,,,,37,,arrived,arrived,21.0,,,
Car 180,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),21.0,,0.0,
Car 454,,,,7,,arrived,arrived,23.0,,,
Car 454,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 49,,,,20,,arrived,arrived,32.0,,,
Car 49,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),32.0,,0.0,
Car 200,,,,37,,arrived,arrived,35.0,,,
Car 66,,,,31,,arrived,arrived,37.0,,,
Car 66,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),37.0,,0.0,
Car 459,,,,38,,arrived,arrived,40.0,,,
Car 200,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 5 (fid=45)",40.0,5,,
Car 459,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 5 (fid=45)",45.0,5,,
Car 200,,,,,5,switch,"Charger 5 (fid=45) not available, trying Charger 2 (fid=17)",48.2548512321582,2,,
Car 200,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),49.95252207499015,,10.0,
Car 264,,,,64,,arrived,arrived,52.0,,,
Car 264,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),52.0,,0.0,
Car 409,,,,32,,arrived,arrived,53.0,,,
Car 409,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),53.0,,0.0,
Car 459,,,,,5,switch,"Charger 5 (fid=45) not available, trying Charger 2 (fid=17)",53.2548512321582,2,,
Car 323,,,,15,,arrived,arrived,54.0,,,
Car 323,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),54.0,,0.0,
Car 459,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),54.95252207499015,,10.0,
Car 473,,,,55,,arrived,arrived,55.0,,,
Car 473,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),55.0,,0.0,
Car 195,,,,37,,arrived,arrived,59.0,,,
Car 349,,,,31,,arrived,arrived,59.0,,,
Car 349,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),59.0,,0.0,
Car 88,,,,51,,arrived,arrived,60.0,,,
Car 329,48.0,17,4,,,done,done charging,60.0,,,50.44993305249392
Car 88,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),60.0,,0.0,
Car 195,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),60.0,,1.0,
Car 33,,,,61,,arrived,arrived,62.0,,,
Car 279,,,,37,,arrived,arrived,62.0,,,
Car 258,,,,5,,arrived,arrived,64.0,,,
Car 422,,,,67,,arrived,arrived,64.0,,,
Car 351,,,,67,,arrived,arrived,65.0,,,
Car 317,50.0,45,5,,,done,done charging,65.0,,,114.02942717125963
Car 33,,45,5,,,start_charge,starting to charge at Charger 5 (fid=45),65.0,,3.0,
Car 320,,,,4,,arrived,arrived,66.0,,,
Car 279,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 5 (fid=45)",67.0,5,,
Car 172,65.0,17,4,,,done,done charging,68.0,,,68.38117545054527
Car 180,47.0,17,4,,,done,done charging,68.0,,,144.75845650600084
Car 258,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),68.0,,4.0,
Car 422,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),68.0,,4.0,
Car 496,61.0,117,7,,,done,done charging,69.0,,,69.92060647618679
Car 158,51.0,17,4,,,done,done charging,70.0,,,144.75845650600084
Car 351,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 3 (fid=19)",70.0,3,,
Car 320,,,,,5,switch,"Charger 5 (fid=45) not available, trying Charger 0 (fid=1)",71.0,0,,
Car 206,59.0,84,8,,,done,done charging,73.0,,,13.796178963768313
Car 408,55.0,17,2,,,done,done charging,73.0,,,21.129393105329726
Car 320,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),73.35032452404378,,5.0,
Car 482,,,,71,,arrived,arrived,74.0,,,
