car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 147,,,,73,,arrived,arrived,0.0,,,
Car 147,,10,18,,,start_charge,starting to charge at Charger 18 (fid=10),0.0,,0.0,
Car 436,,,,3,,arrived,arrived,3.0,,,
Car 436,,40,10,,,start_charge,starting to charge at Charger 10 (fid=40),3.0,,0.0,
Car 214,,,,61,,arrived,arrived,5.0,,,
Car 214,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),5.0,,0.0,
Car 426,,,,4,,arrived,arrived,20.0,,,
Car 426,,45,23,,,start_charge,starting to charge at Charger 23 (fid=45),20.0,,0.0,
Car 98,,,,91,,arrived,arrived,21.0,,,
Car 98,,85,16,,,start_charge,starting to charge at Charger 16 (fid=85),21.0,,0.0,
Car 39,,,,60,,arrived,arrived,26.0,,,
Car 39,,45,23,,,start_charge,starting to charge at Charger 23 (fid=45),26.0,,0.0,
Car 188,,,,9,,arrived,arrived,27.0,,,
Car 188,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),27.0,,0.0,
Car 485,,,,37,,arrived,arrived,29.0,,,
Car 485,,67,24,,,start_charge,starting to charge at Charger 24 (fid=67),29.0,,0.0,
Car 478,,,,13,,arrived,arrived,30.0,,,
Car 478,,13,11,,,start_charge,starting to charge at Charger 11 (fid=13),30.0,,0.0,
Car 67,,,,55,,arrived,arrived,32.0,,,
Car 412,,,,2,,arrived,arrived,32.0,,,
Car 67,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),32.0,,0.0,
Car 412,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),32.0,,0.0,
Car 158,,,,73,,arrived,arrived,36.0,,,
Car 158,,10,18,,,start_charge,starting to charge at Charger 18 (fid=10),36.0,,0.0,
Car 336,,,,8,,arrived,arrived,40.0,,,
Car 336,,10,18,,,start_charge,starting to charge at Charger 18 (fid=10),40.0,,0.0,
Car 435,,,,27,,arrived,arrived,43.0,,,
