car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 446,,,,72,,arrived,arrived,2.0,,,
Car 446,,72,5,,,start_charge,starting to charge at Charger 5 (fid=72),2.0,,0.0,
Car 167,,,,8,,arrived,arrived,6.0,,,
Car 167,,78,19,,,start_charge,starting to charge at Charger 19 (fid=78),6.0,,0.0,
Car 137,,,,17,,arrived,arrived,13.0,,,
Car 137,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),13.0,,0.0,
Car 219,,,,54,,arrived,arrived,16.0,,,
Car 219,,18,21,,,start_charge,starting to charge at Charger 21 (fid=18),16.0,,0.0,
Car 63,,,,4,,arrived,arrived,29.0,,,
Car 63,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),29.0,,0.0,
Car 55,,,,77,,arrived,arrived,31.0,,,
Car 55,,40,28,,,start_charge,starting to charge at Charger 28 (fid=40),31.0,,0.0,
Car 363,,,,45,,arrived,arrived,35.0,,,
Car 363,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),35.0,,0.0,
Car 280,,,,50,,arrived,arrived,38.0,,,
Car 280,,3,18,,,start_charge,starting to charge at Charger 18 (fid=3),38.0,,0.0,
Car 295,,,,30,,arrived,arrived,42.0,,,
Car 295,,34,24,,,start_charge,starting to charge at Charger 24 (fid=34),42.0,,0.0,
Car 412,,,,52,,arrived,arrived,47.0,,,
Car 412,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),47.0,,0.0,
Car 368,,,,60,,arrived,arrived,48.0,,,
Car 368,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),48.0,,0.0,
Car 87,,,,73,,arrived,arrived,50.0,,,
Car 87,,78,19,,,start_charge,starting to charge at Charger 19 (fid=78),50.0,,0.0,
Car 437,,,,32,,arrived,arrived,55.0,,,
Car 437,,34,24,,,start_charge,starting to charge at Charger 24 (fid=34),55.0,,0.0,
Car 59,,,,2,,arrived,arrived,62.0,,,
Car 59,,2,7,,,start_charge,starting to charge at Charger 7 (fid=2),62.0,,0.0,
Car 448,,,,118,,arrived,arrived,63.0,,,
Car 448,,21,10,,,start_charge,starting to charge at Charger 10 (fid=21),63.0,,0.0,
Car 403,,,,14,,arrived,arrived,66.0,,,
Car 403,,18,21,,,start_charge,starting to charge at Charger 21 (fid=18),66.0,,0.0,
Car 85,,,,46,,arrived,arrived,67.0,,,
Car 85,,46,6,,,start_charge,starting to charge at Charger 6 (fid=46),67.0,,0.0,
Car 167,68.0,78,19,,,done,done charging,74.0,,,69.67073183195343
Car 369,,,,60,,arrived,arrived,75.0,,,
Car 369,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),75.0,,0.0,
Car 393,,,,4,,arrived,arrived,76.0,,,
Car 393,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),76.0,,0.0,
Car 404,,,,1,,arrived,arrived,81.0,,,
Car 55,50.0,40,28,,,done,done charging,81.0,,,89.25774207314022
Car 404,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),81.0,,0.0,
Car 395,,,,71,,arrived,arrived,83.0,,,
Car 395,,72,5,,,start_charge,starting to charge at Charger 5 (fid=72),83.0,,0.0,
Car 250,,,,84,,arrived,arrived,86.0,,,
Car 250,,86,29,,,start_charge,starting to charge at Charger 29 (fid=86),86.0,,0.0,
Car 295,46.0,34,24,,,done,done charging,88.0,,,10.786084831836606
Car 346,,,,52,,arrived,arrived,91.0,,,
Car 346,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),91.0,,0.0,
Car 17,,,,30,,arrived,arrived,92.0,,,
Car 17,,31,25,,,start_charge,starting to charge at Charger 25 (fid=31),92.0,,0.0,
Car 446,91.0,72,5,,,done,done charging,93.0,,,0.0
Car 219,80.0,18,21,,,done,done charging,96.0,,,74.8362394097708
Car 113,,,,55,,arrived,arrived,99.0,,,
Car 113,,56,15,,,start_charge,starting to charge at Charger 15 (fid=56),99.0,,0.0,
Car 248,,,,8,,arrived,arrived,109.0,,,
Car 248,,78,19,,,start_charge,starting to charge at Charger 19 (fid=78),109.0,,0.0,
