car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 53,,,,73,,arrived,arrived,0.0,,,
Car 53,,54,5,,,start_charge,starting to charge at Charger 5 (fid=54),0.0,,0.0,
Car 624,,,,52,,arrived,arrived,2.0,,,
Car 624,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),2.0,,0.0,
Car 342,,,,3,,arrived,arrived,3.0,,,
Car 342,,53,12,,,start_charge,starting to charge at Charger 12 (fid=53),3.0,,0.0,
Car 612,,,,22,,arrived,arrived,4.0,,,
Car 734,,,,81,,arrived,arrived,4.0,,,
Car 612,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),4.0,,0.0,
Car 734,,116,9,,,start_charge,starting to charge at Charger 9 (fid=116),4.0,,0.0,
Car 120,,,,61,,arrived,arrived,5.0,,,
Car 711,,,,7,,arrived,arrived,5.0,,,
Car 120,,53,12,,,start_charge,starting to charge at Charger 12 (fid=53),5.0,,0.0,
Car 711,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),5.0,,0.0,
Car 523,,,,62,,arrived,arrived,10.0,,,
Car 523,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),10.0,,0.0,
Car 650,,,,23,,arrived,arrived,12.0,,,
Car 682,,,,15,,arrived,arrived,12.0,,,
Car 650,,46,7,,,start_charge,starting to charge at Charger 7 (fid=46),12.0,,0.0,
Car 682,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),12.0,,0.0,
Car 686,,,,29,,arrived,arrived,15.0,,,
Car 686,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),15.0,,0.0,
Car 332,,,,4,,arrived,arrived,20.0,,,
Car 332,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),20.0,,0.0,
Car 4,,,,91,,arrived,arrived,21.0,,,
Car 4,,82,13,,,start_charge,starting to charge at Charger 13 (fid=82),21.0,,0.0,
Car 94,,,,9,,arrived,arrived,27.0,,,
Car 94,,54,5,,,start_charge,starting to charge at Charger 5 (fid=54),27.0,,0.0,
Car 391,,,,37,,arrived,arrived,29.0,,,
Car 391,,54,5,,,start_charge,starting to charge at Charger 5 (fid=54),29.0,,0.0,
Car 384,,,,13,,arrived,arrived,30.0,,,
Car 384,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),30.0,,0.0,
Car 413,,,,37,,arrived,arrived,31.0,,,
Car 413,,54,5,,,start_charge,starting to charge at Charger 5 (fid=54),31.0,,0.0,
Car 318,,,,2,,arrived,arrived,32.0,,,
Car 318,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),32.0,,0.0,
Car 64,,,,73,,arrived,arrived,36.0,,,
Car 64,,54,5,,,start_charge,starting to charge at Charger 5 (fid=54),36.0,,0.0,
Car 555,,,,57,,arrived,arrived,38.0,,,
Car 242,,,,8,,arrived,arrived,40.0,,,
Car 242,,46,7,,,start_charge,starting to charge at Charger 7 (fid=46),40.0,,0.0,
Car 341,,,,27,,arrived,arrived,43.0,,,
Car 555,,,,,5,switch,"Charger 5 (fid=54) not available, trying Charger 6 (fid=72)",43.0,6,,
Car 341,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),43.0,,0.0,
Car 555,,72,6,,,start_charge,starting to charge at Charger 6 (fid=72),44.018516506115574,,5.0,
Car 199,,,,4,,arrived,arrived,50.0,,,
Car 199,,46,7,,,start_charge,starting to charge at Charger 7 (fid=46),50.0,,0.0,
Car 313,,,,37,,arrived,arrived,51.0,,,
Car 617,,,,15,,arrived,arrived,52.0,,,
Car 617,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),52.0,,0.0,
Car 99,,,,40,,arrived,arrived,54.0,,,
Car 99,,53,12,,,start_charge,starting to charge at Charger 12 (fid=53),54.0,,0.0,
Car 313,,,,,5,switch,"Charger 5 (fid=54) not available, trying Charger 7 (fid=46)",56.0,7,,
Car 313,,46,7,,,start_charge,starting to charge at Charger 7 (fid=46),57.663290075860445,,5.0,
Car 63,,,,73,,arrived,arrived,58.0,,,
Car 590,,,,22,,arrived,arrived,58.0,,,
Car 590,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),58.0,,0.0,
Car 63,,,,,5,switch,"Charger 5 (fid=54) not available, trying Charger 7 (fid=46)",63.0,7,,
Car 63,,46,7,,,start_charge,starting to charge at Charger 7 (fid=46),64.66329007586044,,5.0,
Car 56,,,,4,,arrived,arrived,66.0,,,
Car 612,65.0,19,3,,,done,done charging,69.0,,,23.909567499220447
