car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 52,,,,50,,arrived,arrived,100.0,,
Car 52,,11,7,,,start_charge,starting to charge at Charger 7 (fid=11),100.0,,
Car 99,,,,62,,arrived,arrived,117.0,,
Car 99,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 6 (fid=6)",118.0,6,
Car 99,,6,6,,,start_charge,starting to charge at Charger 6 (fid=6),120.16439613345322,,
Car 42,,,,23,,arrived,arrived,124.0,,
Car 42,,28,10,,,start_charge,starting to charge at Charger 10 (fid=28),124.0,,
Car 6,,,,44,,arrived,arrived,129.0,,
Car 6,,48,1,,,start_charge,starting to charge at Charger 1 (fid=48),129.0,,
Car 92,,,,58,,arrived,arrived,135.0,,
Car 92,,91,5,,,start_charge,starting to charge at Charger 5 (fid=91),135.0,,
Car 89,,,,3,,arrived,arrived,153.0,,
Car 89,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 6 (fid=6)",154.0,6,
Car 89,,,,,6,switch,"Charger 6 (fid=6) not available, trying Charger 3 (fid=17)",157.1643961334532,3,
Car 89,,17,3,,,start_charge,starting to charge at Charger 3 (fid=17),159.3458508907511,,
Car 52,70.0,11,7,,,done,done charging,170.0,,287.450533701729
Car 88,,,,21,,arrived,arrived,171.0,,
Car 88,,25,4,,,start_charge,starting to charge at Charger 4 (fid=25),171.0,,
Car 99,51.0,6,6,,,done,done charging,171.16439613345324,,195.3635926239782
Car 34,,,,73,,arrived,arrived,174.0,,
Car 34,,11,7,,,start_charge,starting to charge at Charger 7 (fid=11),174.0,,
Car 2,,,,55,,arrived,arrived,183.0,,
Car 2,,18,8,,,start_charge,starting to charge at Charger 8 (fid=18),183.0,,
Car 6,57.0,48,1,,,done,done charging,186.0,,101.9024775072689
Car 42,71.0,28,10,,,done,done charging,195.0,,134.22665879943023
Car 96,,,,60,,arrived,arrived,204.0,,
Car 96,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 6 (fid=6)",205.0,6,
Car 96,,6,6,,,start_charge,starting to charge at Charger 6 (fid=6),207.1643961334532,,
Car 7,,,,73,,arrived,arrived,220.0,,
Car 88,49.0,25,4,,,done,done charging,220.0,,257.9101708937861
Car 92,86.0,91,5,,,done,done charging,221.0,,204.5536885812792
Car 7,,,,,7,switch,"Charger 7 (fid=11) not available, trying Charger 11 (fid=65)",221.0,11,
Car 34,49.0,11,7,,,done,done charging,223.0,,173.53830834201761
