car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 172,,,,62,,arrived,arrived,2.0,,,
Car 172,,62,23,,,start_charge,starting to charge at Charger 23 (fid=62),2.0,,0.0,
Car 167,,,,41,,arrived,arrived,3.0,,,
Car 230,,,,69,,arrived,arrived,3.0,,,
Car 311,,,,73,,arrived,arrived,3.0,,,
Car 167,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),3.0,,0.0,
Car 230,,68,15,,,start_charge,starting to charge at Charger 15 (fid=68),3.0,,0.0,
Car 311,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),3.0,,0.0,
Car 326,,,,86,,arrived,arrived,5.0,,,
Car 326,,84,8,,,start_charge,starting to charge at Charger 8 (fid=84),5.0,,0.0,
Car 294,,,,8,,arrived,arrived,6.0,,,
Car 294,,8,24,,,start_charge,starting to charge at Charger 24 (fid=8),6.0,,0.0,
Car 354,,,,63,,arrived,arrived,8.0,,,
Car 491,,,,3,,arrived,arrived,8.0,,,
Car 354,,63,18,,,start_charge,starting to charge at Charger 18 (fid=63),8.0,,0.0,
Car 491,,117,7,,,start_charge,starting to charge at Charger 7 (fid=117),8.0,,0.0,
Car 324,,,,67,,arrived,arrived,12.0,,,
Car 324,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),12.0,,0.0,
Car 201,,,,82,,arrived,arrived,14.0,,,
Car 201,,84,8,,,start_charge,starting to charge at Charger 8 (fid=84),14.0,,0.0,
Car 312,,,,9,,arrived,arrived,15.0,,,
Car 448,,,,4,,arrived,arrived,15.0,,,
Car 312,,8,24,,,start_charge,starting to charge at Charger 24 (fid=8),15.0,,0.0,
Car 448,,4,17,,,start_charge,starting to charge at Charger 17 (fid=4),15.0,,0.0,
Car 403,,,,15,,arrived,arrived,18.0,,,
Car 403,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 153,,,,37,,arrived,arrived,19.0,,,
Car 153,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),19.0,,0.0,
Car 175,,,,37,,arrived,arrived,21.0,,,
Car 175,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),21.0,,0.0,
Car 449,,,,7,,arrived,arrived,23.0,,,
Car 449,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 44,,,,20,,arrived,arrived,32.0,,,
Car 44,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),32.0,,0.0,
Car 195,,,,37,,arrived,arrived,35.0,,,
Car 195,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),35.0,,0.0,
Car 61,,,,31,,arrived,arrived,37.0,,,
