car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 738,,,,4,,arrived,arrived,0.0,,,
Car 738,,60,16,,,start_charge,starting to charge at Charger 16 (fid=60),0.0,,0.0,
Car 70,,,,62,,arrived,arrived,2.0,,,
Car 70,,60,16,,,start_charge,starting to charge at Charger 16 (fid=60),2.0,,0.0,
Car 65,,,,41,,arrived,arrived,3.0,,,
Car 128,,,,69,,arrived,arrived,3.0,,,
Car 209,,,,73,,arrived,arrived,3.0,,,
Car 65,,28,15,,,start_charge,starting to charge at Charger 15 (fid=28),3.0,,0.0,
Car 128,,69,13,,,start_charge,starting to charge at Charger 13 (fid=69),3.0,,0.0,
Car 209,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),3.0,,0.0,
Car 224,,,,86,,arrived,arrived,5.0,,,
Car 224,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),5.0,,0.0,
Car 192,,,,8,,arrived,arrived,6.0,,,
Car 630,,,,46,,arrived,arrived,6.0,,,
Car 192,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),6.0,,0.0,
Car 630,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),6.0,,0.0,
Car 252,,,,63,,arrived,arrived,8.0,,,
Car 389,,,,3,,arrived,arrived,8.0,,,
Car 252,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),8.0,,0.0,
Car 389,,12,10,,,start_charge,starting to charge at Charger 10 (fid=12),8.0,,0.0,
Car 222,,,,67,,arrived,arrived,12.0,,,
Car 222,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),12.0,,0.0,
Car 422,,,,4,,arrived,arrived,13.0,,,
Car 728,,,,27,,arrived,arrived,13.0,,,
Car 422,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),13.0,,0.0,
Car 728,,28,21,,,start_charge,starting to charge at Charger 21 (fid=28),13.0,,0.0,
Car 99,,,,82,,arrived,arrived,14.0,,,
Car 99,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),14.0,,0.0,
Car 210,,,,9,,arrived,arrived,15.0,,,
Car 346,,,,4,,arrived,arrived,15.0,,,
Car 210,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),15.0,,0.0,
Car 346,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),15.0,,0.0,
Car 301,,,,15,,arrived,arrived,18.0,,,
Car 633,,,,54,,arrived,arrived,18.0,,,
Car 301,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 633,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 51,,,,37,,arrived,arrived,19.0,,,
Car 51,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),19.0,,0.0,
Car 520,,,,118,,arrived,arrived,20.0,,,
Car 520,,83,14,,,start_charge,starting to charge at Charger 14 (fid=83),20.0,,0.0,
Car 73,,,,37,,arrived,arrived,21.0,,,
Car 73,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),21.0,,0.0,
Car 347,,,,7,,arrived,arrived,23.0,,,
Car 347,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 515,,,,76,,arrived,arrived,28.0,,,
Car 515,,83,14,,,start_charge,starting to charge at Charger 14 (fid=83),28.0,,0.0,
Car 521,,,,50,,arrived,arrived,29.0,,,
Car 521,,60,16,,,start_charge,starting to charge at Charger 16 (fid=60),29.0,,0.0,
Car 468,,,,69,,arrived,arrived,34.0,,,
Car 468,,69,13,,,start_charge,starting to charge at Charger 13 (fid=69),34.0,,0.0,
Car 93,,,,37,,arrived,arrived,35.0,,,
Car 93,,73,6,,,start_charge,starting to charge at Charger 6 (fid=73),35.0,,0.0,
Car 715,,,,78,,arrived,arrived,37.0,,,
Car 715,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),37.0,,0.0,
Car 2,,,,17,,arrived,arrived,40.0,,,
Car 352,,,,38,,arrived,arrived,40.0,,,
Car 2,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),40.0,,0.0,
Car 352,,4,11,,,start_charge,starting to charge at Charger 11 (fid=4),40.0,,0.0,
Car 449,,,,62,,arrived,arrived,44.0,,,
Car 449,,60,16,,,start_charge,starting to charge at Charger 16 (fid=60),44.0,,0.0,
Car 417,,,,19,,arrived,arrived,45.0,,,
Car 417,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),45.0,,0.0,
Car 415,,,,88,,arrived,arrived,47.0,,,
Car 415,,89,9,,,start_charge,starting to charge at Charger 9 (fid=89),47.0,,0.0,
Car 157,,,,64,,arrived,arrived,52.0,,,
Car 571,,,,27,,arrived,arrived,52.0,,,
Car 157,,58,18,,,start_charge,starting to charge at Charger 18 (fid=58),52.0,,0.0,
Car 571,,28,21,,,start_charge,starting to charge at Charger 21 (fid=28),52.0,,0.0,
Car 302,,,,32,,arrived,arrived,53.0,,,
Car 302,,35,19,,,start_charge,starting to charge at Charger 19 (fid=35),53.0,,0.0,
Car 216,,,,15,,arrived,arrived,54.0,,,
Car 486,,,,34,,arrived,arrived,54.0,,,
