car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 172,,,,8,,arrived,,arrived,1.0,,
Car 296,,,,39,,arrived,,arrived,1.0,,
Car 172,,8,14,,,start_charge,,starting to charge at Charger 14 (fid=8),1.0,,
Car 296,,39,1,,,start_charge,,starting to charge at Charger 1 (fid=39),1.0,,
Car 285,,,,24,,arrived,,arrived,5.0,,
Car 285,,47,18,,,start_charge,,starting to charge at Charger 18 (fid=47),5.0,,
Car 222,,,,51,,arrived,,arrived,11.0,,
Car 222,,51,4,,,start_charge,,starting to charge at Charger 4 (fid=51),11.0,,
Car 77,,,,34,,arrived,,arrived,21.0,,
Car 77,,36,19,,,start_charge,,starting to charge at Charger 19 (fid=36),21.0,,
Car 123,,,,29,,arrived,,arrived,26.0,,
Car 123,,,,,19,switch,,"Charger 19 (fid=36) not available, trying Charger 15 (fid=29)",27.0,15,
Car 123,,29,15,,,start_charge,,starting to charge at Charger 15 (fid=29),27.542203396547137,,
Car 216,,,,4,,arrived,,arrived,43.0,,
Car 216,,52,10,,,start_charge,,starting to charge at Charger 10 (fid=52),43.0,,
Car 199,,,,85,,arrived,,arrived,55.0,,
Car 285,50.0,47,18,,,done,,done charging,55.0,,172.87037933441727
Car 199,,,,,10,switch,,"Charger 10 (fid=52) not available, trying Charger 7 (fid=12)",56.0,7,
Car 199,,12,7,,,start_charge,,starting to charge at Charger 7 (fid=12),58.28090038754441,,
Car 187,,,,45,,arrived,,arrived,61.0,,
Car 187,,62,5,,,start_charge,,starting to charge at Charger 5 (fid=62),61.0,,
Car 296,61.0,39,1,,,done,,done charging,62.0,,52.906494900102736
Car 136,,,,33,,arrived,,arrived,65.0,,
Car 237,,,,61,,arrived,,arrived,65.0,,
Car 136,,47,18,,,start_charge,,starting to charge at Charger 18 (fid=47),65.0,,
Car 237,,39,1,,,start_charge,,starting to charge at Charger 1 (fid=39),65.0,,
Car 284,,,,58,,arrived,,arrived,67.0,,
Car 284,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 10 (fid=52)",68.0,10,
Car 177,,,,19,,arrived,,arrived,69.0,,
Car 177,,20,6,,,start_charge,,starting to charge at Charger 6 (fid=20),69.0,,
Car 73,,,,77,,arrived,,arrived,70.0,,
Car 174,,,,2,,arrived,,arrived,70.0,,
Car 73,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 5 (fid=62)",71.0,5,
Car 174,,,,,10,switch,,"Charger 10 (fid=52) not available, trying Charger 7 (fid=12)",71.0,7,
