car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 113,,,,25,,arrived,arrived,0.0,,,
Car 420,,,,53,,arrived,arrived,0.0,,,
Car 113,,25,13,,,start_charge,starting to charge at Charger 13 (fid=25),0.0,,0.0,
Car 420,,59,10,,,start_charge,starting to charge at Charger 10 (fid=59),0.0,,0.0,
Car 1307,,,,37,,arrived,arrived,1.0,,,
Car 1307,,37,24,,,start_charge,starting to charge at Charger 24 (fid=37),1.0,,0.0,
Car 957,,,,25,,arrived,arrived,2.0,,,
Car 1282,,,,66,,arrived,arrived,2.0,,,
Car 957,,25,29,,,start_charge,starting to charge at Charger 29 (fid=25),2.0,,0.0,
Car 1282,,61,21,,,start_charge,starting to charge at Charger 21 (fid=61),2.0,,0.0,
Car 6,,,,54,,arrived,arrived,3.0,,,
Car 6,,32,6,,,start_charge,starting to charge at Charger 6 (fid=32),3.0,,0.0,
Car 209,,,,25,,arrived,arrived,5.0,,,
Car 277,,,,21,,arrived,arrived,5.0,,,
Car 209,,25,13,,,start_charge,starting to charge at Charger 13 (fid=25),5.0,,0.0,
Car 277,,118,14,,,start_charge,starting to charge at Charger 14 (fid=118),5.0,,0.0,
Car 802,,,,38,,arrived,arrived,6.0,,,
Car 802,,4,15,,,start_charge,starting to charge at Charger 15 (fid=4),6.0,,0.0,
Car 829,,,,57,,arrived,arrived,7.0,,,
Car 829,,70,22,,,start_charge,starting to charge at Charger 22 (fid=70),7.0,,0.0,
Car 353,,,,76,,arrived,arrived,8.0,,,
Car 353,,85,16,,,start_charge,starting to charge at Charger 16 (fid=85),8.0,,0.0,
Car 39,,,,86,,arrived,arrived,9.0,,,
Car 227,,,,38,,arrived,arrived,9.0,,,
Car 1027,,,,29,,arrived,arrived,9.0,,,
Car 39,,85,16,,,start_charge,starting to charge at Charger 16 (fid=85),9.0,,0.0,
Car 227,,4,15,,,start_charge,starting to charge at Charger 15 (fid=4),9.0,,0.0,
Car 1027,,34,17,,,start_charge,starting to charge at Charger 17 (fid=34),9.0,,0.0,
Car 715,,,,37,,arrived,arrived,12.0,,,
Car 715,,37,24,,,start_charge,starting to charge at Charger 24 (fid=37),12.0,,0.0,
Car 1501,,,,38,,arrived,arrived,13.0,,,
Car 1501,,4,15,,,start_charge,starting to charge at Charger 15 (fid=4),13.0,,0.0,
Car 558,,,,62,,arrived,arrived,14.0,,,
Car 558,,45,19,,,start_charge,starting to charge at Charger 19 (fid=45),14.0,,0.0,
Car 1473,,,,62,,arrived,arrived,16.0,,,
Car 1473,,45,19,,,start_charge,starting to charge at Charger 19 (fid=45),16.0,,0.0,
Car 43,,,,124,,arrived,arrived,17.0,,,
Car 300,,,,46,,arrived,arrived,17.0,,,
Car 775,,,,77,,arrived,arrived,17.0,,,
Car 1254,,,,64,,arrived,arrived,17.0,,,
Car 43,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),17.0,,0.0,
Car 300,,42,7,,,start_charge,starting to charge at Charger 7 (fid=42),17.0,,0.0,
Car 775,,4,26,,,start_charge,starting to charge at Charger 26 (fid=4),17.0,,0.0,
Car 1254,,5,23,,,start_charge,starting to charge at Charger 23 (fid=5),17.0,,0.0,
Car 1009,,,,26,,arrived,arrived,18.0,,,
Car 1009,,25,13,,,start_charge,starting to charge at Charger 13 (fid=25),18.0,,0.0,
Car 748,,,,5,,arrived,arrived,19.0,,,
Car 748,,4,15,,,start_charge,starting to charge at Charger 15 (fid=4),19.0,,0.0,
Car 1334,,,,31,,arrived,arrived,20.0,,,
Car 1334,,32,6,,,start_charge,starting to charge at Charger 6 (fid=32),20.0,,0.0,
Car 695,,,,75,,arrived,arrived,21.0,,,
