car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 60,,,,77,,arrived,arrived,2.0,,,
Car 60,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),2.0,,0.0,
Car 354,,,,78,,arrived,arrived,5.0,,,
Car 354,,10,9,,,start_charge,starting to charge at Charger 9 (fid=10),5.0,,0.0,
Car 181,,,,62,,arrived,arrived,7.0,,,
Car 181,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),7.0,,0.0,
Car 283,,,,37,,arrived,arrived,8.0,,,
Car 283,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),8.0,,0.0,
Car 318,,,,73,,arrived,arrived,11.0,,,
Car 491,,,,27,,arrived,arrived,11.0,,,
Car 318,,10,9,,,start_charge,starting to charge at Charger 9 (fid=10),11.0,,0.0,
Car 491,,42,16,,,start_charge,starting to charge at Charger 16 (fid=42),11.0,,0.0,
Car 77,,,,77,,arrived,arrived,13.0,,,
Car 77,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),13.0,,0.0,
Car 67,,,,56,,arrived,arrived,21.0,,,
Car 67,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),21.0,,0.0,
Car 143,,,,81,,arrived,arrived,23.0,,,
Car 143,,3,7,,,start_charge,starting to charge at Charger 7 (fid=3),23.0,,0.0,
Car 17,,,,15,,arrived,arrived,24.0,,,
Car 17,,15,17,,,start_charge,starting to charge at Charger 17 (fid=15),24.0,,0.0,
Car 235,,,,62,,arrived,arrived,25.0,,,
Car 235,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),25.0,,0.0,
Car 159,,,,5,,arrived,arrived,30.0,,,
Car 362,,,,66,,arrived,arrived,30.0,,,
Car 159,,15,17,,,start_charge,starting to charge at Charger 17 (fid=15),30.0,,0.0,
Car 362,,66,8,,,start_charge,starting to charge at Charger 8 (fid=66),30.0,,0.0,
Car 219,,,,5,,arrived,arrived,45.0,,,
Car 219,,15,17,,,start_charge,starting to charge at Charger 17 (fid=15),45.0,,0.0,
Car 107,,,,83,,arrived,arrived,49.0,,,
Car 107,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),49.0,,0.0,
Car 191,,,,90,,arrived,arrived,52.0,,,
Car 60,50.0,77,5,,,done,done charging,52.0,,,0.0
Car 191,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),52.0,,0.0,
Car 181,47.0,77,5,,,done,done charging,54.0,,,89.40588072381003
Car 488,,,,85,,arrived,arrived,56.0,,,
Car 488,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),56.0,,0.0,
Car 26,,,,80,,arrived,arrived,59.0,,,
Car 283,51.0,4,14,,,done,done charging,59.0,,,101.07430903055587
Car 26,,15,13,,,start_charge,starting to charge at Charger 13 (fid=15),59.0,,0.0,
Car 99,,,,63,,arrived,arrived,62.0,,,
Car 99,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),62.0,,0.0,
Car 67,45.0,19,3,,,done,done charging,66.0,,,47.45420779023396
Car 260,,,,4,,arrived,arrived,67.0,,,
Car 260,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),67.0,,0.0,
Car 215,,,,21,,arrived,arrived,69.0,,,
Car 215,,22,6,,,start_charge,starting to charge at Charger 6 (fid=22),69.0,,0.0,
Car 498,,,,14,,arrived,arrived,73.0,,,
Car 498,,32,15,,,start_charge,starting to charge at Charger 15 (fid=32),73.0,,0.0,
Car 142,,,,61,,arrived,arrived,78.0,,,
Car 330,,,,27,,arrived,arrived,78.0,,,
Car 142,,66,8,,,start_charge,starting to charge at Charger 8 (fid=66),78.0,,0.0,
