car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 346,,,,72,,arrived,arrived,2.0,,,
Car 346,,72,12,,,start_charge,starting to charge at Charger 12 (fid=72),2.0,,0.0,
Car 67,,,,8,,arrived,arrived,6.0,,,
Car 67,,5,17,,,start_charge,starting to charge at Charger 17 (fid=5),6.0,,0.0,
Car 37,,,,17,,arrived,arrived,13.0,,,
Car 37,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),13.0,,0.0,
Car 119,,,,54,,arrived,arrived,16.0,,,
Car 119,,16,7,,,start_charge,starting to charge at Charger 7 (fid=16),16.0,,0.0,
Car 688,,,,62,,arrived,arrived,21.0,,,
Car 688,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),21.0,,0.0,
Car 443,,,,33,,arrived,arrived,24.0,,,
Car 443,,72,12,,,start_charge,starting to charge at Charger 12 (fid=72),24.0,,0.0,
Car 752,,,,47,,arrived,arrived,34.0,,,
Car 752,,34,10,,,start_charge,starting to charge at Charger 10 (fid=34),34.0,,0.0,
Car 263,,,,45,,arrived,arrived,35.0,,,
Car 263,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),35.0,,0.0,
Car 180,,,,50,,arrived,arrived,38.0,,,
Car 180,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),38.0,,0.0,
Car 440,,,,118,,arrived,arrived,39.0,,,
Car 440,,118,15,,,start_charge,starting to charge at Charger 15 (fid=118),39.0,,0.0,
Car 195,,,,30,,arrived,arrived,42.0,,,
Car 195,,34,10,,,start_charge,starting to charge at Charger 10 (fid=34),42.0,,0.0,
Car 715,,,,25,,arrived,arrived,46.0,,,
Car 755,,,,45,,arrived,arrived,46.0,,,
Car 715,,34,10,,,start_charge,starting to charge at Charger 10 (fid=34),46.0,,0.0,
Car 755,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),46.0,,0.0,
Car 312,,,,52,,arrived,arrived,47.0,,,
Car 312,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),47.0,,0.0,
Car 268,,,,60,,arrived,arrived,48.0,,,
Car 642,,,,62,,arrived,arrived,48.0,,,
Car 268,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),48.0,,0.0,
Car 570,,,,50,,arrived,arrived,50.0,,,
Car 642,,,,,11,switch,"Charger 11 (fid=62) not available, trying Charger 7 (fid=16)",53.0,7,,
Car 642,,16,7,,,start_charge,starting to charge at Charger 7 (fid=16),54.822986035358646,,5.0,
Car 337,,,,32,,arrived,arrived,55.0,,,
Car 570,,,,,11,switch,"Charger 11 (fid=62) not available, trying Charger 0 (fid=1)",55.0,0,,
Car 337,,34,10,,,start_charge,starting to charge at Charger 10 (fid=34),55.0,,0.0,
Car 741,,,,31,,arrived,arrived,56.0,,,
Car 741,,34,10,,,start_charge,starting to charge at Charger 10 (fid=34),56.0,,0.0,
Car 654,,,,51,,arrived,arrived,57.0,,,
Car 654,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),57.0,,0.0,
Car 570,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),57.4424456839572,,5.0,
Car 348,,,,118,,arrived,arrived,63.0,,,
Car 348,,118,15,,,start_charge,starting to charge at Charger 15 (fid=118),63.0,,0.0,
Car 303,,,,14,,arrived,arrived,66.0,,,
Car 303,,16,7,,,start_charge,starting to charge at Charger 7 (fid=16),66.0,,0.0,
Car 688,48.0,62,11,,,done,done charging,69.0,,,0.0
Car 487,,,,60,,arrived,arrived,74.0,,,
Car 67,68.0,5,17,,,done,done charging,74.0,,,137.40095604107128
Car 487,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),74.0,,0.0,
Car 269,,,,60,,arrived,arrived,75.0,,,
Car 293,,,,4,,arrived,arrived,76.0,,,
Car 453,,,,73,,arrived,arrived,77.0,,,
Car 453,,5,17,,,start_charge,starting to charge at Charger 17 (fid=5),77.0,,0.0,
Car 269,,,,,11,switch,"Charger 11 (fid=62) not available, trying Charger 7 (fid=16)",80.0,7,,
Car 304,,,,1,,arrived,arrived,81.0,,,
