car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 175,,,,8,,arrived,,arrived,1.0,,
Car 299,,,,39,,arrived,,arrived,1.0,,
Car 175,,9,8,,,start_charge,,starting to charge at Charger 8 (fid=9),1.0,,
Car 299,,39,1,,,start_charge,,starting to charge at Charger 1 (fid=39),1.0,,
Car 288,,,,24,,arrived,,arrived,5.0,,
Car 288,,4,3,,,start_charge,,starting to charge at Charger 3 (fid=4),5.0,,
Car 225,,,,51,,arrived,,arrived,11.0,,
Car 225,,51,4,,,start_charge,,starting to charge at Charger 4 (fid=51),11.0,,
Car 80,,,,34,,arrived,,arrived,21.0,,
Car 80,,31,0,,,start_charge,,starting to charge at Charger 0 (fid=31),21.0,,
Car 126,,,,29,,arrived,,arrived,26.0,,
Car 126,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 2 (fid=14)",27.0,2,
Car 126,,14,2,,,start_charge,,starting to charge at Charger 2 (fid=14),27.47542490521976,,
Car 219,,,,4,,arrived,,arrived,43.0,,
Car 219,,62,5,,,start_charge,,starting to charge at Charger 5 (fid=62),43.0,,
Car 202,,,,85,,arrived,,arrived,55.0,,
Car 288,50.0,4,3,,,done,,done charging,55.0,,250.94265816411163
Car 202,,12,7,,,start_charge,,starting to charge at Charger 7 (fid=12),55.0,,
Car 190,,,,45,,arrived,,arrived,61.0,,
Car 299,61.0,39,1,,,done,,done charging,62.0,,52.906494900102736
Car 190,,,,,5,switch,,"Charger 5 (fid=62) not available, trying Charger 8 (fid=9)",62.0,8,
Car 139,,,,33,,arrived,,arrived,65.0,,
Car 240,,,,61,,arrived,,arrived,65.0,,
Car 139,,20,6,,,start_charge,,starting to charge at Charger 6 (fid=20),65.0,,
Car 240,,39,1,,,start_charge,,starting to charge at Charger 1 (fid=39),65.0,,
Car 190,,,,,8,switch,,"Charger 8 (fid=9) not available, trying Charger 4 (fid=51)",65.39168686632422,4,
Car 287,,,,58,,arrived,,arrived,67.0,,
Car 287,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 7 (fid=12)",68.0,7,
Car 180,,,,19,,arrived,,arrived,69.0,,
Car 76,,,,77,,arrived,,arrived,70.0,,
Car 177,,,,2,,arrived,,arrived,70.0,,
Car 180,,,,,6,switch,,"Charger 6 (fid=20) not available, trying Charger 2 (fid=14)",70.0,2,
Car 190,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 1 (fid=39)",70.5564577657695,1,
Car 76,,,,,4,switch,,"Charger 4 (fid=51) not available, trying Charger 5 (fid=62)",71.0,5,
Car 177,,,,,7,switch,,"Charger 7 (fid=12) not available, trying Charger 4 (fid=51)",71.0,4,
Car 180,,,,,2,switch,,"Charger 2 (fid=14) not available, trying Charger 0 (fid=31)",72.68783674954695,0,
