car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 709,,,,33,,arrived,arrived,0.0,,,
Car 709,,33,8,,,start_charge,starting to charge at Charger 8 (fid=33),0.0,,0.0,
Car 543,,,,80,,arrived,arrived,2.0,,,
Car 543,,15,15,,,start_charge,starting to charge at Charger 15 (fid=15),2.0,,0.0,
Car 303,,,,54,,arrived,arrived,3.0,,,
Car 303,,57,9,,,start_charge,starting to charge at Charger 9 (fid=57),3.0,,0.0,
Car 480,,,,5,,arrived,arrived,5.0,,,
Car 749,,,,18,,arrived,arrived,5.0,,,
Car 480,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),5.0,,0.0,
Car 749,,68,10,,,start_charge,starting to charge at Charger 10 (fid=68),5.0,,0.0,
Car 55,,,,53,,arrived,arrived,6.0,,,
Car 55,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),6.0,,0.0,
Car 301,,,,11,,arrived,arrived,9.0,,,
Car 715,,,,9,,arrived,arrived,9.0,,,
Car 301,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),9.0,,0.0,
Car 715,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),9.0,,0.0,
Car 633,,,,12,,arrived,arrived,14.0,,,
Car 633,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),14.0,,0.0,
Car 498,,,,4,,arrived,arrived,16.0,,,
Car 498,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),16.0,,0.0,
Car 241,,,,9,,arrived,arrived,21.0,,,
Car 437,,,,32,,arrived,arrived,21.0,,,
Car 514,,,,63,,arrived,arrived,21.0,,,
Car 241,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),21.0,,0.0,
Car 437,,27,17,,,start_charge,starting to charge at Charger 17 (fid=27),21.0,,0.0,
Car 514,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),21.0,,0.0,
Car 436,,,,15,,arrived,arrived,23.0,,,
Car 436,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 664,,,,22,,arrived,arrived,26.0,,,
Car 664,,20,12,,,start_charge,starting to charge at Charger 12 (fid=20),26.0,,0.0,
Car 97,,,,45,,arrived,arrived,27.0,,,
Car 97,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),27.0,,0.0,
Car 475,,,,61,,arrived,arrived,29.0,,,
Car 475,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),29.0,,0.0,
Car 22,,,,57,,arrived,arrived,31.0,,,
Car 361,,,,18,,arrived,arrived,31.0,,,
Car 22,,57,9,,,start_charge,starting to charge at Charger 9 (fid=57),31.0,,0.0,
Car 361,,68,10,,,start_charge,starting to charge at Charger 10 (fid=68),31.0,,0.0,
Car 104,,,,37,,arrived,arrived,32.0,,,
Car 104,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),32.0,,0.0,
Car 591,,,,37,,arrived,arrived,35.0,,,
Car 591,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),35.0,,0.0,
Car 464,,,,18,,arrived,arrived,37.0,,,
Car 464,,68,10,,,start_charge,starting to charge at Charger 10 (fid=68),37.0,,0.0,
Car 470,,,,61,,arrived,arrived,42.0,,,
Car 470,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),42.0,,0.0,
Car 431,,,,73,,arrived,arrived,43.0,,,
Car 431,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),43.0,,0.0,
Car 404,,,,85,,arrived,arrived,46.0,,,
Car 404,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),46.0,,0.0,
Car 179,,,,51,,arrived,arrived,48.0,,,
Car 179,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),48.0,,0.0,
Car 313,,,,69,,arrived,arrived,49.0,,,
Car 373,,,,9,,arrived,arrived,49.0,,,
Car 313,,68,10,,,start_charge,starting to charge at Charger 10 (fid=68),49.0,,0.0,
Car 373,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),49.0,,0.0,
Car 45,,,,25,,arrived,arrived,50.0,,,
Car 45,,115,16,,,start_charge,starting to charge at Charger 16 (fid=115),50.0,,0.0,
Car 247,,,,83,,arrived,arrived,52.0,,,
Car 247,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),52.0,,0.0,
Car 165,,,,37,,arrived,arrived,53.0,,,
Car 684,,,,39,,arrived,arrived,53.0,,,
Car 165,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),53.0,,0.0,
Car 684,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),53.0,,0.0,
Car 191,,,,43,,arrived,arrived,54.0,,,
Car 191,,27,17,,,start_charge,starting to charge at Charger 17 (fid=27),54.0,,0.0,
Car 64,,,,62,,arrived,arrived,55.0,,,
Car 501,,,,35,,arrived,arrived,55.0,,,
Car 723,,,,58,,arrived,arrived,55.0,,,
Car 64,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),55.0,,0.0,
Car 501,,35,14,,,start_charge,starting to charge at Charger 14 (fid=35),55.0,,0.0,
Car 504,,,,4,,arrived,arrived,56.0,,,
Car 504,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),56.0,,0.0,
Car 723,,,,,1,switch,"Charger 1 (fid=7) not available, trying Charger 0 (fid=1)",60.0,0,,
Car 723,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),60.945224123430386,,5.0,
Car 115,,,,52,,arrived,arrived,61.0,,,
Car 221,,,,45,,arrived,arrived,63.0,,,
Car 221,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),63.0,,0.0,
Car 621,,,,18,,arrived,arrived,66.0,,,
Car 115,,,,,1,switch,"Charger 1 (fid=7) not available, trying Charger 0 (fid=1)",66.0,0,,
Car 621,,68,10,,,start_charge,starting to charge at Charger 10 (fid=68),66.0,,0.0,
Car 715,58.0,9,7,,,done,done charging,67.0,,,0.0
Car 498,54.0,1,0,,,done,done charging,70.0,,,103.04602253846483
Car 241,49.0,9,7,,,done,done charging,70.0,,,0.0
Car 115,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),70.0,,8.054775876569622,
Car 395,,,,8,,arrived,arrived,71.0,,,
Car 55,66.0,7,1,,,done,done charging,72.0,,,130.2352763309238
Car 303,70.0,57,9,,,done,done charging,73.0,,,44.57710314722751
Car 514,53.0,63,11,,,done,done charging,74.0,,,0.0
Car 395,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),74.0,,3.0,
Car 175,,,,1,,arrived,arrived,75.0,,,
Car 534,,,,73,,arrived,arrived,76.0,,,
Car 437,55.0,27,17,,,done,done charging,76.0,,,14.641506821363903
Car 480,74.0,7,1,,,done,done charging,79.0,,,200.87575414171835
Car 3,,,,31,,arrived,arrived,80.0,,,
Car 255,,,,51,,arrived,arrived,80.0,,,
Car 175,,,,,0,switch,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",80.0,1,,
Car 3,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),80.0,,0.0,
Car 175,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),80.94522412343038,,5.0,
Car 534,,,,,11,switch,"Charger 11 (fid=63) not available, trying Charger 7 (fid=9)",81.0,7,,
Car 534,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),82.56289415147708,,5.0,
Car 53,,,,58,,arrived,arrived,85.0,,,
Car 123,,,,8,,arrived,arrived,85.0,,,
Car 255,,,,,0,switch,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",85.0,1,,
Car 53,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),85.0,,0.0,
Car 633,72.0,1,0,,,done,done charging,86.0,,,90.63231188161029
Car 658,,,,4,,arrived,arrived,87.0,,,
Car 658,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),87.0,,0.0,
Car 126,,,,35,,arrived,arrived,88.0,,,
Car 709,88.0,33,8,,,done,done charging,88.0,,,0.0
Car 126,,35,14,,,start_charge,starting to charge at Charger 14 (fid=35),88.0,,0.0,
Car 300,,,,1,,arrived,arrived,89.0,,,
Car 344,,,,6,,arrived,arrived,89.0,,,
Car 546,,,,75,,arrived,arrived,89.0,,,
Car 470,47.0,61,6,,,done,done charging,89.0,,,0.0
Car 344,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),89.0,,0.0,
Car 155,,,,42,,arrived,arrived,90.0,,,
Car 180,,,,22,,arrived,arrived,90.0,,,
Car 464,53.0,68,10,,,done,done charging,90.0,,,34.44830939249344
Car 123,,,,,11,switch,"Charger 11 (fid=63) not available, trying Charger 7 (fid=9)",90.0,7,,
Car 155,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),90.0,,0.0,
Car 180,,20,12,,,start_charge,starting to charge at Charger 12 (fid=20),90.0,,0.0,
Car 255,,,,,1,switch,"Charger 1 (fid=7) not available, trying Charger 6 (fid=61)",90.94522412343038,6,,
Car 123,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),91.56289415147708,,5.0,
Car 442,,,,75,,arrived,arrived,92.0,,,
Car 749,88.0,68,10,,,done,done charging,93.0,,,34.44830939249344
Car 22,62.0,57,9,,,done,done charging,93.0,,,0.0
Car 300,,,,,0,switch,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",94.0,1,,
Car 546,,,,,1,switch,"Charger 1 (fid=7) not available, trying Charger 0 (fid=1)",94.0,0,,
Car 255,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),94.65688668643253,,10.0,
Car 404,49.0,7,1,,,done,done charging,95.0,,,169.34619099642447
Car 442,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),95.0,,3.0,
Car 475,67.0,61,6,,,done,done charging,96.0,,,0.0
Car 296,,,,60,,arrived,arrived,99.0,,,
Car 407,,,,77,,arrived,arrived,99.0,,,
Car 296,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),99.0,,0.0,
Car 300,,,,,1,switch,"Charger 1 (fid=7) not available, trying Charger 15 (fid=15)",99.94522412343038,15,,
Car 546,,,,,0,switch,"Charger 0 (fid=1) not available, trying Charger 6 (fid=61)",99.94522412343038,6,,
Car 543,98.0,15,15,,,done,done charging,100.0,,,61.645175788545046
Car 664,76.0,20,12,,,done,done charging,102.0,,,10.778708271420314
Car 45,52.0,115,16,,,done,done charging,102.0,,,33.06969543251569
Car 300,,15,15,,,start_charge,starting to charge at Charger 15 (fid=15),103.02806127067001,,10.0,
Car 546,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),103.13453176570728,,10.0,
Car 74,,,,3,,arrived,arrived,104.0,,,
Car 407,,,,,0,switch,"Charger 0 (fid=1) not available, trying Charger 6 (fid=61)",104.0,6,,
Car 169,,,,56,,arrived,arrived,105.0,,,
Car 414,,,,23,,arrived,arrived,105.0,,,
Car 169,,57,9,,,start_charge,starting to charge at Charger 9 (fid=57),105.0,,0.0,
Car 414,,20,12,,,start_charge,starting to charge at Charger 12 (fid=20),105.0,,0.0,
Car 157,,,,61,,arrived,arrived,106.0,,,
Car 685,,,,63,,arrived,arrived,106.0,,,
Car 104,74.0,63,11,,,done,done charging,106.0,,,80.50333211118276
Car 685,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),106.0,,0.0,
Car 97,81.0,9,7,,,done,done charging,108.0,,,114.02942717125963
Car 74,,,,,0,switch,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",109.0,1,,
Car 571,,,,91,,arrived,arrived,111.0,,,
Car 157,,,,,6,switch,"Charger 6 (fid=61) not available, trying Charger 7 (fid=9)",111.0,7,,
Car 507,,,,73,,arrived,arrived,112.0,,,
Car 407,,,,,6,switch,"Charger 6 (fid=61) not available, trying Charger 2 (fid=17)",112.1893076422769,2,,
Car 157,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),112.32115314089853,,5.0,
Car 165,60.0,63,11,,,done,done charging,113.0,,,80.50333211118276
Car 507,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),113.0,,1.0,
Car 74,,,,,1,switch,"Charger 1 (fid=7) not available, trying Charger 15 (fid=15)",114.94522412343038,15,,
