car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 412,,,,41,,arrived,arrived,1.0,,,
Car 412,,26,11,,,start_charge,starting to charge at Charger 11 (fid=26),1.0,,0.0,
Car 204,,,,58,,arrived,arrived,3.0,,,
Car 204,,53,13,,,start_charge,starting to charge at Charger 13 (fid=53),3.0,,0.0,
Car 460,,,,60,,arrived,arrived,4.0,,,
Car 485,,,,116,,arrived,arrived,4.0,,,
Car 460,,77,14,,,start_charge,starting to charge at Charger 14 (fid=77),4.0,,0.0,
Car 485,,116,16,,,start_charge,starting to charge at Charger 16 (fid=116),4.0,,0.0,
Car 399,,,,25,,arrived,arrived,5.0,,,
Car 399,,25,15,,,start_charge,starting to charge at Charger 15 (fid=25),5.0,,0.0,
Car 415,,,,117,,arrived,arrived,7.0,,,
Car 415,,116,16,,,start_charge,starting to charge at Charger 16 (fid=116),7.0,,0.0,
Car 434,,,,38,,arrived,arrived,8.0,,,
Car 434,,25,15,,,start_charge,starting to charge at Charger 15 (fid=25),8.0,,0.0,
Car 553,,,,18,,arrived,arrived,11.0,,,
Car 553,,30,8,,,start_charge,starting to charge at Charger 8 (fid=30),11.0,,0.0,
Car 729,,,,73,,arrived,arrived,13.0,,,
Car 729,,10,18,,,start_charge,starting to charge at Charger 18 (fid=10),13.0,,0.0,
Car 334,,,,5,,arrived,arrived,14.0,,,
Car 334,,25,15,,,start_charge,starting to charge at Charger 15 (fid=25),14.0,,0.0,
Car 83,,,,57,,arrived,arrived,17.0,,,
Car 560,,,,16,,arrived,arrived,17.0,,,
Car 83,,57,12,,,start_charge,starting to charge at Charger 12 (fid=57),17.0,,0.0,
Car 560,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),17.0,,0.0,
Car 703,,,,4,,arrived,arrived,18.0,,,
Car 703,,78,10,,,start_charge,starting to charge at Charger 10 (fid=78),18.0,,0.0,
Car 735,,,,15,,arrived,arrived,20.0,,,
Car 735,,53,13,,,start_charge,starting to charge at Charger 13 (fid=53),20.0,,0.0,
Car 287,,,,4,,arrived,arrived,22.0,,,
Car 287,,78,10,,,start_charge,starting to charge at Charger 10 (fid=78),22.0,,0.0,
Car 602,,,,19,,arrived,arrived,23.0,,,
Car 602,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),23.0,,0.0,
Car 61,,,,43,,arrived,arrived,27.0,,,
Car 80,,,,46,,arrived,arrived,27.0,,,
Car 388,,,,73,,arrived,arrived,27.0,,,
Car 61,,26,11,,,start_charge,starting to charge at Charger 11 (fid=26),27.0,,0.0,
Car 80,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),27.0,,0.0,
Car 388,,10,18,,,start_charge,starting to charge at Charger 18 (fid=10),27.0,,0.0,
Car 163,,,,58,,arrived,arrived,28.0,,,
Car 163,,53,13,,,start_charge,starting to charge at Charger 13 (fid=53),28.0,,0.0,
Car 21,,,,50,,arrived,arrived,30.0,,,
Car 21,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),30.0,,0.0,
Car 713,,,,59,,arrived,arrived,32.0,,,
Car 713,,53,13,,,start_charge,starting to charge at Charger 13 (fid=53),32.0,,0.0,
Car 87,,,,50,,arrived,arrived,34.0,,,
Car 87,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),34.0,,0.0,
Car 86,,,,50,,arrived,arrived,35.0,,,
Car 86,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),35.0,,0.0,
Car 216,,,,54,,arrived,arrived,36.0,,,
Car 216,,57,12,,,start_charge,starting to charge at Charger 12 (fid=57),36.0,,0.0,
Car 94,,,,3,,arrived,arrived,44.0,,,
Car 94,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),44.0,,0.0,
Car 520,,,,13,,arrived,arrived,46.0,,,
Car 520,,57,12,,,start_charge,starting to charge at Charger 12 (fid=57),46.0,,0.0,
Car 753,,,,27,,arrived,arrived,47.0,,,
Car 753,,28,19,,,start_charge,starting to charge at Charger 19 (fid=28),47.0,,0.0,
Car 74,,,,38,,arrived,arrived,49.0,,,
Car 74,,25,15,,,start_charge,starting to charge at Charger 15 (fid=25),49.0,,0.0,
Car 363,,,,60,,arrived,arrived,50.0,,,
Car 363,,77,14,,,start_charge,starting to charge at Charger 14 (fid=77),50.0,,0.0,
Car 106,,,,23,,arrived,arrived,53.0,,,
Car 616,,,,46,,arrived,arrived,53.0,,,
Car 683,,,,8,,arrived,arrived,53.0,,,
Car 106,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),53.0,,0.0,
Car 616,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),53.0,,0.0,
Car 683,,10,18,,,start_charge,starting to charge at Charger 18 (fid=10),53.0,,0.0,
Car 125,,,,9,,arrived,arrived,54.0,,,
Car 125,,9,17,,,start_charge,starting to charge at Charger 17 (fid=9),54.0,,0.0,
Car 387,,,,54,,arrived,arrived,59.0,,,
Car 387,,57,12,,,start_charge,starting to charge at Charger 12 (fid=57),59.0,,0.0,
Car 399,57.0,25,15,,,done,done charging,62.0,,,0.0
Car 121,,,,85,,arrived,arrived,63.0,,,
Car 121,,88,20,,,start_charge,starting to charge at Charger 20 (fid=88),63.0,,0.0,
Car 460,60.0,77,14,,,done,done charging,64.0,,,43.698525833242314
Car 63,,,,68,,arrived,arrived,66.0,,,
Car 63,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),66.0,,0.0,
Car 629,,,,115,,arrived,arrived,70.0,,,
Car 629,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),70.0,,0.0,
Car 703,54.0,78,10,,,done,done charging,72.0,,,125.4745869130375
Car 21,45.0,50,5,,,done,done charging,75.0,,,0.0
Car 606,,,,12,,arrived,arrived,76.0,,,
Car 606,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),76.0,,0.0,
Car 278,,,,37,,arrived,arrived,79.0,,,
Car 389,,,,80,,arrived,arrived,79.0,,,
Car 631,,,,18,,arrived,arrived,79.0,,,
Car 700,,,,4,,arrived,arrived,79.0,,,
Car 278,,10,18,,,start_charge,starting to charge at Charger 18 (fid=10),79.0,,0.0,
Car 389,,36,25,,,start_charge,starting to charge at Charger 25 (fid=36),79.0,,0.0,
Car 631,,30,8,,,start_charge,starting to charge at Charger 8 (fid=30),79.0,,0.0,
Car 700,,77,14,,,start_charge,starting to charge at Charger 14 (fid=77),79.0,,0.0,
Car 598,,,,54,,arrived,arrived,81.0,,,
Car 598,,57,12,,,start_charge,starting to charge at Charger 12 (fid=57),81.0,,0.0,
Car 380,,,,10,,arrived,arrived,82.0,,,
Car 380,,10,18,,,start_charge,starting to charge at Charger 18 (fid=10),82.0,,0.0,
Car 346,,,,29,,arrived,arrived,83.0,,,
Car 495,,,,61,,arrived,arrived,83.0,,,
Car 346,,28,19,,,start_charge,starting to charge at Charger 19 (fid=28),83.0,,0.0,
Car 495,,9,17,,,start_charge,starting to charge at Charger 17 (fid=9),83.0,,0.0,
Car 36,,,,8,,arrived,arrived,85.0,,,
Car 471,,,,116,,arrived,arrived,85.0,,,
Car 576,,,,28,,arrived,arrived,85.0,,,
Car 734,,,,50,,arrived,arrived,85.0,,,
Car 412,84.0,26,11,,,done,done charging,85.0,,,40.60239314377234
Car 471,,116,16,,,start_charge,starting to charge at Charger 16 (fid=116),85.0,,0.0,
Car 576,,28,19,,,start_charge,starting to charge at Charger 19 (fid=28),85.0,,0.0,
Car 734,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),85.0,,0.0,
Car 290,,,,43,,arrived,arrived,88.0,,,
Car 290,,26,11,,,start_charge,starting to charge at Charger 11 (fid=26),88.0,,0.0,
Car 393,,,,115,,arrived,arrived,90.0,,,
Car 456,,,,3,,arrived,arrived,90.0,,,
Car 204,87.0,53,13,,,done,done charging,90.0,,,103.36019812770868
Car 36,,,,,18,switch,"Charger 18 (fid=10) not available, trying Charger 10 (fid=78)",90.0,10,,
Car 393,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),90.0,,0.0,
Car 456,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),90.0,,0.0,
Car 36,,78,10,,,start_charge,starting to charge at Charger 10 (fid=78),90.62257193979876,,5.0,
Car 18,,,,4,,arrived,arrived,91.0,,,
