car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 929,,,,15,,arrived,arrived,0.0,,,
Car 948,,,,90,,arrived,arrived,0.0,,,
Car 929,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),0.0,,0.0,
Car 948,,89,24,,,start_charge,starting to charge at Charger 24 (fid=89),0.0,,0.0,
Car 836,,,,21,,arrived,arrived,1.0,,,
Car 1457,,,,75,,arrived,arrived,1.0,,,
Car 836,,22,6,,,start_charge,starting to charge at Charger 6 (fid=22),1.0,,0.0,
Car 1457,,15,21,,,start_charge,starting to charge at Charger 21 (fid=15),1.0,,0.0,
Car 49,,,,72,,arrived,arrived,2.0,,,
Car 49,,72,26,,,start_charge,starting to charge at Charger 26 (fid=72),2.0,,0.0,
Car 577,,,,124,,arrived,arrived,3.0,,,
Car 642,,,,31,,arrived,arrived,3.0,,,
Car 1314,,,,62,,arrived,arrived,3.0,,,
Car 577,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),3.0,,0.0,
Car 642,,30,29,,,start_charge,starting to charge at Charger 29 (fid=30),3.0,,0.0,
Car 1314,,45,15,,,start_charge,starting to charge at Charger 15 (fid=45),3.0,,0.0,
Car 797,,,,115,,arrived,arrived,5.0,,,
Car 797,,22,6,,,start_charge,starting to charge at Charger 6 (fid=22),5.0,,0.0,
Car 972,,,,26,,arrived,arrived,7.0,,,
Car 972,,32,11,,,start_charge,starting to charge at Charger 11 (fid=32),7.0,,0.0,
Car 1289,,,,64,,arrived,arrived,9.0,,,
Car 1289,,5,14,,,start_charge,starting to charge at Charger 14 (fid=5),9.0,,0.0,
Car 1460,,,,81,,arrived,arrived,10.0,,,
Car 1460,,80,22,,,start_charge,starting to charge at Charger 22 (fid=80),10.0,,0.0,
Car 1091,,,,116,,arrived,arrived,14.0,,,
Car 1091,,80,22,,,start_charge,starting to charge at Charger 22 (fid=80),14.0,,0.0,
Car 740,,,,58,,arrived,arrived,16.0,,,
Car 740,,58,16,,,start_charge,starting to charge at Charger 16 (fid=58),16.0,,0.0,
Car 816,,,,22,,arrived,arrived,17.0,,,
Car 816,,22,6,,,start_charge,starting to charge at Charger 6 (fid=22),17.0,,0.0,
Car 755,,,,74,,arrived,arrived,20.0,,,
Car 755,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),20.0,,0.0,
Car 391,,,,62,,arrived,arrived,21.0,,,
Car 391,,45,15,,,start_charge,starting to charge at Charger 15 (fid=45),21.0,,0.0,
Car 1015,,,,25,,arrived,arrived,22.0,,,
Car 1158,,,,34,,arrived,arrived,22.0,,,
Car 1015,,25,12,,,start_charge,starting to charge at Charger 12 (fid=25),22.0,,0.0,
