car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 413,,,,54,,arrived,arrived,3.0,,,
Car 413,,55,8,,,start_charge,starting to charge at Charger 8 (fid=55),3.0,,0.0,
Car 446,,,,86,,arrived,arrived,9.0,,,
Car 446,,82,12,,,start_charge,starting to charge at Charger 12 (fid=82),9.0,,0.0,
Car 371,,,,52,,arrived,arrived,12.0,,,
Car 371,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),12.0,,0.0,
Car 93,,,,49,,arrived,arrived,15.0,,,
Car 93,,25,7,,,start_charge,starting to charge at Charger 7 (fid=25),15.0,,0.0,
Car 450,,,,124,,arrived,arrived,17.0,,,
Car 450,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),17.0,,0.0,
Car 124,,,,2,,arrived,arrived,20.0,,,
Car 124,,90,6,,,start_charge,starting to charge at Charger 6 (fid=90),20.0,,0.0,
Car 439,,,,26,,arrived,arrived,22.0,,,
Car 439,,32,14,,,start_charge,starting to charge at Charger 14 (fid=32),22.0,,0.0,
Car 500,,,,73,,arrived,arrived,23.0,,,
Car 500,,55,8,,,start_charge,starting to charge at Charger 8 (fid=55),23.0,,0.0,
Car 447,,,,115,,arrived,arrived,30.0,,,
Car 447,,21,10,,,start_charge,starting to charge at Charger 10 (fid=21),30.0,,0.0,
Car 272,,,,60,,arrived,arrived,36.0,,,
Car 272,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),36.0,,0.0,
Car 53,,,,15,,arrived,arrived,39.0,,,
Car 53,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),39.0,,0.0,
Car 359,,,,1,,arrived,arrived,41.0,,,
Car 359,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),41.0,,0.0,
Car 39,,,,40,,arrived,arrived,45.0,,,
Car 39,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),45.0,,0.0,
Car 28,,,,50,,arrived,arrived,47.0,,,
Car 69,,,,82,,arrived,arrived,47.0,,,
Car 28,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),47.0,,0.0,
Car 69,,82,12,,,start_charge,starting to charge at Charger 12 (fid=82),47.0,,0.0,
Car 346,,,,60,,arrived,arrived,54.0,,,
Car 346,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),54.0,,0.0,
Car 455,,,,78,,arrived,arrived,58.0,,,
Car 455,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),58.0,,0.0,
Car 6,,,,61,,arrived,arrived,61.0,,,
Car 6,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),61.0,,0.0,
Car 500,52.0,55,8,,,done,done charging,75.0,,,187.84105324713798
Car 496,,,,50,,arrived,arrived,77.0,,,
Car 496,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),77.0,,0.0,
Car 134,,,,4,,arrived,arrived,90.0,,,
Car 134,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),90.0,,0.0,
Car 318,,,,4,,arrived,arrived,95.0,,,
Car 53,56.0,17,2,,,done,done charging,95.0,,,21.129393105329726
Car 430,,,,9,,arrived,arrived,97.0,,,
Car 39,52.0,1,0,,,done,done charging,97.0,,,214.70989851421444
Car 430,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),97.0,,0.0,
Car 318,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),97.0,,2.0,
Car 413,95.0,55,8,,,done,done charging,98.0,,,46.840056810396355
Car 382,,,,61,,arrived,arrived,99.0,,,
