car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 227,,,,29,,arrived,,arrived,0.0,,
Car 227,,34,6,,,start_charge,,starting to charge at Charger 6 (fid=34),0.0,,
Car 219,,,,5,,arrived,,arrived,3.0,,
Car 219,,63,8,,,start_charge,,starting to charge at Charger 8 (fid=63),3.0,,
Car 252,,,,40,,arrived,,arrived,13.0,,
Car 252,,50,1,,,start_charge,,starting to charge at Charger 1 (fid=50),13.0,,
Car 189,,,,33,,arrived,,arrived,14.0,,
Car 189,,,,,6,switch,,"Charger 6 (fid=34) not available, trying Charger 17 (fid=28)",15.0,17,
Car 189,,28,17,,,start_charge,,starting to charge at Charger 17 (fid=28),15.676222879730641,,
Car 97,,,,15,,arrived,,arrived,18.0,,
Car 132,,,,38,,arrived,,arrived,19.0,,
Car 97,,,,,6,switch,,"Charger 6 (fid=34) not available, trying Charger 17 (fid=28)",19.0,17,
Car 132,,46,14,,,start_charge,,starting to charge at Charger 14 (fid=46),19.0,,
Car 250,,,,17,,arrived,,arrived,20.0,,
Car 250,,31,11,,,start_charge,,starting to charge at Charger 11 (fid=31),20.0,,
Car 97,,,,,17,switch,,"Charger 17 (fid=28) not available, trying Charger 4 (fid=54)",20.67622287973064,4,
Car 97,,54,4,,,start_charge,,starting to charge at Charger 4 (fid=54),22.9743622618778,,
Car 8,,,,10,,arrived,,arrived,28.0,,
Car 8,,,,,8,switch,,"Charger 8 (fid=63) not available, trying Charger 13 (fid=62)",29.0,13,
Car 8,,62,13,,,start_charge,,starting to charge at Charger 13 (fid=62),33.47256860556708,,
Car 227,50.0,34,6,,,done,,done charging,50.0,,51.06657532665533
Car 249,,,,40,,arrived,,arrived,52.0,,
Car 249,,,,,1,switch,,"Charger 1 (fid=50) not available, trying Charger 13 (fid=62)",53.0,13,
Car 249,,,,,13,switch,,"Charger 13 (fid=62) not available, trying Charger 12 (fid=39)",56.088722614926134,12,
Car 249,,39,12,,,start_charge,,starting to charge at Charger 12 (fid=39),58.83710221611304,,
Car 181,,,,89,,arrived,,arrived,62.0,,
Car 181,,52,9,,,start_charge,,starting to charge at Charger 9 (fid=52),62.0,,
Car 70,,,,45,,arrived,,arrived,64.0,,
Car 70,,,,,13,switch,,"Charger 13 (fid=62) not available, trying Charger 5 (fid=6)",65.0,5,
Car 160,,,,66,,arrived,,arrived,66.0,,
Car 160,,66,7,,,start_charge,,starting to charge at Charger 7 (fid=66),66.0,,
Car 70,,6,5,,,start_charge,,starting to charge at Charger 5 (fid=6),67.34530123198053,,
Car 189,60.0,28,17,,,done,,done charging,75.67622287973064,,60.88090629797958
Car 169,,,,88,,arrived,,arrived,78.0,,
Car 75,,,,56,,arrived,,arrived,79.0,,
Car 169,,,,,9,switch,,"Charger 9 (fid=52) not available, trying Charger 15 (fid=75)",79.0,15,
Car 137,,,,8,,arrived,,arrived,80.0,,
Car 295,,,,34,,arrived,,arrived,80.0,,
Car 75,,,,,4,switch,,"Charger 4 (fid=54) not available, trying Charger 6 (fid=34)",80.0,6,
Car 295,,33,0,,,start_charge,,starting to charge at Charger 0 (fid=33),80.0,,
Car 137,,,,,8,switch,,"Charger 8 (fid=63) not available, trying Charger 13 (fid=62)",81.0,13,
Car 75,,34,6,,,start_charge,,starting to charge at Charger 6 (fid=34),81.88402806737282,,
Car 138,,,,34,,arrived,,arrived,83.0,,
Car 169,,75,15,,,start_charge,,starting to charge at Charger 15 (fid=75),83.25978515971357,,
Car 100,,,,31,,arrived,,arrived,84.0,,
Car 138,,,,,6,switch,,"Charger 6 (fid=34) not available, trying Charger 17 (fid=28)",84.0,17,
Car 138,,28,17,,,start_charge,,starting to charge at Charger 17 (fid=28),84.67622287973064,,
Car 219,82.0,63,8,,,done,,done charging,85.0,,147.5267119028507
Car 100,,,,,6,switch,,"Charger 6 (fid=34) not available, trying Charger 17 (fid=28)",85.0,17,
Car 90,,,,5,,arrived,,arrived,86.0,,
Car 137,,,,,13,switch,,"Charger 13 (fid=62) not available, trying Charger 14 (fid=46)",86.47256860556708,14,
Car 100,,,,,17,switch,,"Charger 17 (fid=28) not available, trying Charger 4 (fid=54)",86.67622287973064,4,
Car 90,,,,,15,switch,,"Charger 15 (fid=75) not available, trying Charger 9 (fid=52)",87.0,9,
Car 100,,,,,4,switch,,"Charger 4 (fid=54) not available, trying Charger 16 (fid=124)",89.9743622618778,16,
Car 172,,,,27,,arrived,,arrived,91.0,,
Car 287,,,,35,,arrived,,arrived,91.0,,
Car 37,,,,4,,arrived,,arrived,92.0,,
Car 132,73.0,46,14,,,done,,done charging,92.0,,114.00280394941964
Car 172,,,,,11,switch,,"Charger 11 (fid=31) not available, trying Charger 0 (fid=33)",92.0,0,
Car 287,,,,,6,switch,,"Charger 6 (fid=34) not available, trying Charger 17 (fid=28)",92.0,17,
Car 37,,63,8,,,start_charge,,starting to charge at Charger 8 (fid=63),92.0,,
Car 137,,46,14,,,start_charge,,starting to charge at Charger 14 (fid=46),92.0,,
Car 90,,,,,9,switch,,"Charger 9 (fid=52) not available, trying Charger 1 (fid=50)",92.25978515971357,1,
Car 100,,124,16,,,start_charge,,starting to charge at Charger 16 (fid=124),92.26669529115826,,
Car 61,,,,61,,arrived,,arrived,93.0,,
Car 287,,,,,17,switch,,"Charger 17 (fid=28) not available, trying Charger 4 (fid=54)",93.67622287973064,4,
Car 61,,,,,12,switch,,"Charger 12 (fid=39) not available, trying Charger 13 (fid=62)",94.0,13,
Car 172,,,,,0,switch,,"Charger 0 (fid=33) not available, trying Charger 10 (fid=25)",94.52446073888333,10,
Car 172,,25,10,,,start_charge,,starting to charge at Charger 10 (fid=25),95.64418604270001,,
Car 90,,,,,1,switch,,"Charger 1 (fid=50) not available, trying Charger 12 (fid=39)",96.7598949037596,12,
Car 287,,,,,4,switch,,"Charger 4 (fid=54) not available, trying Charger 16 (fid=124)",96.9743622618778,16,
Car 61,,,,,13,switch,,"Charger 13 (fid=62) not available, trying Charger 1 (fid=50)",97.74837960118691,1,
Car 287,,,,,16,switch,,"Charger 16 (fid=124) not available, trying Charger 5 (fid=6)",100.26669529115826,5,
Car 61,,,,,1,switch,,"Charger 1 (fid=50) not available, trying Charger 7 (fid=66)",100.83710221611305,7,
Car 90,,,,,12,switch,,"Charger 12 (fid=39) not available, trying Charger 13 (fid=62)",100.87538692359023,13,
Car 90,,,,,13,switch,,"Charger 13 (fid=62) not available, trying Charger 5 (fid=6)",104.62376652477714,5,
Car 97,82.0,54,4,,,done,,done charging,104.9743622618778,,190.0219199675744
Car 61,,,,,7,switch,,"Charger 7 (fid=66) not available, trying Charger 15 (fid=75)",105.16517265426967,15,
Car 287,,,,,5,switch,,"Charger 5 (fid=6) not available, trying Charger 13 (fid=62)",105.50337050905756,13,
Car 248,,,,25,,arrived,,arrived,107.0,,
Car 274,,,,18,,arrived,,arrived,107.0,,
Car 90,,,,,5,switch,,"Charger 5 (fid=6) not available, trying Charger 7 (fid=66)",107.96906775675767,7,
Car 252,95.0,50,1,,,done,,done charging,108.0,,55.35955402462531
Car 248,,,,,10,switch,,"Charger 10 (fid=25) not available, trying Charger 0 (fid=33)",108.0,0,
Car 274,,,,,6,switch,,"Charger 6 (fid=34) not available, trying Charger 17 (fid=28)",108.0,17,
Car 287,,,,,13,switch,,"Charger 13 (fid=62) not available, trying Charger 2 (fid=22)",108.84867174103809,2,
Car 274,,,,,17,switch,,"Charger 17 (fid=28) not available, trying Charger 4 (fid=54)",109.67622287973064,4,
Car 248,,,,,0,switch,,"Charger 0 (fid=33) not available, trying Charger 11 (fid=31)",110.11972530381668,11,
Car 274,,54,4,,,start_charge,,starting to charge at Charger 4 (fid=54),111.9743622618778,,
Car 61,,,,,15,switch,,"Charger 15 (fid=75) not available, trying Charger 5 (fid=6)",112.2362348089296,5,
