car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 75,,,,34,,arrived,arrived,21.0,,
Car 75,,34,22,,,start_charge,starting to charge at Charger 22 (fid=34),21.0,,
Car 71,,,,77,,arrived,arrived,70.0,,
Car 71,,51,4,,,start_charge,starting to charge at Charger 4 (fid=51),70.0,,
Car 45,,,,29,,arrived,arrived,75.0,,
Car 45,,36,19,,,start_charge,starting to charge at Charger 19 (fid=36),75.0,,
Car 11,,,,9,,arrived,arrived,88.0,,
Car 11,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),88.0,,
Car 45,49.0,36,19,,,done,done charging,124.0,,45.16554293237638
Car 71,55.0,51,4,,,done,done charging,125.0,,118.48373801680106
Car 75,111.0,34,22,,,done,done charging,132.0,,21.833893360859815
Car 15,,,,47,,arrived,arrived,136.0,,
Car 15,,47,18,,,start_charge,starting to charge at Charger 18 (fid=47),136.0,,
Car 57,,,,21,,arrived,arrived,152.0,,
Car 57,,117,21,,,start_charge,starting to charge at Charger 21 (fid=117),152.0,,
Car 76,,,,9,,arrived,arrived,153.0,,
Car 76,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 14 (fid=8)",154.0,14,
Car 76,,8,14,,,start_charge,starting to charge at Charger 14 (fid=8),155.41990452322676,,
Car 11,78.0,9,8,,,done,done charging,166.0,,44.85426999366072
Car 101,,,,67,,arrived,arrived,169.0,,
Car 101,,67,16,,,start_charge,starting to charge at Charger 16 (fid=67),169.0,,
Car 2,,,,17,,arrived,arrived,177.0,,
Car 2,,22,13,,,start_charge,starting to charge at Charger 13 (fid=22),177.0,,
Car 5,,,,32,,arrived,arrived,182.0,,
Car 5,,,,,18,switch,"Charger 18 (fid=47) not available, trying Charger 13 (fid=22)",183.0,13,
Car 5,,,,,13,switch,"Charger 13 (fid=22) not available, trying Charger 12 (fid=38)",186.41372478224253,12,
Car 5,,38,12,,,start_charge,starting to charge at Charger 12 (fid=38),190.18555673072223,,
Car 15,70.0,47,18,,,done,done charging,206.0,,38.65072765977687
Car 35,,,,7,,arrived,arrived,232.0,,
Car 35,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),232.0,,
Car 76,89.0,8,14,,,done,done charging,244.41990452322676,,118.27804678478897
Car 90,,,,61,,arrived,arrived,247.0,,
Car 90,,39,1,,,start_charge,starting to charge at Charger 1 (fid=39),247.0,,
Car 39,,,,5,,arrived,arrived,250.0,,
Car 39,,4,3,,,start_charge,starting to charge at Charger 3 (fid=4),250.0,,
Car 57,108.0,117,21,,,done,done charging,260.0,,46.21359923619796
Car 101,100.0,67,16,,,done,done charging,269.0,,79.95229551673691
Car 2,92.0,22,13,,,done,done charging,269.0,,123.41129530597148
Car 5,80.0,38,12,,,done,done charging,270.1855567307222,,276.3073441500892
Car 14,,,,124,,arrived,arrived,297.0,,
Car 14,,20,6,,,start_charge,starting to charge at Charger 6 (fid=20),297.0,,
Car 39,49.0,4,3,,,done,done charging,299.0,,74.00372403287581
Car 35,71.0,52,10,,,done,done charging,303.0,,129.22513411697693
Car 10,,,,26,,arrived,arrived,330.0,,
Car 10,,23,20,,,start_charge,starting to charge at Charger 20 (fid=23),330.0,,
Car 68,,,,74,,arrived,arrived,331.0,,
Car 90,84.0,39,1,,,done,done charging,331.0,,140.08442071973687
Car 68,,83,25,,,start_charge,starting to charge at Charger 25 (fid=83),331.0,,
Car 53,,,,38,,arrived,arrived,338.0,,
Car 53,,38,12,,,start_charge,starting to charge at Charger 12 (fid=38),338.0,,
Car 61,,,,76,,arrived,arrived,342.0,,
Car 85,,,,42,,arrived,arrived,342.0,,
Car 61,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),342.0,,
Car 85,,47,18,,,start_charge,starting to charge at Charger 18 (fid=47),342.0,,
Car 36,,,,66,,arrived,arrived,345.0,,
Car 89,,,,1,,arrived,arrived,345.0,,
Car 36,,62,5,,,start_charge,starting to charge at Charger 5 (fid=62),345.0,,
Car 89,,,,,10,switch,"Charger 10 (fid=52) not available, trying Charger 7 (fid=12)",346.0,7,
Car 89,,12,7,,,start_charge,starting to charge at Charger 7 (fid=12),348.2809003875444,,
Car 86,,,,78,,arrived,arrived,361.0,,
Car 86,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),361.0,,
Car 4,,,,28,,arrived,arrived,364.0,,
Car 4,,36,19,,,start_charge,starting to charge at Charger 19 (fid=36),364.0,,
Car 17,,,,40,,arrived,arrived,376.0,,
Car 17,,51,4,,,start_charge,starting to charge at Charger 4 (fid=51),376.0,,
Car 14,88.0,20,6,,,done,done charging,385.0,,62.716429687833525
Car 89,45.0,12,7,,,done,done charging,393.2809003875444,,147.4898430203793
Car 61,52.0,52,10,,,done,done charging,394.0,,275.2064855260303
Car 36,52.0,62,5,,,done,done charging,397.0,,244.94728891814506
Car 68,70.0,83,25,,,done,done charging,401.0,,113.60314670714376
Car 34,,,,48,,arrived,arrived,424.0,,
Car 34,,,,,18,switch,"Charger 18 (fid=47) not available, trying Charger 12 (fid=38)",425.0,12,
Car 86,65.0,9,8,,,done,done charging,426.0,,168.69505642881103
Car 34,,,,,12,switch,"Charger 12 (fid=38) not available, trying Charger 13 (fid=22)",428.84481426482074,13,
Car 52,,,,30,,arrived,arrived,431.0,,
Car 52,,22,13,,,start_charge,starting to charge at Charger 13 (fid=22),431.0,,
Car 64,,,,29,,arrived,arrived,432.0,,
Car 10,102.0,23,20,,,done,done charging,432.0,,57.579714062593055
Car 64,,,,,13,switch,"Charger 13 (fid=22) not available, trying Charger 18 (fid=47)",433.0,18,
Car 34,,,,,13,switch,"Charger 13 (fid=22) not available, trying Charger 16 (fid=67)",433.61664621330044,16,
Car 64,,,,,18,switch,"Charger 18 (fid=47) not available, trying Charger 16 (fid=67)",436.4137247822425,16,
Car 34,,67,16,,,start_charge,starting to charge at Charger 16 (fid=67),437.0370812290992,,
Car 4,76.0,36,19,,,done,done charging,440.0,,50.428333487283524
Car 64,,,,,16,switch,"Charger 16 (fid=67) not available, trying Charger 6 (fid=20)",440.36293544088124,6,
Car 44,,,,56,,arrived,arrived,441.0,,
Car 44,,71,11,,,start_charge,starting to charge at Charger 11 (fid=71),441.0,,
Car 64,,20,6,,,start_charge,starting to charge at Charger 6 (fid=20),443.9896280227373,,
Car 67,,,,61,,arrived,arrived,455.0,,
Car 67,,39,1,,,start_charge,starting to charge at Charger 1 (fid=39),455.0,,
Car 53,118.0,38,12,,,done,done charging,456.0,,34.20407785499452
Car 17,80.0,51,4,,,done,done charging,456.0,,156.7588937011684
Car 85,116.0,47,18,,,done,done charging,458.0,,96.46446705352004
Car 20,,,,32,,arrived,arrived,468.0,,
Car 20,,31,0,,,start_charge,starting to charge at Charger 0 (fid=31),468.0,,
Car 64,45.0,20,6,,,done,done charging,488.9896280227373,,271.68254201633016
Car 20,52.0,31,0,,,done,done charging,520.0,,28.166978467818026
Car 52,100.0,22,13,,,done,done charging,531.0,,116.4955497381929
Car 34,101.0,67,16,,,done,done charging,538.0370812290992,,251.45610611149337
Car 44,99.0,71,11,,,done,done charging,540.0,,117.39510437004796
Car 67,93.0,39,1,,,done,done charging,548.0,,140.08442071973687
Car 60,,,,74,,arrived,arrived,551.0,,
Car 60,,83,25,,,start_charge,starting to charge at Charger 25 (fid=83),551.0,,
Car 0,,,,21,,arrived,arrived,556.0,,
Car 0,,20,6,,,start_charge,starting to charge at Charger 6 (fid=20),556.0,,
Car 1,,,,70,,arrived,arrived,593.0,,
Car 1,,71,11,,,start_charge,starting to charge at Charger 11 (fid=71),593.0,,
Car 33,,,,63,,arrived,arrived,594.0,,
Car 33,,4,3,,,start_charge,starting to charge at Charger 3 (fid=4),594.0,,
Car 29,,,,15,,arrived,arrived,598.0,,
Car 29,,36,19,,,start_charge,starting to charge at Charger 19 (fid=36),598.0,,
Car 28,,,,69,,arrived,arrived,600.0,,
Car 28,,,,,6,switch,"Charger 6 (fid=20) not available, trying Charger 17 (fid=69)",601.0,17,
Car 28,,69,17,,,start_charge,starting to charge at Charger 17 (fid=69),601.7052088016168,,
Car 60,61.0,83,25,,,done,done charging,612.0,,113.60314670714376
Car 6,,,,1,,arrived,arrived,614.0,,
Car 6,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),614.0,,
Car 97,,,,31,,arrived,arrived,625.0,,
Car 97,,22,13,,,start_charge,starting to charge at Charger 13 (fid=22),625.0,,
Car 0,78.0,20,6,,,done,done charging,634.0,,63.320450992676925
Car 28,54.0,69,17,,,done,done charging,655.7052088016168,,59.21085112386197
Car 18,,,,70,,arrived,arrived,656.0,,
Car 18,,,,,11,switch,"Charger 11 (fid=71) not available, trying Charger 2 (fid=14)",657.0,2,
Car 18,,14,2,,,start_charge,starting to charge at Charger 2 (fid=14),657.9032278730059,,
Car 26,,,,33,,arrived,arrived,661.0,,
Car 26,,34,22,,,start_charge,starting to charge at Charger 22 (fid=34),661.0,,
Car 19,,,,11,,arrived,arrived,662.0,,
Car 19,,62,5,,,start_charge,starting to charge at Charger 5 (fid=62),662.0,,
Car 48,,,,6,,arrived,arrived,665.0,,
Car 48,,4,24,,,start_charge,starting to charge at Charger 24 (fid=4),665.0,,
Car 1,84.0,71,11,,,done,done charging,677.0,,49.57895646808552
Car 22,,,,31,,arrived,arrived,678.0,,
Car 22,,,,,13,switch,"Charger 13 (fid=22) not available, trying Charger 18 (fid=47)",679.0,18,
Car 22,,47,18,,,start_charge,starting to charge at Charger 18 (fid=47),681.4137247822425,,
Car 33,91.0,4,3,,,done,done charging,685.0,,108.37045398266142
Car 56,,,,30,,arrived,arrived,693.0,,
Car 56,,,,,13,switch,"Charger 13 (fid=22) not available, trying Charger 18 (fid=47)",694.0,18,
Car 56,,,,,18,switch,"Charger 18 (fid=47) not available, trying Charger 16 (fid=67)",697.4137247822425,16,
Car 29,101.0,36,19,,,done,done charging,699.0,,52.468035844672386
Car 56,,67,16,,,start_charge,starting to charge at Charger 16 (fid=67),700.3629354408813,,
Car 26,47.0,34,22,,,done,done charging,708.0,,26.38543377727692
Car 48,63.0,4,24,,,done,done charging,728.0,,155.83829843806083
Car 6,115.0,52,10,,,done,done charging,729.0,,87.08299239735348
Car 93,,,,26,,arrived,arrived,730.0,,
Car 93,,23,20,,,start_charge,starting to charge at Charger 20 (fid=23),730.0,,
Car 19,70.0,62,5,,,done,done charging,732.0,,138.34156660640699
Car 22,60.0,47,18,,,done,done charging,741.4137247822425,,104.60709963357884
Car 74,,,,9,,arrived,arrived,742.0,,
Car 97,117.0,22,13,,,done,done charging,742.0,,103.30096956659214
Car 74,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),742.0,,
Car 18,120.0,14,2,,,done,done charging,777.9032278730059,,79.37114142690486
Car 56,79.0,67,16,,,done,done charging,779.3629354408813,,250.31763194140905
Car 74,50.0,9,8,,,done,done charging,792.0,,44.85426999366072
Car 78,,,,26,,arrived,arrived,795.0,,
Car 78,,,,,20,switch,"Charger 20 (fid=23) not available, trying Charger 19 (fid=36)",796.0,19,
Car 78,,36,19,,,start_charge,starting to charge at Charger 19 (fid=36),797.5496656115544,,
Car 63,,,,24,,arrived,arrived,799.0,,
Car 63,,,,,20,switch,"Charger 20 (fid=23) not available, trying Charger 19 (fid=36)",800.0,19,
Car 99,,,,15,,arrived,arrived,802.0,,
Car 63,,,,,19,switch,"Charger 19 (fid=36) not available, trying Charger 15 (fid=29)",802.5496656115544,15,
Car 99,,,,,19,switch,"Charger 19 (fid=36) not available, trying Charger 22 (fid=34)",803.0,22,
Car 63,,29,15,,,start_charge,starting to charge at Charger 15 (fid=29),803.0918690081015,,
Car 99,,34,22,,,start_charge,starting to charge at Charger 22 (fid=34),803.3557012990759,,
Car 59,,,,26,,arrived,arrived,808.0,,
Car 59,,47,18,,,start_charge,starting to charge at Charger 18 (fid=47),808.0,,
Car 66,,,,3,,arrived,arrived,810.0,,
Car 66,,39,1,,,start_charge,starting to charge at Charger 1 (fid=39),810.0,,
Car 93,82.0,23,20,,,done,done charging,812.0,,57.579714062593055
Car 79,,,,10,,arrived,arrived,819.0,,
Car 79,,8,14,,,start_charge,starting to charge at Charger 14 (fid=8),819.0,,
Car 50,,,,115,,arrived,arrived,825.0,,
Car 50,,20,6,,,start_charge,starting to charge at Charger 6 (fid=20),825.0,,
Car 40,,,,72,,arrived,arrived,838.0,,
Car 40,,71,11,,,start_charge,starting to charge at Charger 11 (fid=71),838.0,,
Car 42,,,,55,,arrived,arrived,840.0,,
Car 42,,14,2,,,start_charge,starting to charge at Charger 2 (fid=14),840.0,,
Car 47,,,,23,,arrived,arrived,854.0,,
Car 47,,,,,18,switch,"Charger 18 (fid=47) not available, trying Charger 12 (fid=38)",855.0,12,
Car 47,,38,12,,,start_charge,starting to charge at Charger 12 (fid=38),857.8448142648207,,
Car 59,50.0,47,18,,,done,done charging,858.0,,135.6659478106153
Car 43,,,,50,,arrived,arrived,862.0,,
Car 43,,51,4,,,start_charge,starting to charge at Charger 4 (fid=51),862.0,,
Car 84,,,,13,,arrived,arrived,865.0,,
Car 84,,22,13,,,start_charge,starting to charge at Charger 13 (fid=22),865.0,,
Car 66,59.0,39,1,,,done,done charging,869.0,,52.897065614166266
Car 78,84.0,36,19,,,done,done charging,881.5496656115544,,119.86098299664296
Car 63,96.0,29,15,,,done,done charging,899.0918690081015,,127.23192974363482
Car 98,,,,68,,arrived,arrived,902.0,,
Car 98,,,,,6,switch,"Charger 6 (fid=20) not available, trying Charger 17 (fid=69)",903.0,17,
Car 98,,69,17,,,start_charge,starting to charge at Charger 17 (fid=69),903.7052088016168,,
Car 99,101.0,34,22,,,done,done charging,904.3557012990759,,54.91627531627847
Car 82,,,,8,,arrived,arrived,909.0,,
Car 82,,,,,14,switch,"Charger 14 (fid=8) not available, trying Charger 8 (fid=9)",910.0,8,
Car 82,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),911.4199045232267,,
Car 40,82.0,71,11,,,done,done charging,920.0,,41.763074447029354
Car 79,107.0,8,14,,,done,done charging,926.0,,114.86945504349987
Car 77,,,,43,,arrived,arrived,929.0,,
Car 77,,47,18,,,start_charge,starting to charge at Charger 18 (fid=47),929.0,,
Car 32,,,,19,,arrived,arrived,931.0,,
Car 47,74.0,38,12,,,done,done charging,931.8448142648207,,200.83396697964486
Car 32,,,,,6,switch,"Charger 6 (fid=20) not available, trying Charger 17 (fid=69)",932.0,17,
Car 32,,,,,17,switch,"Charger 17 (fid=69) not available, trying Charger 11 (fid=71)",933.7052088016168,11,
Car 43,73.0,51,4,,,done,done charging,935.0,,157.8740664442304
Car 32,,71,11,,,start_charge,starting to charge at Charger 11 (fid=71),935.0410020096315,,
Car 23,,,,3,,arrived,arrived,940.0,,
Car 23,,3,9,,,start_charge,starting to charge at Charger 9 (fid=3),940.0,,
Car 42,101.0,14,2,,,done,done charging,941.0,,85.3003950130381
Car 50,117.0,20,6,,,done,done charging,942.0,,65.1206837689219
Car 96,,,,88,,arrived,arrived,956.0,,
Car 96,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),956.0,,
Car 84,106.0,22,13,,,done,done charging,971.0,,69.12834146429454
Car 41,,,,22,,arrived,arrived,978.0,,
Car 41,,23,20,,,start_charge,starting to charge at Charger 20 (fid=23),978.0,,
Car 32,50.0,71,11,,,done,done charging,985.0410020096315,,99.70995834861073
Car 72,,,,62,,arrived,arrived,1001.0,,
Car 72,,62,5,,,start_charge,starting to charge at Charger 5 (fid=62),1001.0,,
Car 82,98.0,9,8,,,done,done charging,1009.4199045232267,,118.27804678478897
Car 51,,,,44,,arrived,arrived,1012.0,,
Car 87,,,,21,,arrived,arrived,1012.0,,
Car 87,,117,21,,,start_charge,starting to charge at Charger 21 (fid=117),1012.0,,
Car 98,109.0,69,17,,,done,done charging,1012.7052088016168,,54.38440491908129
Car 51,,,,,18,switch,"Charger 18 (fid=47) not available, trying Charger 13 (fid=22)",1013.0,13,
Car 51,,22,13,,,start_charge,starting to charge at Charger 13 (fid=22),1015.4137247822425,,
Car 23,82.0,3,9,,,done,done charging,1022.0,,55.603480455973305
Car 8,,,,22,,arrived,arrived,1041.0,,
Car 8,,,,,20,switch,"Charger 20 (fid=23) not available, trying Charger 19 (fid=36)",1042.0,19,
Car 77,114.0,47,18,,,done,done charging,1043.0,,107.99214380845281
Car 8,,36,19,,,start_charge,starting to charge at Charger 19 (fid=36),1043.5496656115542,,
Car 41,70.0,23,20,,,done,done charging,1048.0,,71.93159957318372
Car 81,,,,124,,arrived,arrived,1049.0,,
Car 81,,20,6,,,start_charge,starting to charge at Charger 6 (fid=20),1049.0,,
Car 72,59.0,62,5,,,done,done charging,1060.0,,24.88162672802508
Car 51,50.0,22,13,,,done,done charging,1065.4137247822425,,168.13732108834395
Car 92,,,,28,,arrived,arrived,1066.0,,
Car 92,,,,,19,switch,"Charger 19 (fid=36) not available, trying Charger 15 (fid=29)",1067.0,15,
Car 92,,29,15,,,start_charge,starting to charge at Charger 15 (fid=29),1067.5422033965472,,
Car 96,114.0,52,10,,,done,done charging,1070.0,,299.3126295012956
Car 46,,,,23,,arrived,arrived,1076.0,,
Car 46,,23,20,,,start_charge,starting to charge at Charger 20 (fid=23),1076.0,,
Car 70,,,,50,,arrived,arrived,1078.0,,
Car 70,,51,4,,,start_charge,starting to charge at Charger 4 (fid=51),1078.0,,
Car 55,,,,24,,arrived,arrived,1081.0,,
Car 55,,,,,20,switch,"Charger 20 (fid=23) not available, trying Charger 19 (fid=36)",1082.0,19,
Car 55,,,,,19,switch,"Charger 19 (fid=36) not available, trying Charger 15 (fid=29)",1084.5496656115542,15,
Car 55,,,,,15,switch,"Charger 15 (fid=29) not available, trying Charger 22 (fid=34)",1086.0918690081014,22,
Car 55,,34,22,,,start_charge,starting to charge at Charger 22 (fid=34),1086.7049131296699,,
Car 13,,,,72,,arrived,arrived,1094.0,,
Car 13,,71,11,,,start_charge,starting to charge at Charger 11 (fid=71),1094.0,,
Car 87,86.0,117,21,,,done,done charging,1098.0,,46.21359923619796
Car 88,,,,116,,arrived,arrived,1109.0,,
Car 88,,,,,20,switch,"Charger 20 (fid=23) not available, trying Charger 19 (fid=36)",1110.0,19,
Car 88,,,,,19,switch,"Charger 19 (fid=36) not available, trying Charger 15 (fid=29)",1112.5496656115542,15,
Car 88,,,,,15,switch,"Charger 15 (fid=29) not available, trying Charger 22 (fid=34)",1114.0918690081014,22,
Car 88,,,,,22,switch,"Charger 22 (fid=34) not available, trying Charger 23 (fid=28)",1115.7049131296699,23,
Car 88,,28,23,,,start_charge,starting to charge at Charger 23 (fid=28),1116.3811360094005,,
Car 92,54.0,29,15,,,done,done charging,1121.5422033965472,,53.60381986227958
Car 8,84.0,36,19,,,done,done charging,1127.5496656115542,,134.21286850723362
Car 81,91.0,20,6,,,done,done charging,1140.0,,62.716429687833525
Car 69,,,,87,,arrived,arrived,1151.0,,
Car 69,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),1151.0,,
Car 46,76.0,23,20,,,done,done charging,1152.0,,66.8058765084256
Car 49,,,,13,,arrived,arrived,1157.0,,
Car 49,,22,13,,,start_charge,starting to charge at Charger 13 (fid=22),1157.0,,
Car 62,,,,53,,arrived,arrived,1165.0,,
Car 62,,,,,4,switch,"Charger 4 (fid=51) not available, trying Charger 10 (fid=52)",1166.0,10,
Car 62,,,,,10,switch,"Charger 10 (fid=52) not available, trying Charger 1 (fid=39)",1169.5338735848738,1,
Car 7,,,,78,,arrived,arrived,1172.0,,
Car 7,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),1172.0,,
Car 31,,,,1,,arrived,arrived,1173.0,,
Car 31,,,,,10,switch,"Charger 10 (fid=52) not available, trying Charger 7 (fid=12)",1174.0,7,
Car 62,,39,1,,,start_charge,starting to charge at Charger 1 (fid=39),1174.9948361813451,,
Car 31,,12,7,,,start_charge,starting to charge at Charger 7 (fid=12),1176.2809003875443,,
Car 70,105.0,51,4,,,done,done charging,1183.0,,157.8740664442304
Car 55,98.0,34,22,,,done,done charging,1184.7049131296699,,129.95747576291774
Car 38,,,,28,,arrived,arrived,1193.0,,
Car 38,,36,19,,,start_charge,starting to charge at Charger 19 (fid=36),1193.0,,
Car 88,78.0,28,23,,,done,done charging,1194.3811360094005,,177.2252493843569
Car 13,111.0,71,11,,,done,done charging,1205.0,,41.763074447029354
Car 9,,,,33,,arrived,arrived,1226.0,,
Car 30,,,,115,,arrived,arrived,1226.0,,
Car 9,,34,22,,,start_charge,starting to charge at Charger 22 (fid=34),1226.0,,
Car 30,,20,6,,,start_charge,starting to charge at Charger 6 (fid=20),1226.0,,
Car 91,,,,55,,arrived,arrived,1230.0,,
Car 91,,14,2,,,start_charge,starting to charge at Charger 2 (fid=14),1230.0,,
Car 69,87.0,52,10,,,done,done charging,1238.0,,296.0812201018354
Car 37,,,,5,,arrived,arrived,1242.0,,
Car 49,85.0,22,13,,,done,done charging,1242.0,,69.12834146429454
Car 37,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),1242.0,,
Car 73,,,,87,,arrived,arrived,1245.0,,
Car 73,,,,,10,switch,"Charger 10 (fid=52) not available, trying Charger 7 (fid=12)",1246.0,7,
Car 95,,,,28,,arrived,arrived,1248.0,,
Car 95,,47,18,,,start_charge,starting to charge at Charger 18 (fid=47),1248.0,,
Car 65,,,,24,,arrived,arrived,1249.0,,
Car 73,,,,,7,switch,"Charger 7 (fid=12) not available, trying Charger 9 (fid=3)",1249.2809003875443,9,
Car 65,,,,,18,switch,"Charger 18 (fid=47) not available, trying Charger 12 (fid=38)",1250.0,12,
Car 73,,3,9,,,start_charge,starting to charge at Charger 9 (fid=3),1251.8723433969005,,
Car 65,,38,12,,,start_charge,starting to charge at Charger 12 (fid=38),1252.8448142648208,,
Car 7,82.0,9,8,,,done,done charging,1254.0,,168.69505642881103
Car 21,,,,22,,arrived,arrived,1260.0,,
Car 21,,22,13,,,start_charge,starting to charge at Charger 13 (fid=22),1260.0,,
Car 31,87.0,12,7,,,done,done charging,1263.2809003875443,,147.4898430203793
Car 80,,,,90,,arrived,arrived,1271.0,,
Car 80,,,,,10,switch,"Charger 10 (fid=52) not available, trying Charger 7 (fid=12)",1272.0,7,
Car 80,,12,7,,,start_charge,starting to charge at Charger 7 (fid=12),1274.2809003875443,,
Car 62,104.0,39,1,,,done,done charging,1278.9948361813451,,288.71054921464184
Car 12,,,,124,,arrived,arrived,1282.0,,
Car 94,,,,1,,arrived,arrived,1283.0,,
Car 12,,,,,6,switch,"Charger 6 (fid=20) not available, trying Charger 17 (fid=69)",1283.0,17,
Car 12,,69,17,,,start_charge,starting to charge at Charger 17 (fid=69),1283.705208801617,,
Car 94,,,,,10,switch,"Charger 10 (fid=52) not available, trying Charger 7 (fid=12)",1284.0,7,
Car 58,,,,74,,arrived,arrived,1285.0,,
Car 58,,83,25,,,start_charge,starting to charge at Charger 25 (fid=83),1285.0,,
Car 94,,,,,7,switch,"Charger 7 (fid=12) not available, trying Charger 24 (fid=4)",1287.2809003875443,24,
Car 94,,4,24,,,start_charge,starting to charge at Charger 24 (fid=4),1290.6604462858418,,
Car 65,46.0,38,12,,,done,done charging,1298.8448142648208,,202.9888818317557
Car 95,51.0,47,18,,,done,done charging,1299.0,,114.31707449041588
Car 16,,,,70,,arrived,arrived,1300.0,,
Car 38,107.0,36,19,,,done,done charging,1300.0,,50.428333487283524
Car 16,,71,11,,,start_charge,starting to charge at Charger 11 (fid=71),1300.0,,
Car 83,,,,34,,arrived,arrived,1304.0,,
Car 83,,,,,22,switch,"Charger 22 (fid=34) not available, trying Charger 19 (fid=36)",1305.0,19,
Car 83,,36,19,,,start_charge,starting to charge at Charger 19 (fid=36),1305.355701299076,,
Car 37,64.0,52,10,,,done,done charging,1306.0,,348.00194613995296
Car 54,,,,36,,arrived,arrived,1315.0,,
Car 54,,,,,19,switch,"Charger 19 (fid=36) not available, trying Charger 22 (fid=34)",1316.0,22,
Car 54,,,,,22,switch,"Charger 22 (fid=34) not available, trying Charger 15 (fid=29)",1317.355701299076,15,
Car 54,,29,15,,,start_charge,starting to charge at Charger 15 (fid=29),1317.9687454206444,,
Car 30,93.0,20,6,,,done,done charging,1319.0,,65.1206837689219
Car 9,99.0,34,22,,,done,done charging,1325.0,,26.38543377727692
Car 73,77.0,3,9,,,done,done charging,1328.8723433969005,,363.5215137724195
Car 80,59.0,12,7,,,done,done charging,1333.2809003875443,,275.05523981544076
Car 27,,,,46,,arrived,arrived,1335.0,,
Car 27,,38,12,,,start_charge,starting to charge at Charger 12 (fid=38),1335.0,,
Car 91,107.0,14,2,,,done,done charging,1337.0,,85.3003950130381
Car 100,,,,38,,arrived,arrived,1355.0,,
Car 100,,,,,12,switch,"Charger 12 (fid=38) not available, trying Charger 3 (fid=4)",1356.0,3,
Car 100,,4,3,,,start_charge,starting to charge at Charger 3 (fid=4),1357.972422705319,,
Car 94,68.0,4,24,,,done,done charging,1358.6604462858418,,194.5995292994023
Car 58,80.0,83,25,,,done,done charging,1365.0,,113.60314670714376
Car 16,70.0,71,11,,,done,done charging,1370.0,,49.57895646808552
Car 3,,,,44,,arrived,arrived,1375.0,,
Car 3,,47,18,,,start_charge,starting to charge at Charger 18 (fid=47),1375.0,,
Car 83,70.0,36,19,,,done,done charging,1375.355701299076,,29.62991821302589
Car 21,119.0,22,13,,,done,done charging,1379.0,,10.3238123084409
Car 25,,,,34,,arrived,arrived,1382.0,,
