car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 410,,,,54,,arrived,arrived,3.0,,,
Car 410,,54,29,,,start_charge,starting to charge at Charger 29 (fid=54),3.0,,0.0,
Car 443,,,,86,,arrived,arrived,9.0,,,
Car 443,,82,13,,,start_charge,starting to charge at Charger 13 (fid=82),9.0,,0.0,
Car 368,,,,52,,arrived,arrived,12.0,,,
Car 368,,52,24,,,start_charge,starting to charge at Charger 24 (fid=52),12.0,,0.0,
Car 90,,,,49,,arrived,arrived,15.0,,,
Car 90,,25,7,,,start_charge,starting to charge at Charger 7 (fid=25),15.0,,0.0,
Car 447,,,,124,,arrived,arrived,17.0,,,
Car 447,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),17.0,,0.0,
Car 121,,,,2,,arrived,arrived,20.0,,,
Car 121,,90,6,,,start_charge,starting to charge at Charger 6 (fid=90),20.0,,0.0,
Car 436,,,,26,,arrived,arrived,22.0,,,
Car 436,,25,7,,,start_charge,starting to charge at Charger 7 (fid=25),22.0,,0.0,
Car 497,,,,73,,arrived,arrived,23.0,,,
Car 497,,37,23,,,start_charge,starting to charge at Charger 23 (fid=37),23.0,,0.0,
Car 444,,,,115,,arrived,arrived,30.0,,,
Car 444,,21,11,,,start_charge,starting to charge at Charger 11 (fid=21),30.0,,0.0,
Car 269,,,,60,,arrived,arrived,36.0,,,
Car 269,,77,20,,,start_charge,starting to charge at Charger 20 (fid=77),36.0,,0.0,
Car 50,,,,15,,arrived,arrived,39.0,,,
Car 50,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),39.0,,0.0,
Car 356,,,,1,,arrived,arrived,41.0,,,
Car 356,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),41.0,,0.0,
Car 36,,,,40,,arrived,arrived,45.0,,,
Car 36,,61,27,,,start_charge,starting to charge at Charger 27 (fid=61),45.0,,0.0,
Car 25,,,,50,,arrived,arrived,47.0,,,
Car 66,,,,82,,arrived,arrived,47.0,,,
Car 25,,77,20,,,start_charge,starting to charge at Charger 20 (fid=77),47.0,,0.0,
Car 66,,82,13,,,start_charge,starting to charge at Charger 13 (fid=82),47.0,,0.0,
Car 343,,,,60,,arrived,arrived,54.0,,,
Car 343,,77,20,,,start_charge,starting to charge at Charger 20 (fid=77),54.0,,0.0,
Car 452,,,,78,,arrived,arrived,58.0,,,
Car 452,,37,23,,,start_charge,starting to charge at Charger 23 (fid=37),58.0,,0.0,
Car 3,,,,61,,arrived,arrived,61.0,,,
Car 3,,61,27,,,start_charge,starting to charge at Charger 27 (fid=61),61.0,,0.0,
Car 497,52.0,37,23,,,done,done charging,75.0,,,52.18342097829892
Car 493,,,,50,,arrived,arrived,77.0,,,
Car 493,,77,20,,,start_charge,starting to charge at Charger 20 (fid=77),77.0,,0.0,
Car 131,,,,4,,arrived,arrived,90.0,,,
Car 131,,77,20,,,start_charge,starting to charge at Charger 20 (fid=77),90.0,,0.0,
Car 315,,,,4,,arrived,arrived,95.0,,,
Car 50,56.0,17,2,,,done,done charging,95.0,,,21.129393105329726
Car 427,,,,9,,arrived,arrived,97.0,,,
Car 36,52.0,61,27,,,done,done charging,97.0,,,57.78014715280216
Car 427,,61,27,,,start_charge,starting to charge at Charger 27 (fid=61),97.0,,0.0,
Car 410,95.0,54,29,,,done,done charging,98.0,,,0.0
Car 379,,,,61,,arrived,arrived,99.0,,,
Car 379,,61,27,,,start_charge,starting to charge at Charger 27 (fid=61),99.0,,0.0,
Car 315,,,,,20,switch,"Charger 20 (fid=77) not available, trying Charger 0 (fid=1)",100.0,0,,
Car 315,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),101.55001928227054,,5.0,
Car 123,,,,1,,arrived,arrived,102.0,,,
Car 123,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),102.0,,0.0,
Car 240,,,,63,,arrived,arrived,106.0,,,
Car 240,,37,23,,,start_charge,starting to charge at Charger 23 (fid=37),106.0,,0.0,
Car 170,,,,16,,arrived,arrived,111.0,,,
Car 170,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),111.0,,0.0,
Car 292,,,,61,,arrived,arrived,112.0,,,
Car 292,,61,27,,,start_charge,starting to charge at Charger 27 (fid=61),112.0,,0.0,
Car 436,91.0,25,7,,,done,done charging,113.0,,,52.07535852011401
Car 66,66.0,82,13,,,done,done charging,113.0,,,0.0
Car 444,87.0,21,11,,,done,done charging,117.0,,,19.554637813050164
Car 209,,,,24,,arrived,arrived,121.0,,,
Car 209,,23,14,,,start_charge,starting to charge at Charger 14 (fid=23),121.0,,0.0,
Car 368,110.0,52,24,,,done,done charging,122.0,,,0.0
Car 443,114.0,82,13,,,done,done charging,123.0,,,23.528227302565835
Car 447,107.0,19,3,,,done,done charging,124.0,,,45.238728983029276
Car 107,,,,63,,arrived,arrived,125.0,,,
Car 107,,37,23,,,start_charge,starting to charge at Charger 23 (fid=37),125.0,,0.0,
Car 348,,,,16,,arrived,arrived,128.0,,,
Car 348,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),128.0,,0.0,
Car 90,114.0,25,7,,,done,done charging,129.0,,,20.81840575069937
Car 25,83.0,77,20,,,done,done charging,130.0,,,75.00199374016712
Car 180,,,,37,,arrived,arrived,131.0,,,
Car 234,,,,46,,arrived,arrived,131.0,,,
Car 490,,,,18,,arrived,arrived,131.0,,,
Car 121,111.0,90,6,,,done,done charging,131.0,,,72.2820346420843
Car 180,,37,23,,,start_charge,starting to charge at Charger 23 (fid=37),131.0,,0.0,
Car 234,,42,25,,,start_charge,starting to charge at Charger 25 (fid=42),131.0,,0.0,
Car 490,,30,22,,,start_charge,starting to charge at Charger 22 (fid=30),131.0,,0.0,
