car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 365,,,,37,,arrived,arrived,0.0,,,
Car 365,,38,13,,,start_charge,starting to charge at Charger 13 (fid=38),0.0,,0.0,
Car 738,,,,36,,arrived,arrived,3.0,,,
Car 738,,36,25,,,start_charge,starting to charge at Charger 25 (fid=36),3.0,,0.0,
Car 565,,,,45,,arrived,arrived,5.0,,,
Car 565,,4,8,,,start_charge,starting to charge at Charger 8 (fid=4),5.0,,0.0,
Car 1155,,,,32,,arrived,arrived,6.0,,,
Car 1478,,,,15,,arrived,arrived,6.0,,,
Car 1155,,34,24,,,start_charge,starting to charge at Charger 24 (fid=34),6.0,,0.0,
Car 1478,,15,5,,,start_charge,starting to charge at Charger 5 (fid=15),6.0,,0.0,
Car 604,,,,8,,arrived,arrived,7.0,,,
Car 604,,10,6,,,start_charge,starting to charge at Charger 6 (fid=10),7.0,,0.0,
Car 951,,,,18,,arrived,arrived,9.0,,,
Car 1099,,,,37,,arrived,arrived,9.0,,,
Car 951,,30,16,,,start_charge,starting to charge at Charger 16 (fid=30),9.0,,0.0,
Car 1099,,38,13,,,start_charge,starting to charge at Charger 13 (fid=38),9.0,,0.0,
Car 119,,,,67,,arrived,arrived,10.0,,,
Car 119,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),10.0,,0.0,
Car 937,,,,29,,arrived,arrived,13.0,,,
Car 937,,34,24,,,start_charge,starting to charge at Charger 24 (fid=34),13.0,,0.0,
Car 756,,,,58,,arrived,arrived,14.0,,,
Car 1100,,,,23,,arrived,arrived,14.0,,,
Car 756,,59,11,,,start_charge,starting to charge at Charger 11 (fid=59),14.0,,0.0,
Car 1100,,48,22,,,start_charge,starting to charge at Charger 22 (fid=48),14.0,,0.0,
Car 958,,,,79,,arrived,arrived,16.0,,,
Car 1084,,,,37,,arrived,arrived,16.0,,,
Car 1388,,,,8,,arrived,arrived,16.0,,,
Car 958,,79,17,,,start_charge,starting to charge at Charger 17 (fid=79),16.0,,0.0,
Car 1084,,38,13,,,start_charge,starting to charge at Charger 13 (fid=38),16.0,,0.0,
Car 1388,,10,6,,,start_charge,starting to charge at Charger 6 (fid=10),16.0,,0.0,
Car 572,,,,58,,arrived,arrived,17.0,,,
