car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 447,,,,72,,arrived,arrived,2.0,,,
Car 447,,72,5,,,start_charge,starting to charge at Charger 5 (fid=72),2.0,,0.0,
Car 168,,,,8,,arrived,arrived,6.0,,,
Car 168,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),6.0,,0.0,
Car 0,,,,124,,arrived,arrived,7.0,,,
Car 0,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),7.0,,0.0,
Car 138,,,,17,,arrived,arrived,13.0,,,
Car 138,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),13.0,,0.0,
Car 220,,,,54,,arrived,arrived,16.0,,,
Car 220,,18,22,,,start_charge,starting to charge at Charger 22 (fid=18),16.0,,0.0,
Car 64,,,,4,,arrived,arrived,29.0,,,
Car 64,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),29.0,,0.0,
Car 56,,,,77,,arrived,arrived,31.0,,,
Car 56,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),31.0,,0.0,
Car 364,,,,45,,arrived,arrived,35.0,,,
Car 364,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),35.0,,0.0,
Car 281,,,,50,,arrived,arrived,38.0,,,
Car 281,,3,19,,,start_charge,starting to charge at Charger 19 (fid=3),38.0,,0.0,
Car 296,,,,30,,arrived,arrived,42.0,,,
Car 296,,30,17,,,start_charge,starting to charge at Charger 17 (fid=30),42.0,,0.0,
Car 413,,,,52,,arrived,arrived,47.0,,,
Car 413,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),47.0,,0.0,
Car 369,,,,60,,arrived,arrived,48.0,,,
Car 369,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),48.0,,0.0,
Car 88,,,,73,,arrived,arrived,50.0,,,
Car 88,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),50.0,,0.0,
Car 438,,,,32,,arrived,arrived,55.0,,,
Car 438,,48,16,,,start_charge,starting to charge at Charger 16 (fid=48),55.0,,0.0,
Car 60,,,,2,,arrived,arrived,62.0,,,
Car 60,,2,7,,,start_charge,starting to charge at Charger 7 (fid=2),62.0,,0.0,
Car 449,,,,118,,arrived,arrived,63.0,,,
Car 449,,21,10,,,start_charge,starting to charge at Charger 10 (fid=21),63.0,,0.0,
Car 404,,,,14,,arrived,arrived,66.0,,,
Car 404,,18,22,,,start_charge,starting to charge at Charger 22 (fid=18),66.0,,0.0,
Car 86,,,,46,,arrived,arrived,67.0,,,
Car 86,,46,6,,,start_charge,starting to charge at Charger 6 (fid=46),67.0,,0.0,
Car 168,68.0,78,20,,,done,done charging,74.0,,,69.67073183195343
Car 370,,,,60,,arrived,arrived,75.0,,,
Car 370,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),75.0,,0.0,
Car 394,,,,4,,arrived,arrived,76.0,,,
Car 405,,,,1,,arrived,arrived,81.0,,,
Car 56,50.0,62,11,,,done,done charging,81.0,,,89.40588072381003
Car 394,,,,,11,switch,"Charger 11 (fid=62) not available, trying Charger 0 (fid=1)",81.0,0,,
Car 405,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),81.0,,0.0,
Car 396,,,,71,,arrived,arrived,83.0,,,
Car 396,,72,5,,,start_charge,starting to charge at Charger 5 (fid=72),83.0,,0.0,
Car 394,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),83.4424456839572,,5.0,
Car 251,,,,84,,arrived,arrived,86.0,,,
Car 251,,87,23,,,start_charge,starting to charge at Charger 23 (fid=87),86.0,,0.0,
Car 296,46.0,30,17,,,done,done charging,88.0,,,0.0
Car 347,,,,52,,arrived,arrived,91.0,,,
Car 347,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),91.0,,0.0,
Car 18,,,,30,,arrived,arrived,92.0,,,
Car 18,,31,25,,,start_charge,starting to charge at Charger 25 (fid=31),92.0,,0.0,
Car 447,91.0,72,5,,,done,done charging,93.0,,,0.0
Car 220,80.0,18,22,,,done,done charging,96.0,,,74.8362394097708
Car 114,,,,55,,arrived,arrived,99.0,,,
Car 114,,56,15,,,start_charge,starting to charge at Charger 15 (fid=56),99.0,,0.0,
Car 249,,,,8,,arrived,arrived,109.0,,,
Car 249,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),109.0,,0.0,
Car 457,,,,8,,arrived,arrived,111.0,,,
Car 457,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),111.0,,0.0,
Car 64,83.0,62,11,,,done,done charging,112.0,,,100.56671692465446
Car 44,,,,79,,arrived,arrived,113.0,,,
Car 44,,21,10,,,start_charge,starting to charge at Charger 10 (fid=21),113.0,,0.0,
Car 264,,,,37,,arrived,arrived,114.0,,,
Car 264,,46,6,,,start_charge,starting to charge at Charger 6 (fid=46),114.0,,0.0,
Car 281,77.0,3,19,,,done,done charging,115.0,,,39.714584953154606
Car 138,103.0,17,2,,,done,done charging,116.0,,,0.0
Car 91,,,,73,,arrived,arrived,119.0,,,
Car 91,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),119.0,,0.0,
Car 474,,,,77,,arrived,arrived,120.0,,,
Car 474,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),120.0,,0.0,
Car 468,,,,24,,arrived,arrived,122.0,,,
Car 468,,20,8,,,start_charge,starting to charge at Charger 8 (fid=20),122.0,,0.0,
Car 73,,,,60,,arrived,arrived,123.0,,,
Car 0,116.0,19,3,,,done,done charging,123.0,,,45.238728983029276
Car 60,64.0,2,7,,,done,done charging,126.0,,,0.0
Car 449,63.0,21,10,,,done,done charging,126.0,,,69.83238782251384
Car 475,,,,84,,arrived,arrived,128.0,,,
Car 73,,,,,11,switch,"Charger 11 (fid=62) not available, trying Charger 9 (fid=61)",128.0,9,,
Car 475,,87,23,,,start_charge,starting to charge at Charger 23 (fid=87),128.0,,0.0,
Car 382,,,,76,,arrived,arrived,129.0,,,
Car 438,74.0,48,16,,,done,done charging,129.0,,,54.25670717986514
Car 382,,87,23,,,start_charge,starting to charge at Charger 23 (fid=87),129.0,,0.0,
Car 73,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),129.2164617219671,,5.0,
Car 164,,,,11,,arrived,arrived,131.0,,,
Car 251,45.0,87,23,,,done,done charging,131.0,,,25.634420629275713
Car 354,,,,37,,arrived,arrived,132.0,,,
Car 358,,,,118,,arrived,arrived,132.0,,,
Car 354,,46,6,,,start_charge,starting to charge at Charger 6 (fid=46),132.0,,0.0,
Car 358,,21,10,,,start_charge,starting to charge at Charger 10 (fid=21),132.0,,0.0,
Car 367,,,,3,,arrived,arrived,134.0,,,
Car 370,59.0,62,11,,,done,done charging,134.0,,,45.85174722953972
Car 367,,3,19,,,start_charge,starting to charge at Charger 19 (fid=3),134.0,,0.0,
Car 164,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),134.0,,3.0,
Car 462,,,,5,,arrived,arrived,135.0,,,
Car 462,,2,7,,,start_charge,starting to charge at Charger 7 (fid=2),135.0,,0.0,
Car 20,,,,65,,arrived,arrived,137.0,,,
Car 20,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),137.0,,0.0,
Car 413,91.0,7,1,,,done,done charging,138.0,,,54.86803450095119
Car 364,106.0,62,11,,,done,done charging,141.0,,,20.05435852878955
Car 125,,,,77,,arrived,arrived,149.0,,,
Car 125,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),149.0,,0.0,
Car 237,,,,22,,arrived,arrived,152.0,,,
Car 88,102.0,78,20,,,done,done charging,152.0,,,114.03939294825062
Car 237,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),152.0,,0.0,
Car 385,,,,71,,arrived,arrived,153.0,,,
Car 385,,72,5,,,start_charge,starting to charge at Charger 5 (fid=72),153.0,,0.0,
Car 135,,,,40,,arrived,arrived,156.0,,,
Car 135,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),156.0,,0.0,
Car 291,,,,26,,arrived,arrived,158.0,,,
Car 291,,20,8,,,start_charge,starting to charge at Charger 8 (fid=20),158.0,,0.0,
Car 369,111.0,62,11,,,done,done charging,159.0,,,45.85174722953972
Car 217,,,,11,,arrived,arrived,160.0,,,
Car 217,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),160.0,,0.0,
Car 114,62.0,56,15,,,done,done charging,161.0,,,32.54895872374052
Car 44,50.0,21,10,,,done,done charging,163.0,,,122.68065651113037
Car 208,,,,73,,arrived,arrived,173.0,,,
Car 404,107.0,18,22,,,done,done charging,173.0,,,31.802751138814955
Car 208,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),173.0,,0.0,
Car 394,91.0,1,0,,,done,done charging,174.4424456839572,,,103.04602253846483
Car 90,,,,34,,arrived,arrived,175.0,,,
Car 90,,31,25,,,start_charge,starting to charge at Charger 25 (fid=31),175.0,,0.0,
Car 264,63.0,46,6,,,done,done charging,177.0,,,112.57743725095597
Car 474,57.0,62,11,,,done,done charging,177.0,,,89.40588072381003
Car 382,49.0,87,23,,,done,done charging,178.0,,,65.83996452761724
Car 481,,,,30,,arrived,arrived,179.0,,,
Car 481,,30,17,,,start_charge,starting to charge at Charger 17 (fid=30),179.0,,0.0,
Car 86,113.0,46,6,,,done,done charging,180.0,,,0.0
Car 325,,,,54,,arrived,arrived,181.0,,,
Car 325,,18,22,,,start_charge,starting to charge at Charger 22 (fid=18),181.0,,0.0,
Car 462,47.0,2,7,,,done,done charging,182.0,,,148.02974299107905
Car 89,,,,26,,arrived,arrived,185.0,,,
Car 151,,,,24,,arrived,arrived,185.0,,,
Car 457,74.0,78,20,,,done,done charging,185.0,,,69.67073183195343
Car 89,,20,8,,,start_charge,starting to charge at Charger 8 (fid=20),185.0,,0.0,
Car 151,,23,18,,,start_charge,starting to charge at Charger 18 (fid=23),185.0,,0.0,
Car 67,,,,17,,arrived,arrived,186.0,,,
Car 67,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),186.0,,0.0,
Car 164,56.0,62,11,,,done,done charging,190.0,,,72.24350696085271
Car 475,63.0,87,23,,,done,done charging,191.0,,,25.634420629275713
Car 94,,,,44,,arrived,arrived,192.0,,,
Car 219,,,,68,,arrived,arrived,192.0,,,
Car 94,,44,13,,,start_charge,starting to charge at Charger 13 (fid=44),192.0,,0.0,
Car 219,,68,21,,,start_charge,starting to charge at Charger 21 (fid=68),192.0,,0.0,
Car 347,103.0,7,1,,,done,done charging,194.0,,,54.86803450095119
Car 49,,,,21,,arrived,arrived,195.0,,,
Car 49,,20,8,,,start_charge,starting to charge at Charger 8 (fid=20),195.0,,0.0,
Car 405,115.0,1,0,,,done,done charging,196.0,,,0.0
Car 103,,,,41,,arrived,arrived,199.0,,,
Car 396,116.0,72,5,,,done,done charging,199.0,,,5.317805938583997
Car 103,,44,13,,,start_charge,starting to charge at Charger 13 (fid=44),199.0,,0.0,
Car 18,110.0,31,25,,,done,done charging,202.0,,,5.412631245533699
Car 122,,,,115,,arrived,arrived,203.0,,,
Car 122,,20,8,,,start_charge,starting to charge at Charger 8 (fid=20),203.0,,0.0,
Car 43,,,,30,,arrived,arrived,204.0,,,
Car 125,55.0,62,11,,,done,done charging,204.0,,,89.40588072381003
Car 43,,30,17,,,start_charge,starting to charge at Charger 17 (fid=30),204.0,,0.0,
Car 73,76.0,61,9,,,done,done charging,205.2164617219671,,,114.48986828970851
Car 371,,,,15,,arrived,arrived,206.0,,,
Car 371,,53,24,,,start_charge,starting to charge at Charger 24 (fid=53),206.0,,0.0,
Car 385,55.0,72,5,,,done,done charging,208.0,,,5.317805938583997
Car 217,48.0,62,11,,,done,done charging,208.0,,,72.24350696085271
Car 328,,,,62,,arrived,arrived,211.0,,,
Car 328,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),211.0,,0.0,
Car 232,,,,73,,arrived,arrived,212.0,,,
Car 232,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),212.0,,0.0,
Car 249,104.0,78,20,,,done,done charging,213.0,,,69.67073183195343
Car 91,94.0,78,20,,,done,done charging,213.0,,,114.03939294825062
Car 367,80.0,3,19,,,done,done charging,214.0,,,0.0
