car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 710,,,,33,,arrived,arrived,0.0,,,
Car 710,,33,8,,,start_charge,starting to charge at Charger 8 (fid=33),0.0,,0.0,
Car 544,,,,80,,arrived,arrived,2.0,,,
Car 544,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),2.0,,0.0,
Car 304,,,,54,,arrived,arrived,3.0,,,
Car 304,,57,9,,,start_charge,starting to charge at Charger 9 (fid=57),3.0,,0.0,
Car 481,,,,5,,arrived,arrived,5.0,,,
Car 750,,,,18,,arrived,arrived,5.0,,,
Car 481,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),5.0,,0.0,
Car 750,,68,10,,,start_charge,starting to charge at Charger 10 (fid=68),5.0,,0.0,
Car 56,,,,53,,arrived,arrived,6.0,,,
Car 56,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),6.0,,0.0,
Car 302,,,,11,,arrived,arrived,9.0,,,
Car 716,,,,9,,arrived,arrived,9.0,,,
Car 302,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),9.0,,0.0,
Car 716,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),9.0,,0.0,
Car 634,,,,12,,arrived,arrived,14.0,,,
Car 634,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),14.0,,0.0,
Car 499,,,,4,,arrived,arrived,16.0,,,
Car 499,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),16.0,,0.0,
Car 242,,,,9,,arrived,arrived,21.0,,,
Car 438,,,,32,,arrived,arrived,21.0,,,
Car 515,,,,63,,arrived,arrived,21.0,,,
Car 242,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),21.0,,0.0,
Car 438,,33,8,,,start_charge,starting to charge at Charger 8 (fid=33),21.0,,0.0,
Car 515,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),21.0,,0.0,
Car 437,,,,15,,arrived,arrived,23.0,,,
Car 437,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 665,,,,22,,arrived,arrived,26.0,,,
Car 665,,20,12,,,start_charge,starting to charge at Charger 12 (fid=20),26.0,,0.0,
Car 98,,,,45,,arrived,arrived,27.0,,,
Car 98,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),27.0,,0.0,
Car 476,,,,61,,arrived,arrived,29.0,,,
Car 476,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),29.0,,0.0,
Car 23,,,,57,,arrived,arrived,31.0,,,
Car 362,,,,18,,arrived,arrived,31.0,,,
Car 23,,57,9,,,start_charge,starting to charge at Charger 9 (fid=57),31.0,,0.0,
Car 362,,68,10,,,start_charge,starting to charge at Charger 10 (fid=68),31.0,,0.0,
Car 105,,,,37,,arrived,arrived,32.0,,,
Car 105,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),32.0,,0.0,
Car 592,,,,37,,arrived,arrived,35.0,,,
Car 592,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),35.0,,0.0,
Car 465,,,,18,,arrived,arrived,37.0,,,
Car 465,,68,10,,,start_charge,starting to charge at Charger 10 (fid=68),37.0,,0.0,
Car 471,,,,61,,arrived,arrived,42.0,,,
Car 471,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),42.0,,0.0,
Car 432,,,,73,,arrived,arrived,43.0,,,
Car 432,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),43.0,,0.0,
Car 405,,,,85,,arrived,arrived,46.0,,,
Car 405,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),46.0,,0.0,
Car 180,,,,51,,arrived,arrived,48.0,,,
Car 180,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),48.0,,0.0,
Car 314,,,,69,,arrived,arrived,49.0,,,
Car 374,,,,9,,arrived,arrived,49.0,,,
Car 314,,68,10,,,start_charge,starting to charge at Charger 10 (fid=68),49.0,,0.0,
Car 374,,9,7,,,start_charge,starting to charge at Charger 7 (fid=9),49.0,,0.0,
Car 46,,,,25,,arrived,arrived,50.0,,,
Car 46,,20,12,,,start_charge,starting to charge at Charger 12 (fid=20),50.0,,0.0,
Car 248,,,,83,,arrived,arrived,52.0,,,
Car 248,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),52.0,,0.0,
Car 166,,,,37,,arrived,arrived,53.0,,,
Car 685,,,,39,,arrived,arrived,53.0,,,
Car 166,,63,11,,,start_charge,starting to charge at Charger 11 (fid=63),53.0,,0.0,
Car 685,,61,6,,,start_charge,starting to charge at Charger 6 (fid=61),53.0,,0.0,
Car 192,,,,43,,arrived,arrived,54.0,,,
Car 192,,33,8,,,start_charge,starting to charge at Charger 8 (fid=33),54.0,,0.0,
Car 65,,,,62,,arrived,arrived,55.0,,,
