car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 41,,,,28,,arrived,,arrived,0.0,,,
Car 41,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),0.0,,0.0,
Car 33,,,,84,,arrived,,arrived,3.0,,,
Car 409,,,,54,,arrived,,arrived,3.0,,,
Car 33,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),3.0,,0.0,
Car 409,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),3.0,,0.0,
Car 2,,,,18,,arrived,,arrived,6.0,,,
Car 161,,,,53,,arrived,,arrived,6.0,,,
Car 2,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),6.0,,0.0,
Car 161,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),6.0,,0.0,
Car 407,,,,11,,arrived,,arrived,9.0,,,
Car 407,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),9.0,,0.0,
Car 66,,,,37,,arrived,,arrived,13.0,,,
Car 66,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),13.0,,0.0,
Car 3,,,,33,,arrived,,arrived,14.0,,,
Car 3,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),14.0,,0.0,
Car 64,,,,87,,arrived,,arrived,20.0,,,
Car 64,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),20.0,,0.0,
Car 347,,,,9,,arrived,,arrived,21.0,,,
Car 347,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),21.0,,0.0,
Car 203,,,,45,,arrived,,arrived,27.0,,,
Car 128,,,,57,,arrived,,arrived,31.0,,,
Car 467,,,,18,,arrived,,arrived,31.0,,,
Car 128,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),31.0,,0.0,
Car 467,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),31.0,,0.0,
Car 210,,,,37,,arrived,,arrived,32.0,,,
Car 203,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",32.0,0,,
Car 203,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),34.16904418412601,,5.0,
Car 210,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",37.0,3,,
Car 210,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),38.156996342766575,,5.0,
Car 285,,,,51,,arrived,,arrived,48.0,,,
Car 285,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),48.0,,0.0,
Car 419,,,,69,,arrived,,arrived,49.0,,,
Car 479,,,,9,,arrived,,arrived,49.0,,,
Car 151,,,,25,,arrived,,arrived,50.0,,,
Car 41,50.0,19,3,,,done,,done charging,50.0,,,54.82070321511149
Car 419,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),50.0,,1.0,
Car 63,,,,37,,arrived,,arrived,52.0,,,
Car 353,,,,83,,arrived,,arrived,52.0,,,
Car 353,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),52.0,,0.0,
Car 271,,,,37,,arrived,,arrived,53.0,,,
Car 297,,,,43,,arrived,,arrived,54.0,,,
Car 479,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",54.0,0,,
Car 170,,,,62,,arrived,,arrived,55.0,,,
Car 151,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",55.0,2,,
Car 479,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),56.16904418412601,,5.0,
Car 63,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",57.0,3,,
Car 271,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",58.0,3,,
Car 297,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",59.0,2,,
Car 170,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",60.0,0,,
Car 221,,,,52,,arrived,,arrived,61.0,,,
Car 221,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),61.0,,0.0,
Car 151,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",61.156996342766575,0,,
Car 170,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),62.16904418412601,,5.0,
Car 327,,,,45,,arrived,,arrived,63.0,,,
Car 63,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",63.156996342766575,0,,
Car 151,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),63.326040526892584,,10.0,
Car 271,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",64.15699634276658,0,,
Car 297,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",65.15699634276658,0,,
Car 327,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",68.0,0,,
Car 347,49.0,17,2,,,done,,done charging,70.0,,,232.13972624262385
Car 501,,,,8,,arrived,,arrived,71.0,,,
Car 501,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),71.0,,0.0,
Car 63,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",71.15025190977373,1,,
Car 161,66.0,7,1,,,done,,done charging,72.0,,,130.2352763309238
Car 63,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),72.09547603320411,,15.0,
Car 271,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",72.15025190977373,1,,
