car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 448,,,,4,,arrived,arrived,0.0,,,
Car 1138,,,,124,,arrived,arrived,0.0,,,
Car 448,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),0.0,,0.0,
Car 1138,,115,13,,,start_charge,starting to charge at Charger 13 (fid=115),0.0,,0.0,
Car 1104,,,,86,,arrived,arrived,1.0,,,
Car 1317,,,,15,,arrived,arrived,1.0,,,
Car 1104,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),1.0,,0.0,
Car 1317,,75,19,,,start_charge,starting to charge at Charger 19 (fid=75),1.0,,0.0,
Car 602,,,,72,,arrived,arrived,2.0,,,
Car 602,,70,18,,,start_charge,starting to charge at Charger 18 (fid=70),2.0,,0.0,
Car 815,,,,54,,arrived,arrived,4.0,,,
Car 1174,,,,14,,arrived,arrived,4.0,,,
Car 815,,67,17,,,start_charge,starting to charge at Charger 17 (fid=67),4.0,,0.0,
Car 1174,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),4.0,,0.0,
Car 754,,,,45,,arrived,arrived,5.0,,,
Car 1083,,,,5,,arrived,arrived,5.0,,,
Car 754,,9,6,,,start_charge,starting to charge at Charger 6 (fid=9),5.0,,0.0,
Car 1083,,38,16,,,start_charge,starting to charge at Charger 16 (fid=38),5.0,,0.0,
Car 340,,,,46,,arrived,arrived,6.0,,,
Car 340,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),6.0,,0.0,
Car 99,,,,3,,arrived,arrived,8.0,,,
Car 99,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),8.0,,0.0,
Car 907,,,,25,,arrived,arrived,11.0,,,
Car 925,,,,44,,arrived,arrived,11.0,,,
Car 1356,,,,6,,arrived,arrived,11.0,,,
Car 907,,43,10,,,start_charge,starting to charge at Charger 10 (fid=43),11.0,,0.0,
Car 925,,28,20,,,start_charge,starting to charge at Charger 20 (fid=28),11.0,,0.0,
Car 1356,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),11.0,,0.0,
Car 132,,,,4,,arrived,arrived,13.0,,,
Car 438,,,,27,,arrived,arrived,13.0,,,
Car 132,,38,16,,,start_charge,starting to charge at Charger 16 (fid=38),13.0,,0.0,
Car 438,,28,11,,,start_charge,starting to charge at Charger 11 (fid=28),13.0,,0.0,
Car 56,,,,4,,arrived,arrived,15.0,,,
Car 661,,,,44,,arrived,arrived,15.0,,,
Car 56,,38,16,,,start_charge,starting to charge at Charger 16 (fid=38),15.0,,0.0,
Car 661,,28,20,,,start_charge,starting to charge at Charger 20 (fid=28),15.0,,0.0,
Car 1347,,,,38,,arrived,arrived,16.0,,,
Car 1347,,38,16,,,start_charge,starting to charge at Charger 16 (fid=38),16.0,,0.0,
Car 11,,,,15,,arrived,arrived,18.0,,,
Car 343,,,,54,,arrived,arrived,18.0,,,
Car 11,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 343,,67,17,,,start_charge,starting to charge at Charger 17 (fid=67),18.0,,0.0,
Car 230,,,,118,,arrived,arrived,20.0,,,
Car 230,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),20.0,,0.0,
Car 57,,,,7,,arrived,arrived,23.0,,,
Car 747,,,,51,,arrived,arrived,23.0,,,
Car 1281,,,,83,,arrived,arrived,23.0,,,
Car 57,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 747,,75,19,,,start_charge,starting to charge at Charger 19 (fid=75),23.0,,0.0,
Car 1281,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),23.0,,0.0,
Car 670,,,,60,,arrived,arrived,24.0,,,
Car 1369,,,,86,,arrived,arrived,24.0,,,
Car 670,,9,6,,,start_charge,starting to charge at Charger 6 (fid=9),24.0,,0.0,
Car 1369,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),24.0,,0.0,
Car 1215,,,,45,,arrived,arrived,25.0,,,
Car 1215,,9,6,,,start_charge,starting to charge at Charger 6 (fid=9),25.0,,0.0,
Car 485,,,,17,,arrived,arrived,27.0,,,
Car 485,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),27.0,,0.0,
Car 225,,,,76,,arrived,arrived,28.0,,,
Car 779,,,,21,,arrived,arrived,28.0,,,
Car 225,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),28.0,,0.0,
Car 779,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),28.0,,0.0,
Car 231,,,,50,,arrived,arrived,29.0,,,
Car 898,,,,31,,arrived,arrived,29.0,,,
Car 231,,75,19,,,start_charge,starting to charge at Charger 19 (fid=75),29.0,,0.0,
Car 898,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),29.0,,0.0,
Car 543,,,,68,,arrived,arrived,30.0,,,
Car 543,,70,18,,,start_charge,starting to charge at Charger 18 (fid=70),30.0,,0.0,
Car 706,,,,60,,arrived,arrived,32.0,,,
Car 706,,9,6,,,start_charge,starting to charge at Charger 6 (fid=9),32.0,,0.0,
Car 535,,,,20,,arrived,arrived,33.0,,,
Car 584,,,,24,,arrived,arrived,33.0,,,
Car 535,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),33.0,,0.0,
Car 584,,23,14,,,start_charge,starting to charge at Charger 14 (fid=23),33.0,,0.0,
Car 178,,,,69,,arrived,arrived,34.0,,,
Car 678,,,,77,,arrived,arrived,34.0,,,
Car 178,,70,18,,,start_charge,starting to charge at Charger 18 (fid=70),34.0,,0.0,
Car 678,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),34.0,,0.0,
Car 1258,,,,54,,arrived,arrived,35.0,,,
Car 1258,,67,17,,,start_charge,starting to charge at Charger 17 (fid=67),35.0,,0.0,
Car 425,,,,78,,arrived,arrived,37.0,,,
Car 1285,,,,77,,arrived,arrived,37.0,,,
Car 425,,9,6,,,start_charge,starting to charge at Charger 6 (fid=9),37.0,,0.0,
Car 1285,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),37.0,,0.0,
Car 502,,,,8,,arrived,arrived,38.0,,,
Car 502,,73,21,,,start_charge,starting to charge at Charger 21 (fid=73),38.0,,0.0,
Car 510,,,,56,,arrived,arrived,39.0,,,
Car 1105,,,,40,,arrived,arrived,39.0,,,
Car 510,,70,18,,,start_charge,starting to charge at Charger 18 (fid=70),39.0,,0.0,
Car 62,,,,38,,arrived,arrived,40.0,,,
Car 1211,,,,61,,arrived,arrived,40.0,,,
Car 62,,38,16,,,start_charge,starting to charge at Charger 16 (fid=38),40.0,,0.0,
Car 719,,,,70,,arrived,arrived,42.0,,,
Car 719,,70,18,,,start_charge,starting to charge at Charger 18 (fid=70),42.0,,0.0,
Car 879,,,,45,,arrived,arrived,43.0,,,
Car 159,,,,62,,arrived,arrived,44.0,,,
Car 1105,,,,,6,switch,"Charger 6 (fid=9) not available, trying Charger 0 (fid=1)",44.0,0,,
Car 127,,,,19,,arrived,arrived,45.0,,,
Car 705,,,,66,,arrived,arrived,45.0,,,
