car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 4,,,,32,,arrived,arrived,18.0,,
Car 4,,33,2,,,start_charge,starting to charge at Charger 2 (fid=33),18.0,,
Car 42,,,,84,,arrived,arrived,29.0,,
Car 42,,84,11,,,start_charge,starting to charge at Charger 11 (fid=84),29.0,,
Car 52,,,,25,,arrived,arrived,42.0,,
Car 52,,27,14,,,start_charge,starting to charge at Charger 14 (fid=27),42.0,,
Car 6,,,,59,,arrived,arrived,59.0,,
Car 6,,58,9,,,start_charge,starting to charge at Charger 9 (fid=58),59.0,,
Car 3,,,,3,,arrived,arrived,62.0,,
Car 3,,,,,14,switch,"Charger 14 (fid=27) not available, trying Charger 17 (fid=4)",63.0,17,
Car 3,,4,17,,,start_charge,starting to charge at Charger 17 (fid=4),66.62470175545661,,
Car 66,,,,43,,arrived,arrived,76.0,,
Car 66,,49,12,,,start_charge,starting to charge at Charger 12 (fid=49),76.0,,
Car 101,,,,4,,arrived,arrived,81.0,,
Car 101,,,,,17,switch,"Charger 17 (fid=4) not available, trying Charger 7 (fid=16)",82.0,7,
Car 101,,16,7,,,start_charge,starting to charge at Charger 7 (fid=16),84.79114548263655,,
Car 60,,,,35,,arrived,arrived,97.0,,
Car 60,,33,6,,,start_charge,starting to charge at Charger 6 (fid=33),97.0,,
Car 42,102.0,84,11,,,done,done charging,131.0,,139.8903618258362
Car 4,114.0,33,2,,,done,done charging,132.0,,22.41591973847561
Car 52,100.0,27,14,,,done,done charging,142.0,,46.431278630379595
Car 3,85.0,4,17,,,done,done charging,151.6247017554566,,265.71951457122856
Car 6,99.0,58,9,,,done,done charging,158.0,,110.17154949515006
Car 60,72.0,33,6,,,done,done charging,169.0,,24.898731893138063
Car 101,85.0,16,7,,,done,done charging,169.79114548263655,,232.50241870362424
Car 41,,,,23,,arrived,arrived,170.0,,
Car 41,,25,13,,,start_charge,starting to charge at Charger 13 (fid=25),170.0,,
Car 78,,,,15,,arrived,arrived,173.0,,
Car 78,,33,6,,,start_charge,starting to charge at Charger 6 (fid=33),173.0,,
Car 19,,,,50,,arrived,arrived,177.0,,
Car 19,,61,10,,,start_charge,starting to charge at Charger 10 (fid=61),177.0,,
Car 66,110.0,49,12,,,done,done charging,186.0,,39.32585860490738
Car 93,,,,47,,arrived,arrived,187.0,,
Car 93,,27,3,,,start_charge,starting to charge at Charger 3 (fid=27),187.0,,
Car 67,,,,23,,arrived,arrived,202.0,,
Car 67,,27,14,,,start_charge,starting to charge at Charger 14 (fid=27),202.0,,
Car 97,,,,49,,arrived,arrived,210.0,,
Car 97,,49,12,,,start_charge,starting to charge at Charger 12 (fid=49),210.0,,
Car 20,,,,88,,arrived,arrived,221.0,,
Car 20,,84,11,,,start_charge,starting to charge at Charger 11 (fid=84),221.0,,
Car 78,50.0,33,6,,,done,done charging,223.0,,59.46781573269558
