car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 154,,,,82,,arrived,,arrived,11.0,,
Car 154,,91,5,,,start_charge,,starting to charge at Charger 5 (fid=91),11.0,,
Car 298,,,,22,,arrived,,arrived,21.0,,
Car 298,,25,4,,,start_charge,,starting to charge at Charger 4 (fid=25),21.0,,
Car 156,,,,5,,arrived,,arrived,22.0,,
Car 156,,,,,5,switch,,"Charger 5 (fid=91) not available, trying Charger 6 (fid=6)",23.0,6,
Car 239,,,,66,,arrived,,arrived,26.0,,
Car 239,,11,7,,,start_charge,,starting to charge at Charger 7 (fid=11),26.0,,
Car 156,,6,6,,,start_charge,,starting to charge at Charger 6 (fid=6),28.74541278993629,,
Car 267,,,,59,,arrived,,arrived,32.0,,
Car 190,,,,84,,arrived,,arrived,33.0,,
Car 267,,,,,5,switch,,"Charger 5 (fid=91) not available, trying Charger 6 (fid=6)",33.0,6,
Car 190,,,,,5,switch,,"Charger 5 (fid=91) not available, trying Charger 3 (fid=17)",34.0,3,
Car 190,,17,3,,,start_charge,,starting to charge at Charger 3 (fid=17),39.01376646569434,,
Car 267,,,,,6,switch,,"Charger 6 (fid=6) not available, trying Charger 7 (fid=11)",39.74541278993629,7,
Car 267,,,,,7,switch,,"Charger 7 (fid=11) not available, trying Charger 3 (fid=17)",42.909808923389505,3,
Car 267,,,,,3,switch,,"Charger 3 (fid=17) not available, trying Charger 0 (fid=30)",46.14576564555789,0,
Car 267,,30,0,,,start_charge,,starting to charge at Charger 0 (fid=30),47.62914856604366,,
Car 165,,,,32,,arrived,,arrived,56.0,,
Car 227,,,,40,,arrived,,arrived,56.0,,
Car 165,,,,,0,switch,,"Charger 0 (fid=30) not available, trying Charger 9 (fid=32)",57.0,9,
Car 227,,,,,7,switch,,"Charger 7 (fid=11) not available, trying Charger 6 (fid=6)",57.0,6,
Car 165,,32,9,,,start_charge,,starting to charge at Charger 9 (fid=32),57.32467982399818,,
Car 154,48.0,91,5,,,done,,done charging,59.0,,114.33957705829991
Car 220,,,,58,,arrived,,arrived,60.0,,
Car 220,,91,5,,,start_charge,,starting to charge at Charger 5 (fid=91),60.0,,
Car 227,,,,,6,switch,,"Charger 6 (fid=6) not available, trying Charger 3 (fid=17)",60.16439613345322,3,
Car 227,,,,,3,switch,,"Charger 3 (fid=17) not available, trying Charger 0 (fid=30)",63.34585089075111,0,
Car 227,,,,,0,switch,,"Charger 0 (fid=30) not available, trying Charger 9 (fid=32)",65.82923381123689,9,
Car 227,,,,,9,switch,,"Charger 9 (fid=32) not available, trying Charger 8 (fid=18)",67.15391363523507,8,
Car 227,,18,8,,,start_charge,,starting to charge at Charger 8 (fid=18),67.61415771308118,,
Car 149,,,,10,,arrived,,arrived,70.0,,
Car 149,,,,,7,switch,,"Charger 7 (fid=11) not available, trying Charger 8 (fid=18)",71.0,8,
Car 149,,,,,8,switch,,"Charger 8 (fid=18) not available, trying Charger 6 (fid=6)",74.22609463917668,6,
Car 149,,,,,6,switch,,"Charger 6 (fid=6) not available, trying Charger 0 (fid=30)",78.39807104539186,0,
Car 149,,,,,0,switch,,"Charger 0 (fid=30) not available, trying Charger 9 (fid=32)",82.4344831977591,9,
Car 149,,,,,9,switch,,"Charger 9 (fid=32) not available, trying Charger 3 (fid=17)",83.75916302175729,3,
Car 251,,,,72,,arrived,,arrived,84.0,,
Car 251,,,,,8,switch,,"Charger 8 (fid=18) not available, trying Charger 0 (fid=30)",85.0,0,
Car 149,,,,,3,switch,,"Charger 3 (fid=17) not available, trying Charger 1 (fid=48)",86.27966463569001,1,
Car 251,,,,,0,switch,,"Charger 0 (fid=30) not available, trying Charger 9 (fid=32)",86.42312538439917,9,
Car 251,,,,,9,switch,,"Charger 9 (fid=32) not available, trying Charger 4 (fid=25)",87.74780520839735,4,
Car 251,,,,,4,switch,,"Charger 4 (fid=25) not available, trying Charger 3 (fid=17)",90.56306064799773,3,
Car 149,,48,1,,,start_charge,,starting to charge at Charger 1 (fid=48),91.7569219926585,,
Car 251,,,,,3,switch,,"Charger 3 (fid=17) not available, trying Charger 7 (fid=11)",93.23426651804905,7,
Car 251,,,,,7,switch,,"Charger 7 (fid=11) not available, trying Charger 6 (fid=6)",96.47022324021744,6,
Car 251,,,,,6,switch,,"Charger 6 (fid=6) not available, trying Charger 1 (fid=48)",99.63461937367066,1,
Car 53,,,,50,,arrived,,arrived,100.0,,
Car 53,,,,,7,switch,,"Charger 7 (fid=11) not available, trying Charger 6 (fid=6)",101.0,6,
Car 285,,,,25,,arrived,,arrived,103.0,,
Car 285,,,,,1,switch,,"Charger 1 (fid=48) not available, trying Charger 2 (fid=49)",104.0,2,
Car 53,,,,,6,switch,,"Charger 6 (fid=6) not available, trying Charger 3 (fid=17)",104.16439613345322,3,
Car 285,,49,2,,,start_charge,,starting to charge at Charger 2 (fid=49),104.72969303383546,,
Car 251,,,,,1,switch,,"Charger 1 (fid=48) not available, trying Charger 2 (fid=49)",106.56219493556455,2,
Car 253,,,,57,,arrived,,arrived,107.0,,
Car 53,,,,,3,switch,,"Charger 3 (fid=17) not available, trying Charger 0 (fid=30)",107.34585089075111,0,
Car 253,,,,,8,switch,,"Charger 8 (fid=18) not available, trying Charger 0 (fid=30)",108.0,0,
Car 251,,,,,2,switch,,"Charger 2 (fid=49) not available, trying Charger 5 (fid=91)",108.29188796940001,5,
Car 190,70.0,17,3,,,done,,done charging,109.01376646569435,,443.1910594081887
Car 253,,,,,0,switch,,"Charger 0 (fid=30) not available, trying Charger 9 (fid=32)",109.42312538439917,9,
Car 53,,,,,0,switch,,"Charger 0 (fid=30) not available, trying Charger 9 (fid=32)",109.82923381123689,9,
