car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 142,,,,37,,arrived,arrived,3.0,,,
Car 142,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),3.0,,0.0,
Car 158,,,,24,,arrived,arrived,4.0,,,
Car 158,,23,21,,,start_charge,starting to charge at Charger 21 (fid=23),4.0,,0.0,
Car 368,,,,86,,arrived,arrived,9.0,,,
Car 368,,88,28,,,start_charge,starting to charge at Charger 28 (fid=88),9.0,,0.0,
Car 152,,,,62,,arrived,arrived,10.0,,,
Car 152,,40,13,,,start_charge,starting to charge at Charger 13 (fid=40),10.0,,0.0,
Car 66,,,,73,,arrived,arrived,12.0,,,
Car 227,,,,45,,arrived,arrived,12.0,,,
Car 66,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),12.0,,0.0,
Car 227,,40,13,,,start_charge,starting to charge at Charger 13 (fid=40),12.0,,0.0,
Car 26,,,,51,,arrived,arrived,18.0,,,
Car 26,,53,11,,,start_charge,starting to charge at Charger 11 (fid=53),18.0,,0.0,
Car 325,,,,10,,arrived,arrived,22.0,,,
Car 325,,78,5,,,start_charge,starting to charge at Charger 5 (fid=78),22.0,,0.0,
Car 117,,,,35,,arrived,arrived,32.0,,,
Car 117,,28,15,,,start_charge,starting to charge at Charger 15 (fid=28),32.0,,0.0,
Car 225,,,,30,,arrived,arrived,33.0,,,
Car 225,,30,7,,,start_charge,starting to charge at Charger 7 (fid=30),33.0,,0.0,
Car 402,,,,21,,arrived,arrived,34.0,,,
Car 402,,117,24,,,start_charge,starting to charge at Charger 24 (fid=117),34.0,,0.0,
Car 51,,,,68,,arrived,arrived,35.0,,,
Car 51,,69,12,,,start_charge,starting to charge at Charger 12 (fid=69),35.0,,0.0,
Car 166,,,,62,,arrived,arrived,36.0,,,
Car 339,,,,13,,arrived,arrived,36.0,,,
Car 166,,40,13,,,start_charge,starting to charge at Charger 13 (fid=40),36.0,,0.0,
Car 339,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),36.0,,0.0,
Car 111,,,,71,,arrived,arrived,39.0,,,
Car 111,,72,17,,,start_charge,starting to charge at Charger 17 (fid=72),39.0,,0.0,
Car 135,,,,89,,arrived,arrived,41.0,,,
Car 135,,89,19,,,start_charge,starting to charge at Charger 19 (fid=89),41.0,,0.0,
Car 163,,,,27,,arrived,arrived,53.0,,,
Car 385,,,,77,,arrived,arrived,53.0,,,
Car 163,,27,18,,,start_charge,starting to charge at Charger 18 (fid=27),53.0,,0.0,
Car 385,,40,13,,,start_charge,starting to charge at Charger 13 (fid=40),53.0,,0.0,
Car 50,,,,24,,arrived,arrived,54.0,,,
Car 142,51.0,4,14,,,done,done charging,54.0,,,101.07430903055587
Car 50,,23,21,,,start_charge,starting to charge at Charger 21 (fid=23),54.0,,0.0,
Car 358,,,,5,,arrived,arrived,60.0,,,
Car 358,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),60.0,,0.0,
Car 184,,,,45,,arrived,arrived,61.0,,,
Car 184,,40,13,,,start_charge,starting to charge at Charger 13 (fid=40),61.0,,0.0,
Car 262,,,,17,,arrived,arrived,63.0,,,
Car 262,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),63.0,,0.0,
Car 381,,,,31,,arrived,arrived,64.0,,,
Car 381,,30,29,,,start_charge,starting to charge at Charger 29 (fid=30),64.0,,0.0,
Car 276,,,,24,,arrived,arrived,66.0,,,
Car 276,,24,25,,,start_charge,starting to charge at Charger 25 (fid=24),66.0,,0.0,
Car 279,,,,45,,arrived,arrived,68.0,,,
Car 401,,,,34,,arrived,arrived,69.0,,,
Car 401,,30,7,,,start_charge,starting to charge at Charger 7 (fid=30),69.0,,0.0,
Car 207,,,,4,,arrived,arrived,70.0,,,
Car 394,,,,39,,arrived,arrived,70.0,,,
Car 433,,,,5,,arrived,arrived,70.0,,,
Car 207,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),70.0,,0.0,
Car 433,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),70.0,,0.0,
Car 343,,,,54,,arrived,arrived,72.0,,,
Car 343,,16,10,,,start_charge,starting to charge at Charger 10 (fid=16),72.0,,0.0,
Car 451,,,,29,,arrived,arrived,73.0,,,
Car 279,,,,,13,switch,"Charger 13 (fid=40) not available, trying Charger 8 (fid=61)",73.0,8,,
Car 451,,28,15,,,start_charge,starting to charge at Charger 15 (fid=28),73.0,,0.0,
Car 279,,61,8,,,start_charge,starting to charge at Charger 8 (fid=61),73.69363922152223,,5.0,
Car 472,,,,60,,arrived,arrived,75.0,,,
Car 394,,,,,13,switch,"Charger 13 (fid=40) not available, trying Charger 11 (fid=53)",75.0,11,,
Car 394,,53,11,,,start_charge,starting to charge at Charger 11 (fid=53),76.90620472496941,,5.0,
Car 197,,,,7,,arrived,arrived,78.0,,,
Car 197,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),78.0,,0.0,
Car 472,,,,,13,switch,"Charger 13 (fid=40) not available, trying Charger 8 (fid=61)",80.0,8,,
Car 472,,61,8,,,start_charge,starting to charge at Charger 8 (fid=61),80.69363922152223,,5.0,
Car 421,,,,55,,arrived,arrived,82.0,,,
Car 421,,72,17,,,start_charge,starting to charge at Charger 17 (fid=72),82.0,,0.0,
Car 439,,,,36,,arrived,arrived,86.0,,,
Car 439,,28,15,,,start_charge,starting to charge at Charger 15 (fid=28),86.0,,0.0,
Car 402,53.0,117,24,,,done,done charging,87.0,,,35.623130294799026
Car 135,46.0,89,19,,,done,done charging,87.0,,,0.0
Car 166,54.0,40,13,,,done,done charging,90.0,,,95.92812119495953
Car 285,,,,38,,arrived,arrived,91.0,,,
Car 285,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),91.0,,0.0,
Car 493,,,,32,,arrived,arrived,95.0,,,
Car 493,,30,7,,,start_charge,starting to charge at Charger 7 (fid=30),95.0,,0.0,
Car 368,88.0,88,28,,,done,done charging,97.0,,,5.748364984889001
Car 100,,,,37,,arrived,arrived,98.0,,,
Car 100,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),98.0,,0.0,
Car 26,81.0,53,11,,,done,done charging,99.0,,,52.26007319168327
Car 51,64.0,69,12,,,done,done charging,99.0,,,5.314880337314945
Car 281,,,,17,,arrived,arrived,100.0,,,
Car 281,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),100.0,,0.0,
Car 325,79.0,78,5,,,done,done charging,101.0,,,51.86024258523723
Car 107,,,,19,,arrived,arrived,104.0,,,
Car 151,,,,62,,arrived,arrived,104.0,,,
Car 107,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),104.0,,0.0,
Car 151,,40,13,,,start_charge,starting to charge at Charger 13 (fid=40),104.0,,0.0,
Car 497,,,,73,,arrived,arrived,105.0,,,
Car 66,96.0,4,14,,,done,done charging,108.0,,,113.03943791881676
Car 497,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),108.0,,3.0,
Car 27,,,,46,,arrived,arrived,109.0,,,
Car 462,,,,23,,arrived,arrived,109.0,,,
Car 491,,,,78,,arrived,arrived,109.0,,,
Car 163,56.0,27,18,,,done,done charging,109.0,,,0.0
Car 27,,44,20,,,start_charge,starting to charge at Charger 20 (fid=44),109.0,,0.0,
Car 462,,23,21,,,start_charge,starting to charge at Charger 21 (fid=23),109.0,,0.0,
Car 491,,78,5,,,start_charge,starting to charge at Charger 5 (fid=78),109.0,,0.0,
Car 273,,,,14,,arrived,arrived,110.0,,,
Car 273,,16,10,,,start_charge,starting to charge at Charger 10 (fid=16),110.0,,0.0,
Car 50,60.0,23,21,,,done,done charging,114.0,,,5.390518435139498
Car 111,76.0,72,17,,,done,done charging,115.0,,,5.317805938583997
Car 407,,,,40,,arrived,arrived,117.0,,,
Car 158,114.0,23,21,,,done,done charging,118.0,,,5.390518435139498
Car 133,,,,14,,arrived,arrived,119.0,,,
Car 152,109.0,40,13,,,done,done charging,119.0,,,95.92812119495953
Car 133,,16,10,,,start_charge,starting to charge at Charger 10 (fid=16),119.0,,0.0,
Car 407,,40,13,,,start_charge,starting to charge at Charger 13 (fid=40),119.0,,2.0,
Car 388,,,,63,,arrived,arrived,120.0,,,
Car 388,,65,26,,,start_charge,starting to charge at Charger 26 (fid=65),120.0,,0.0,
Car 128,,,,8,,arrived,arrived,121.0,,,
Car 128,,78,5,,,start_charge,starting to charge at Charger 5 (fid=78),121.0,,0.0,
Car 288,,,,31,,arrived,arrived,122.0,,,
Car 480,,,,66,,arrived,arrived,122.0,,,
Car 288,,30,7,,,start_charge,starting to charge at Charger 7 (fid=30),122.0,,0.0,
Car 480,,61,8,,,start_charge,starting to charge at Charger 8 (fid=61),122.0,,0.0,
Car 227,111.0,40,13,,,done,done charging,123.0,,,113.47367344013271
Car 225,90.0,30,7,,,done,done charging,123.0,,,0.0
Car 88,,,,50,,arrived,arrived,125.0,,,
Car 88,,40,13,,,start_charge,starting to charge at Charger 13 (fid=40),125.0,,0.0,
Car 421,46.0,72,17,,,done,done charging,128.0,,,47.10763714089415
Car 190,,,,52,,arrived,arrived,129.0,,,
Car 190,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),129.0,,0.0,
Car 279,56.0,61,8,,,done,done charging,129.69363922152223,,,121.37352881497591
Car 472,50.0,61,8,,,done,done charging,130.69363922152223,,,114.48986828970851
Car 339,97.0,17,4,,,done,done charging,133.0,,,63.17084676494397
Car 385,80.0,40,13,,,done,done charging,133.0,,,89.25774207314022
Car 101,,,,77,,arrived,arrived,137.0,,,
Car 101,,40,13,,,start_charge,starting to charge at Charger 13 (fid=40),137.0,,0.0,
Car 117,106.0,28,15,,,done,done charging,138.0,,,25.9905507829657
Car 358,79.0,4,14,,,done,done charging,139.0,,,57.235662763709556
Car 465,,,,53,,arrived,arrived,140.0,,,
Car 465,,53,11,,,start_charge,starting to charge at Charger 11 (fid=53),140.0,,0.0,
Car 20,,,,34,,arrived,arrived,142.0,,,
Car 451,69.0,28,15,,,done,done charging,142.0,,,5.309511653613131
Car 20,,30,7,,,start_charge,starting to charge at Charger 7 (fid=30),142.0,,0.0,
Car 433,74.0,4,14,,,done,done charging,144.0,,,57.235662763709556
Car 100,50.0,4,14,,,done,done charging,148.0,,,101.07430903055587
Car 4,,,,77,,arrived,arrived,151.0,,,
Car 343,79.0,16,10,,,done,done charging,151.0,,,67.86652465687025
Car 493,58.0,30,7,,,done,done charging,153.0,,,10.521416254497163
Car 450,,,,73,,arrived,arrived,154.0,,,
Car 184,93.0,40,13,,,done,done charging,154.0,,,113.47367344013271
Car 450,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),154.0,,0.0,
Car 4,,40,13,,,start_charge,starting to charge at Charger 13 (fid=40),154.0,,3.0,
Car 439,73.0,28,15,,,done,done charging,159.0,,,18.364356781544174
Car 281,59.0,17,4,,,done,done charging,159.0,,,0.0
Car 497,52.0,4,14,,,done,done charging,160.0,,,113.03943791881676
Car 262,98.0,17,2,,,done,done charging,161.0,,,0.0
Car 3,,,,41,,arrived,arrived,166.0,,,
Car 3,,41,27,,,start_charge,starting to charge at Charger 27 (fid=41),166.0,,0.0,
Car 401,98.0,30,7,,,done,done charging,167.0,,,21.588408185880915
Car 162,,,,3,,arrived,arrived,168.0,,,
Car 491,59.0,78,5,,,done,done charging,168.0,,,0.0
Car 162,,12,16,,,start_charge,starting to charge at Charger 16 (fid=12),168.0,,0.0,
Car 65,,,,17,,arrived,arrived,169.0,,,
Car 65,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),169.0,,0.0,
Car 394,95.0,53,11,,,done,done charging,171.90620472496943,,,111.63138055223467
Car 207,102.0,1,0,,,done,done charging,172.0,,,103.04602253846483
Car 363,,,,26,,arrived,arrived,173.0,,,
Car 381,109.0,30,29,,,done,done charging,173.0,,,12.168342532958441
Car 363,,27,18,,,start_charge,starting to charge at Charger 18 (fid=27),173.0,,0.0,
